paper_id	affiliations
helfer14_interspeech	['mit lincoln laboratory, lexington, massachusetts, usa', 'purdue university, west lafayette, indiana, usa', 'usariem, natick, ma, usa', 'abstract1', 'speech analysis has shown potential for identifying', 'neurological impairment. with brain trauma, changes in brain', 'structure or connectivity may result in changes in source,', 'prosodic, or articulatory aspects of voice. in this work, we', 'examine the articulatory components of speech reflected in', 'formant tracks, and how changes in track dynamics and', 'coordination map to cognitive decline. we address a', 'population of athletes regularly receiving impacts to the head', 'and showing signs of preclinical mild traumatic brain injury', '(mtbi), a state indicated by impaired cognitive performance', 'occurring prior to concussion. we hypothesize that this', 'preclinical damage results in 1) changes in average vocal tract', 'dynamics measured by formant frequencies, their velocities,', 'and acceleration, and 2) changes in articulatory coordination', 'measured by a novel formant-frequency cross-correlation', 'characterization. these features allow machine learning', 'algorithms to detect preclinical mtbi identified by a battery of', 'cognitive tests. a comparison is performed of the effectiveness', 'of', 'vocal', 'tract', 'dynamics', 'features', 'versus', 'articulatory', 'coordination features.  this evaluation is done using receiver', 'operating characteristic (roc) curves along with confidence', 'bounds.  the articulatory dynamics features achieve area', 'under the roc curve (auc) values between 0.72 and 0.98,', 'whereas the articulatory coordination features achieve auc', 'values between 0.94 and 0.97.', 'index terms: concussion, formant dynamics, formant', 'coordination, speech analysis, mild traumatic brain injury', '(mtbi)', '. introduction', 'traumatic brain injury is known to affect various components', 'of voice including the source, prosody, and articulation of', 'production. these observations have been exploited in speech', 'pathology for diagnosis [1] and in automatic detection of', 'traumatic events from vocal features [2]. in this paper, we', 'focus on the articulation component of production, as', 'manifested by vocal tract formant frequencies. previous', 'this work is sponsored by the assistant secretary of defense', 'for research & engineering under air force contract', '#fa8721-05-c-0002. opinions, interpretations, conclusions,', 'and recommendations are those of the authors and are not', 'necessarily endorsed by the united states government.', 'studies have shown that changes in average formant-frequency', 'dynamics [3] or in a novel characterization of articulatory', 'coordination using formant track correlations [4] can be used', 'to identify or predict depression severity as determined  by', 'standard clinical assessment. this paper investigates both of', 'these vocal tract formant representations in a population', 'showing non-physician assessed cognitive impairment. this is', 'a common occurrence among football and soccer athletes, who', 'regularly receive head impacts [5][6]. while each impact may', 'not cause a concussion, also known as a mild traumatic brain', 'injury (mtbi), repeated exposure to head impacts can cause', 'neurocognitive and neurophysiological impairments prior to', 'concussion (preclinical mtbi) [6]. in order to limit the long-', 'term neurological deficits due to repeated preclinical injury,', 'we aim to develop an easily obtainable biomarker for detecting', 'cognitive change. specifically, we hypothesize that a classifier', 'trained using formant track dynamics and coordination will be', 'able to reliably predict cognitive decline. such a classifier', 'could detect preclinical damage that accumulates prior to', 'concussion, and determine readiness to return to activity by', 'identifying the point at which an individual has returned to', 'baseline neurocognitive function.', 'this work is motivated by prior clinical and automatic', 'classification research, which has demonstrated a relation', 'between head trauma and signals associated with vocal', 'dynamics [1][2]. using speech collected from a group of 32', 'high school athletes reciting a standard read passage, we', 'extract', 'formant', 'tracks', 'and', 'measure', 'dynamics-', 'and', 'coordination-based features. these features are applied to a', 'support vector machine (svm) classifier to detect changes in', 'cognitive performance, determined by the immediate post-', 'concussion assessment and cognitive testing (impact)', 'suite [7] in three areas: visual memory, visual motor speed,', 'and reaction time. the ability to detect cognitive performance', 'decline based on these features is evaluated using receiver', 'operator characteristic (roc) curves.', 'the paper is organized as follows. in section 2, we', 'describe the high school football- and soccer-athlete data', 'collection, including the impact cognitive test. section 3', 'provides methods to extract features based on dynamics and', 'coordination of formant tracks, while section 4 gives results of', 'correlating these features with components of the impact', 'test. guided by correlation results, section 5 describes a two-', 'class (presence or absence of cognitive impairment) classifier', 'design, and its performance. finally, section 6 relates our', 'approach to prior work, with section 7 describing future plans.', 'copyright © 2014 isca', '-18 september 2014, singapore', 'interspeech 2014', '.21437/interspeech.2014-121']
jinbo14_interspeech	['graduate school of information science, nara institute of science and technology,', '-5 takayama-cho, ikoma, nara 630-0192, japan']
wang14c_interspeech	['dept. of electrical engineering, university of texas at dallas', 'dept. speech language and hearing sciences, university of colorado at boulder']
fogerty14_interspeech	['department of communication sciences and disorders, university of south carolina, usa', 'division of speech and hearing sciences, the university of hong kong, china']
mittal14_interspeech	['international institute of information technology, hyderabad, india']
wester14_interspeech	['the centre for speech technology research, the university of edinburgh, uk', 'language and speech laboratory, university of the basque country, vitoria, spain', 'basque foundation for science, bilbao, spain']
coupe14_interspeech	['laboratoire dynamique du langage umr5596, universite de lyon and cnrs, france']
coumans14_interspeech	['centre for language studies, radboud university nijmegen, the netherlands', 'imprs for language sciences, nijmegen, the netherlands', 'donders institute for brain, cognition and behaviour, radboud university nijmegen, the', 'netherlands']
wong14_interspeech	['hong kong baptist university']
burgos14_interspeech	['department of linguistics, radboud university nijmegen, the netherlands', 'faculty of information technology and bionics, pazmany peter catholic university, hungary']
lengeris14_interspeech	['department of theoretical and applied linguistics, aristotle university of thessaloniki, greece']
detey14_interspeech	['sils, waseda university, japan', 'elcf, geneva university, switzerland', 'hankuk university of foreign studies, south korea', 'tokyo university of foreign studies, japan']
pinter14_interspeech	['school of languages and communication, kobe university, japan', 'graduate school of inter-cultural studies, kobe university, japan', 'department of english, kobe college, japan']
kalathottukaren14_interspeech	['discipline of speech science, the university of auckland, new zealand']
drozdova14_interspeech	['centre for language studies, radboud university nijmegen, the netherlands', 'imprs for language sciences, nijmegen, the netherlands', 'donders institute for brain, cognition and behaviour, radboud university nijmegen, the', 'netherlands']
chiou14_interspeech	['department of computer science and engineering', 'national sun yat-sen university, kaohsiung, taiwan']
inoue14_interspeech	['school of informatics, kyoto university', 'academic center for computing and media studies, kyoto university', 'sakyo-ku, kyoto 606-8501, japan']
huang14_interspeech	['signal analysis and interpretation lab (sail),', 'university of southern california, los angeles, ca']
delgado14_interspeech	['caiac, autonomous university of barcelona, spain', 'university of avignon, ceri/lia, france']
ghaemmaghami14_interspeech	['speech and audio research laboratory, queensland university of technology, brisbane, australia']
gebre14_interspeech	['max planck institute for psycholinguistics, the netherlands', 'radboud university, the netherlands']
dupuy14_interspeech	['lium, university of le mans, france']
dighe14_interspeech	['idiap research institute, ch-1920 martigny, switzerland']
yella14_interspeech	['idiap research institute, ch-1920 martigny, switzerland', 'ecole polytechnique federale de lausanne, lausanne, switzerland']
ferras14_interspeech	['idiap research institute, ch-1920 martigny, switzerland1', 'fraunhofer heinrich hertz institute', ' berlin, germany2']
bechet14b_interspeech	"['aix marseille universite, cnrs-lif ', 'universite de lille, lifl', ""universite d'avignon, lia"", 'orange labs, france']"
gibson14_interspeech	['signal analysis and interpretation lab, university of southern california, los angeles, ca', 'http://sail.usc.edu']
du14_interspeech	['university of science and technology of china, hefei, anhui, p.r. china', 'georgia institute of technology, atlanta, ga. 30332-0250, usa']
vincent14_interspeech	['inria, villers-les-nancy, f-54600, france', 'institute for language and speech processing, athens, greece', 'austrian research institute for artificial intelligence']
spille14_interspeech	['department of medical physics and acoustics, cluster of excellence hearing4all', 'university of oldenburg, germany']
geiger14_interspeech	['institute for human-machine communication, technische universitat munchen, munich, germany', 'also with department of computing, imperial college london, london, u.k.']
liu14c_interspeech	['school of computing, national university of singapore, singapore']
park14_interspeech	['department of electronic engineering, sogang university, seoul, korea', 'department of electrical and computer engineering, carnegie mellon university, pittsburgh, pa', 'google, mountain view, ca']
zhao14_interspeech	['microsoft search technology center asia, beijing, china', 'microsoft corporation, one microsoft way, redmond, wa 98052']
kao14_interspeech	['department of computer science and information engineering,', 'national taiwan normal university, taipei, taiwan']
ravuri14b_interspeech	['international computer science institute, berkeley, ca, usa', 'eecs department, university of california - berkeley, berkeley, ca, usa']
kim14d_interspeech	
xie14_interspeech	['shenzhen institutes of advanced technology, chinese academy of sciences', 'cambridge university engineering dept, trumpington st., cambridge, cb2 1pz u.k.', 'the chinese university of hong kong, hong kong, china']
bu14_interspeech	
hashimoto14_interspeech	['department of computer science and engineering, toyohashi university of technology, japan']
chung14_interspeech	['keimyung university, daegu, s korea']
alam14_interspeech	['crim, montreal, canada', 'ets, montreal, canada', 'inrs-emt, montreal, canada']
chen14b_interspeech	['university of cambridge engineering dept,', 'trumpington st., cambridge, cb2 1pz, u.k.']
nolden14_interspeech	['a', 'b spoken language processing group, limsi cnrs, paris, france']
adel14_interspeech	['karlsruhe institute of technology, cognitive systems lab, germany', 'university of washington, department of electrical engineering, usa']
nolden14b_interspeech	
sundermeyer14_interspeech	['human language technology and pattern recognition,', 'computer science department, rwth aachen university, aachen, germany', 'spoken language processing group, limsi cnrs, paris, france']
levit14_interspeech	['microsoft corporation, u.s.a.']
sarkar14_interspeech	['school of information technology, indian institute of technology kharagpur', 'e-mail:']
campbell14_interspeech	['mit lincoln laboratory, lexington, ma, usa']
lei14_interspeech	['speech technology and research laboratory, sri international, california, usa', 'departamento de computacion, fcen, universidad de buenos aires and conicet, argentina']
mclaren14_interspeech	['speech technology and research laboratory, sri international, california, usa']
pelecanos14_interspeech	['ibm t.j. watson research center, yorktown heights, ny', ', usa.', 'apple inc.', ' infinite loop, cupertino, ca', ', usa.']
gallardo14_interspeech	['faculty of education, science, technology and mathematics, university of canberra, australia', 'college of engineering and computer science, australian national university, australia', 'quality and usability lab, telekom innovation laboratories, tu berlin, germany']
zang14_interspeech	['tsinghua-cuhk joint research center for media sciences, technologies and systems,', 'shenzhen key laboratory of information science and technology,', 'graduate school at shenzhen, tsinghua university, shenzhen 518055, china', 'tsinghua national laboratory for information science and technology (tnlist),', 'department of computer science and technology, tsinghua university, beijing 100084, china', 'department of systems engineering and engineering management,', 'the chinese university of hong kong, shatin, n.t., hong kong sar, china']
sproat14_interspeech	['google, inc']
gonzalvo14_interspeech	['google']
nagahama14_interspeech	['interdisciplinary graduate school of science and engineering,', 'tokyo institute of technology, japan', 'graduate school of engineering, tohoku university, japan']
ramani14_interspeech	['ssn college of engineering, chennai, india']
hu14b_interspeech	['the centre for speech technology research,university of edinburgh, uk', 'toshiba research europe ltd, cambridge, uk', 'national institute of informatics, tokyo, japan']
patil14_interspeech	['dhirubhai ambani institute of communication and technology, (da-iict),', 'gandhinagar-382007, india']
sorin14_interspeech	['speech technologies, ibm haifa research lab, haifa, israel', 'text-to-speech research, nuance communications, merelbeke, belgium']
zhang14c_interspeech	['institute of automation chinese academy of sciences, beijing, china', 'samsung telecom r&d center, beijing, china']
fabre14_interspeech	['gipsa-lab / dpc, umr 5216, cnrs – grenoble - alpes university, france']
tobing14_interspeech	['graduate school of information science, nara institute of science and technology, japan', 'stei, institut teknologi bandung, indonesia']
ding14_interspeech	"[""school of computer science, northwestern polytechnical university, xi'an, china"", ""school of software and microelectronics, northwestern polytechnical university, xi'an, china""]"
song14_interspeech	['school of information science and engineering, southeast university, nanjing, p.r. china', 'school of computer and control engineering, yantai university, yantai, p.r. china', 'key laboratory of child development and learning science of ministry of education,', 'southeast university, nanjing, p.r. china']
chen14c_interspeech	['university of science and technology of china, hefei, p.r. china', 'iflytek research, ustc iflytek co., ltd., hefei, p.r. china']
sanchez14_interspeech	['department of signal processing, tampere university of technology, finland', 'signalit oy, lempaala, finland']
kadowaki14_interspeech	['graduate school of information science and technology, the university of tokyo, japan', 'ntt communication science laboratories, ntt corporation, japan']
chen14d_interspeech	['department of electrical and computer engineering,', 'university of illinois at urbana-champaign, il']
nguyen14_interspeech	['limsi-cnrs (upr 3251), france', 'mica institute, hust - cnrs/umi2954 - grenoble inp, hanoi, vietnam']
koriyama14_interspeech	['†interdisciplinary graduate school of science and engineering, tokyo institute of technology, japan', '‡graduate school of engineering, tohoku university, japan']
fang14_interspeech	['phonetics lab., institute of linguistics, cass, china', 'school of computer science, tianjin university, china']
chen14e_interspeech	['toshiba research europe ltd., cambridge, uk']
nose14_interspeech	['graduate school of engineering, tohoku university']
valentinibotinhao14_interspeech	['the centre for speech technology research (cstr), university of edinburgh, uk', 'telecommunications research center vienna (ftw), austria', 'national institute of informatics, japan']
lopezpelaez14_interspeech	['center for speech technology research, the university of edinburgh']
baumann14_interspeech	['department of informatics, universitat hamburg, germany']
tsiakoulis14_interspeech	['university of cambridge, engineering department, cambridge, uk']
wang14d_interspeech	['national engineering laboratory for speech and language information processing,', 'university of science and technology of china, hefei, china']
gowda14_interspeech	['department of signal processing and acoustics, aalto university, finland', 'department of telecommunications, technical university of cluj-napoca, romania']
do14b_interspeech	['limsi-cnrs, b.p. 133, f-91403 orsay cedex, france', 'vocally inc.', ' rue des hayeps, f-93100 montreuil, france', 'e-mails:']
latorre14_interspeech	['toshiba research europe ltd., cambridge research lab', ' science park, cambridge, uk.']
miao14_interspeech	['language technologies institute, school of computer science, carnegie mellon university']
fernandez14_interspeech	['ibm tj watson research center, yorktown heights, ny – usa', 'queens college (cuny), flushing, ny – usa']
ragni14_interspeech	['department of engineering, university of cambridge', 'trumpington street, cambridge cb2 1pz, uk']
jouvet14_interspeech	['speech group, loria', 'inria, villers-les-nancy, f-54600, france', 'universite de lorraine, loria, umr 7503, villers-les-nancy, f-54600, france', 'cnrs, loria, umr 7503, villers-les-nancy, f-54600, france']
grezl14_interspeech	
vu14b_interspeech	['karlsruhe institute of technology, germany']
miao14b_interspeech	['language technologies institute, school of computer science, carnegie mellon university', 'pittsburgh, pa, usa']
rath14_interspeech	['cambridge university engineering department', 'trumpington street, cambridge, cb2 1pz, uk']
cui14_interspeech	['ibm t j. watson research center, yorktown heights, ny, usa', 'department of computer science, queens college, city university of new york, ny, usa']
huang14b_interspeech	['microsoft corporation, one microsoft way, redmond, wa 98052']
higuchi14_interspeech	['graduate school of information science and technology, the university of tokyo', 'ntt communication science laboratories, ntt corporation']
vaz14_interspeech	['ming hsieh department of electrical engineering', 'university of southern california, los angeles, ca 90089', 'at&t labs–research', 'bedminster, nj 07932']
