paper_id	affiliations	author_area_id	author_area_label
repp15_interspeech	['humboldt-universitat zu berlin, germany']	2	Phonetics, Phonology, and Prosody
jabeen15_interspeech	['university of konstanz, germany']	2	Phonetics, Phonology, and Prosody
mady15_interspeech	['research institute for linguistics, hungarian academy of sciences, budapest, hungary']	2	Phonetics, Phonology, and Prosody
benus15_interspeech	['constantine the philosopher university in nitra & ii sas bratislava, slovakia', 'institute of phonetics and speech processing, university of munich, germany', 'institute of behavioral sciences, university of helsinki, finland']	2	Phonetics, Phonology, and Prosody
gendrot15_interspeech	['universite sorbonne-nouvelle paris 3 - laboratoire de phonetique et phonologie umr 7018', 'laboratoire de phonetique et phonologie umr 7018']	2	Phonetics, Phonology, and Prosody
schauffler15_interspeech	['institute of english linguistics, university of stuttgart, germany', 'institute for natural language processing, university of stuttgart, germany']	2	Phonetics, Phonology, and Prosody
andreeva15_interspeech	['computational linguistics & phonetics, saarland university, germany', 'department of linguistics, adam mickiewicz university, poland']	2	Phonetics, Phonology, and Prosody
qiu15_interspeech	['school of foreign languages, tongji university', 'school of foreign languages, jiangsu university of science and technology']	2	Phonetics, Phonology, and Prosody
oreilly15_interspeech	['phonetics and speech laboratory, school of linguistic, speech and communication sciences', 'trinity college dublin, ireland']	2	Phonetics, Phonology, and Prosody
sarmah15_interspeech	['department of humanities and social sciences', 'indian institute of technology guwahati', 'guwahati 781039, india']	2	Phonetics, Phonology, and Prosody
wochner15_interspeech	['department of linguistics, university of konstanz, germany']	2	Phonetics, Phonology, and Prosody
zorila15_interspeech	['toshiba cambridge research laboratory, united kingdom']	6	Speech Coding and Enhancement
koutsogiannaki15_interspeech	['multimedia informatics laboratory, csd, university of crete, greece', 'cambridge research laboratory, toshiba research europe ltd.']	6	Speech Coding and Enhancement
jemaa15_interspeech	"[""unite de recherche signaux et systemes (u2s), ecole nationale d'ingenieurs de tunis (enit),"", 'universite de tunis el manar, bp37', ' tunis- belvedere, tunisia', 'cea linklab, telnet innovation labs', ' ariana, tunisia', 'signal processing laboratory (lts2), swiss federal institute of technoloy (epfl),', 'lausanne, switzerland', 'department of otolaryngology-head & neck surgery, stanford school of medicine,', 'stanford, california, usa', '∗both authors contributed equally to this work']"	6	Speech Coding and Enhancement
schepker15_interspeech	['university of oldenburg, signal processing group, dept. of medical physics and acoustics', 'and the cluster of excellence hearing4all, oldenburg, germany', 'fraunhofer idmt, project group hearing, speech, and audio technology,', 'oldenburg, germany']	6	Speech Coding and Enhancement
rottschafer15_interspeech	['social cognitive systems group – faculty of technology and citec', 'bielefeld university, po-box 10 01 31', ' bielefeld, germany']	6	Speech Coding and Enhancement
jokinen15_interspeech	['aalto university, department of signal processing and acoustics, espoo, finland']	6	Speech Coding and Enhancement
kumar15_interspeech	['signal analysis and interpretation lab,', 'department of electrical engineering,', 'university of southern california, los angeles.']	3	Analysis of Paralinguistics in Speech and Language
orozcoarroyave15_interspeech	['faculty of engineering, universidad de antioquia, medellin, colombia', 'pattern recognition lab, friedrich-alexander-universitat, erlangen-nurnberg, germany', 'department of neurology, knappschaftskrankenhaus, ruhr-university bochum, germany', 'faculty of electrical engineering, czech technical university, prague, czech republic', 'first faculty of medicine, charles university, prague, czech republic', 'corresponding author:']	3	Analysis of Paralinguistics in Speech and Language
villacanas15_interspeech	['faculty of engineering, universidad de antioquia udea, calle 70 no. 52-21, medellin, colombia.', 'friedrich alexander universitat, erlangen-nurnberg, germany']	3	Analysis of Paralinguistics in Speech and Language
vasquezcorrea15_interspeech	['faculty of engineering. universidad de antioquia udea, medellin, colombia.', 'pattern recognition lab, friedrich-alexander-universitat, erlangen-nurnberg, germany', 'corresponding author:']	3	Analysis of Paralinguistics in Speech and Language
cummins15_interspeech	['school of elec. eng. and telecomm., the university of new south wales, sydney australia', 'atp research laboratory, national ict australia (nicta), australia', 'experimental industrial psychology, university of wuppertal, wuppertal, germany', 'industrial psychology, rhenish university of applied sciences cologne, germany']	3	Analysis of Paralinguistics in Speech and Language
marchi15_interspeech	['machine intelligence & signal processing group, mmk, technische universitat munchen, germany', 'department of computing, imperial college london, uk', 'chair of complex & intelligent systems, university of passau, germany', 'autism research centre, university of cambridge, uk', 'department of psicology, bar-ilan university, israel', 'center of neurodelopmental disorders, karolinska intitute, sweden', 'department of communication engineering, university of paderborn, germany']	3	Analysis of Paralinguistics in Speech and Language
liu15_interspeech	['the johns hopkins university, baltimore, md usa', 'microsoft corporation, redmond, wa usa']	11	Spoken Language Processing – Dialogue, Summarization, Understanding
tam15_interspeech	['microsoft corporation']	11	Spoken Language Processing – Dialogue, Summarization, Understanding
vukotic15_interspeech	['insa de rennes, rennes, france', 'inria/irisa, rennes, france', 'cnrs, france']	11	Spoken Language Processing – Dialogue, Summarization, Understanding
ravuri15_interspeech	['international computer science institute', ' university of california, berkeley, ca, usa', 'microsoft research, mountain view, ca, usa']	11	Spoken Language Processing – Dialogue, Summarization, Understanding
lu15_interspeech	['graduate institute of computer science and information engineering, national taiwan university', 'graduate institute of communication engineering, national taiwan university']	11	Spoken Language Processing – Dialogue, Summarization, Understanding
morchid15_interspeech	['lia - university of avignon (france)']	11	Spoken Language Processing – Dialogue, Summarization, Understanding
sheikh15_interspeech	['universite de lorraine, loria, umr 7503, vandoeuvre-les-nancy, f-54506, france', 'inria, villers-les-nancy, f-54600, france', 'cnrs, loria, umr 7503, vandoeuvre-les-nancy, f-54506, france']	11	Spoken Language Processing – Dialogue, Summarization, Understanding
boutin15_interspeech	['ecole de technologie superieure, montreal, canada', 'nuance communications, montreal, canada']	11	Spoken Language Processing – Dialogue, Summarization, Understanding
yang15_interspeech	['tsinghua national laboratory for information science and technology', 'department of electronic engineering, tsinghua university, beijing 100084, china']	11	Spoken Language Processing – Dialogue, Summarization, Understanding
chiu15_interspeech	['language technologies institute, carnegie mellon university, pittsburgh, pa, usa']	11	Spoken Language Processing – Dialogue, Summarization, Understanding
shen15_interspeech	['graduate institute of communication engineering, national taiwan university,', 'mit computer science and artificial intelligence laboratory']	11	Spoken Language Processing – Dialogue, Summarization, Understanding
charlet15_interspeech	['orange labs, lannion, france']	11	Spoken Language Processing – Dialogue, Summarization, Understanding
ramanarayanan15_interspeech	['educational testing service r&d', '†90 new montgomery st, #1500, san francisco, ca', '‡660 rosedale road, princeton, nj']	11	Spoken Language Processing – Dialogue, Summarization, Understanding
racca15_interspeech	['adapt centre', 'school of computing', 'dublin city university', 'dublin 9, ireland']	11	Spoken Language Processing – Dialogue, Summarization, Understanding
chen15_interspeech	['*institute of information science, academia sinica, taiwan', '#national taiwan normal university, taiwan', '†national taiwan university, taiwan']	11	Spoken Language Processing – Dialogue, Summarization, Understanding
renkens15_interspeech	['department electrical engineering-esat, katholieke universiteit leuven', 'kasteelpark arenberg 10, bus 2441, b-3001 leuven belgium']	11	Spoken Language Processing – Dialogue, Summarization, Understanding
bastianelli15_interspeech	['dicii', ' dii - university of rome tor vergata - rome, italy', 'diag - sapienza university of rome - rome, italy']	11	Spoken Language Processing – Dialogue, Summarization, Understanding
luan15_interspeech	['mitsubishi electric research laboratories']	11	Spoken Language Processing – Dialogue, Summarization, Understanding
ferreira15_interspeech	['ceri-lia, university of avignon, avignon - france']	11	Spoken Language Processing – Dialogue, Summarization, Understanding
tafforeau15_interspeech		11	Spoken Language Processing – Dialogue, Summarization, Understanding
yang15b_interspeech	['tsinghua national laboratory for information science and technology', 'department of electronic engineering, tsinghua university, beijing 100084']	11	Spoken Language Processing – Dialogue, Summarization, Understanding
lopes15_interspeech	['kth speech, music and hearing, stockholm, sweden', 'ist/inesc-id lisboa, lisboa, portugal', 'iscte/inesc-id lisboa, lisboa, portugal']	11	Spoken Language Processing – Dialogue, Summarization, Understanding
crook15_interspeech	['microsoft corporation, redmond wa 98052, usa']	11	Spoken Language Processing – Dialogue, Summarization, Understanding
solanki15_interspeech	['glasgow university laboratory of phonetics, university of glasgow, glasgow (uk)', 'school of computing science, university of glasgow, glasgow (uk)']	11	Spoken Language Processing – Dialogue, Summarization, Understanding
laskowski15_interspeech	['carnegie mellon university, pittsburgh pa, usa', 'voci technologies inc., pittsburgh pa, usa']	11	Spoken Language Processing – Dialogue, Summarization, Understanding
llimona15_interspeech	['telefonica research', 'edificio telefonica-diagonal 00, barcelona, spain']	11	Spoken Language Processing – Dialogue, Summarization, Understanding
callejas15_interspeech	['dept. of languages and computer systems, university of granada / citic-ugr, granada, spain', 'dept. of computer science, university carlos iii of madrid, leganes, spain']	11	Spoken Language Processing – Dialogue, Summarization, Understanding
nakamura15_interspeech		11	Spoken Language Processing – Dialogue, Summarization, Understanding
gravano15_interspeech	['departamento de computacion, fceyn, universidad de buenos aires, argentina', 'national scientific and technical research council (conicet), buenos aires, argentina', 'constantine the philosopher university in nitra & ii-slovak academy of sciences, slovakia', 'dept. of computer and information science, brooklyn college cuny, new york, ny, usa', 'dept. of computer science, columbia university, new york, ny, usa']	11	Spoken Language Processing – Dialogue, Summarization, Understanding
chowdhury15_interspeech	['department of information engineering & computer science, university of trento, italy']	11	Spoken Language Processing – Dialogue, Summarization, Understanding
christodoulides15_interspeech	['centre valibel, institute for language & communication, universite de louvain, belgium', 'dtal, faculty of modern & medieval languages, university of cambridge, uk']	11	Spoken Language Processing – Dialogue, Summarization, Understanding
hakkanitur15_interspeech	['microsoft, usa']	11	Spoken Language Processing – Dialogue, Summarization, Understanding
despotovic15_interspeech	['university of belgrade, technical faculty of bor, serbia', 'university of paderborn, department of communications engineering, germany']	11	Spoken Language Processing – Dialogue, Summarization, Understanding
svec15_interspeech	['ntis - new technologies for information society', 'university of west bohemia, pilsen, czech republic']	11	Spoken Language Processing – Dialogue, Summarization, Understanding
chen15b_interspeech	['school of computer science, carnegie mellon university', 'forbes avenue, pittsburgh, pa 15213-3891, usa']	11	Spoken Language Processing – Dialogue, Summarization, Understanding
szekely15_interspeech	['school of computer science and informatics', 'university college dublin', 'belfield, dublin 4, ireland']	1	Speech Perception, Production, and Acquisition
cowan15_interspeech		1	Speech Perception, Production, and Acquisition
ma15_interspeech	['department of computer science, university of sheffield, sheffield s1 4dp, uk']	1	Speech Perception, Production, and Acquisition
schymura15_interspeech	['institute of communication acoustics, ruhr-universitat bochum, germany', 'institute of communications engineering, university of rostock, germany']	1	Speech Perception, Production, and Acquisition
may15_interspeech	['hearing systems group,', 'technical university of denmark,', 'dk-2800 kgs. lyngby, denmark']	1	Speech Perception, Production, and Acquisition
kayser15_interspeech	['medizinische physik, universitat oldenburg, germany', 'signal processing, universitat oldenburg, germany', 'cluster of excellence “hearing4all”, universitat oldenburg, germany']	1	Speech Perception, Production, and Acquisition
gomez15_interspeech	['honda research institute japan co., ltd.']		
chen15c_interspeech	['key lab. of shanghai education commission for intelligent interaction and cognitive engineering', 'speechlab, department of computer science and engineering', 'shanghai jiao tong university, shanghai, china']	4	Speaker and Language Identification
stafylakis15_interspeech	['centre de recherche informatique de montreal (crim), quebec, canada', 'voicetrust, ontario, canada']	4	Speaker and Language Identification
knyazeva15_interspeech	['limsi – cnrs – rue john von neumann, orsay, france.', 'universite paris sud – orsay, france.']	4	Speaker and Language Identification
cumani15_interspeech	['dipartimento di automatica e informatica, politecnico di torino, torino, italy']	4	Speaker and Language Identification
panda15_interspeech	['tcs innovation labs-mumbai,', 'yantra park, thane, maharshtra, india', '.']	4	Speaker and Language Identification
doroshin15_interspeech	['stel - computer systems ltd., moscow, russia']	4	Speaker and Language Identification
novoselov15_interspeech	['speech technology center ltd., st. petersburg, russia', 'itmo university, st. petersburg, russia']	4	Speaker and Language Identification
vaquero15_interspeech	['agnitio s.l., madrid, spain']	4	Speaker and Language Identification
kelly15_interspeech	['center for robust speech systems (crss),', 'university of texas at dallas, richardson, texas, usa']	4	Speaker and Language Identification
chen15d_interspeech	['national engineering laboratory for speech and language information processing, ustc, china', 'institute for infocomm research, a*star, singapore', 'this paper investigates the use of frame alignment given by a', 'deep neural network (dnn) for text-constrained speaker verifi-', 'cation task, where the lexical contents of the test utterances are', 'limited to a finite set of vocabulary. the dnn makes use of', 'information carried by the target and its contextual frames to', 'assign it probabilistically to one of the phonetic states. the', 'frame alignment is therefore more precise and less ambiguous', 'than that generated by a gaussian mixture model (gmm). using', 'the dnn alignment, we show that an i-vector can be decom-', 'posed into segments of local variability vectors, each corre-', 'sponding to a monophone, where each local vector models ses-', 'sion variability given the phonetic context. based on the local', 'vectors, the content matching between the utterances for com-', 'parison can be accomplished in the plda scoring. experiments', 'conducted on the rsr2015 database shows that the proposed', 'phone-centric local variability vector achieves a better perform-', 'ance compared to the i-vector.', 'index terms— text-constrained speaker verification, deep neu-', 'ral network, phone-centric local variability', '. introduction', 'over recent years, many approaches based on gaussian mixture', 'model–universal background model (gmm-ubm) [1] have been', 'proposed for speaker verification [2]. based upon similar', 'framework as the eigenvoice model [3], the i-vector was pro-', 'posed in [4] and soon became the mainstream method in speaker', 'verification. similar to a supervector [5], an i-vector is a fixed-', 'length representation of a speech utterance, which typically con-', 'sists of varying number of frames. besides, an i-vector offers a', 'low-dimensional representation of the total variability, contain-', 'ing both speaker and channel information, rendered in an utter-', 'ance. channel compensation could then be performed using the', 'probabilistic linear discriminant analysis (plda) [6], which', 'also serves as the backend classifier.', 'i-vectors have proven to be very effective for text-', 'independent verification when both the training and test utter-', 'ances are of long duration. in text-constrained speaker verifica-', 'tion task, the lexical content of the spoken utterances are con-', 'fined to a finite known set and always of short duration [7]. for', 'short utterances, the content mismatch between the enrollment', 'and test utterances makes it difficult for i-vectors to be applied', 'directly [8', ']. in [11], we proposed the local variability model', '(lvm) with the aim to capture the local variability associated', 'with individual gaussians of the ubm. it unties a shared i-', 'vector among all the gaussians by assigning a local variability', 'vector to each gaussian component. lvm offers a flexible way', 'to compare two utterances in a content-wise manner which may', 'provide a viable solution to the content mismatch problem be-', 'tween utterances of short duration.', 'individual gaussian components of the ubm can be thought', 'of the representation of some low-level acoustic events [10].', 'however, it is generally difficult to associate such events to any', 'well-defined phonetic classes since the ubm is trained in an', 'unsupervised manner. the lexical content modeled by individual', 'gaussians is therefore ambiguous without clear phonetic defini-', 'tion. this problem was addressed in [12] and [13], using deep', 'neural network (dnn) for i-vector extraction. with the dnn for', 'triphone models trained for automatic speech recognition (asr),', 'speech frames are aligned to a predefined set of tied-states,', 'which are treated as gaussian-like units in the i-vector frame-', 'work. thus, every unit is endowed with clear phonetic meaning.', 'in [14], a method to perform the content-matching at the sta-', 'tistics level was proposed, which was shown to be effective for', 'the tasks where the lexical contents of the test utterance is con-', 'fined to those for enrolment. however, in such a method, the i-', 'vectors need to be estimated for the enrolment and test utteranc-', 'es in every trial, resulting in complex computation in the testing', 'phase. in this paper, treating the output nodes of a dnn trained', 'as a monophonic acoustic model for asr as gaussian-like units,', 'we propose to estimate the phone-centric local variability vectors.', 'the benefit of such phone-centric local vectors is that, they are', 'estimated independently before speaker comparison, and can be', 'selected to be compared according to their corresponding pho-', 'netic contents during the subsequent plda scoring, performing', 'content-matching. we show that such local vectors outperform', 'the (dnn) i-vector in the content-matching.', 'the rest of this paper is organized as follows. section 2 re-', 'views the i-vector extraction briefly. section 3 describes the', 'local variability modeling. section 4 proposes the phone-centric', 'local variability vectors. section 5 shows the results of our ex-', 'periments. section 6 is the conclusion.', '. i-vector extraction with gmm vs. dnn', '.1 gmm i-vector', 'the purpose of i-vector extraction is to find a compressed repre-', 'sentation of the speaker and channel information rendered in a', 'variable-length utterance [4]. the fundamental assumption is', 'that the feature vector sequence of the utterance is generated', 'from a session-specific gmm. furthermore, the mean super-', 'vector of the gmm', 'r', 'm  is confined to a low-dimensional sub-', 'space t with origin \x02 , as follows', 'r', 'r', '\x02', '\x03', 'm', '\x02', 'tw ,', '(1)']	4	Speaker and Language Identification
george15_interspeech	['machine intelligence research lab., amrita vishwa vidyapeetham, coimbatore, india', 'tcs innovation labs., mumbai, india']	4	Speaker and Language Identification
shiota15_interspeech	['tokyo metropolitan university, hino, tokyo', '-0065, japan.', 'national institute of informatics, chiyoda, tokyo', '-8430, japan.', 'the institue of statistical and mathematics, tachikawa', '-8562, japan.']	4	Speaker and Language Identification
hurmalainen15_interspeech	['department of signal processing, tampere university of technology, tampere, finland', 'department of signal processing and acoustics, aalto university, espoo, finland']	4	Speaker and Language Identification
alam15_interspeech	['crim, montreal (qc) canada']	4	Speaker and Language Identification
lee15_interspeech	['institute for infocomm research, a*star, singapore', 'universite du mans - lium, france', 'centre de recherche informatique de montreal (crim), quebec, canada', 'agnitio research, somerset west, south africa', 'novolanguage, the netherlands', 'ibm research – haifa, israel', 'voicetrust, ontario, canada', 'agnitio s l., madrid, spain']	4	Speaker and Language Identification
he15_interspeech	['school of computer science and technology, harbin university of science and technology', 'school of computer science and technology, harbin institute of technology, harbin, china']	4	Speaker and Language Identification
nautsch15_interspeech	['⋆da/sec – biometrics and internet security research group, hochschule darmstadt, germany', '†department of signal processing and acoustics, aalto university, finland']	4	Speaker and Language Identification
fredes15_interspeech		4	Speaker and Language Identification
shokouhi15_interspeech	['center for robust speech systems (crss)', 'the university of texas at dallas,tx 75080-3021, usa']	4	Speaker and Language Identification
wang15_interspeech	['tianjin key laboratory of cognitive computation & its applications, tianjin university, tianjin,', 'p. r china', 'center for speaker and language technologies (cslt), tsinghua university, beijing, p r.', 'china', 'school of information science, japan advanced institute of science and technology, ishikawa,', 'japan']	4	Speaker and Language Identification
yella15_interspeech	['idiap research institute, ch-1920 martigny, switzerland.', 'microsoft research, mountain view, ca, u.s.a.']	4	Speaker and Language Identification
shapiro15_interspeech	['afeka tel-aviv academic college of engineering, afeka center for language processing (aclp),', 'israel']	4	Speaker and Language Identification
fedorova15_interspeech	['university of eastern finland, finland', 'brno university of technology, czech republic']	4	Speaker and Language Identification
banse15_interspeech	['the national institute of standards and technology, gaithersburg, maryland usa', 'human language technology center of excellence, johns hopkins university, baltimore,', 'maryland usa', 'mit lincoln laboratory, lexington, massachusetts usa', 'u.s. department of defense, fort meade, maryland usa']	4	Speaker and Language Identification
martin15_interspeech	['the national institute of standards and technology, gaithersburg, maryland, usa', 'u.s. department of defense, fort meade, maryland, usa', '*contractor    #guest researcher']	4	Speaker and Language Identification
desplanques15_interspeech	['elis multimedia lab', 'ghent university - iminds, belgium']	4	Speaker and Language Identification
inoue15_interspeech	['graduate school of informatics, kyoto university, japan', 'graduate school of information science and engineering, ritsumeikan university, japan', 'academic center for computing and media studies, kyoto university, japan']	4	Speaker and Language Identification
delgado15_interspeech	['caiac, autonomous university of barcelona, cerdanyola del valles, spain', 'sinkronigo s.l., barcelona, spain', 'ceri/lia, university of avignon, france']	4	Speaker and Language Identification
sell15_interspeech	['human language technology center of excellence', 'johns hopkins university, baltimore, md, usa']	4	Speaker and Language Identification
woubie15_interspeech	['talp research center, department of signal theory and communications,', 'universitat politecnica de catalunya, barcelona, spain', 'telefonica research, edificio telefonica-diagonal, barcelona, spain']	4	Speaker and Language Identification
madikeri15_interspeech	['idiap research institute , ch-1920 martigny, switzerland']	4	Speaker and Language Identification
raitio15_interspeech	['department of signal processing and acoustics, aalto university, finland', 'institute of behavioural sciences, university of helsinki, finland']	7	Speech Synthesis and Spoken Language Generation
sitaram15_interspeech	['carnegie mellon university, usa']	7	Speech Synthesis and Spoken Language Generation
inai15_interspeech	['graduate school of natural science and technology , okayama university, japan', 'ntt media intelligence laboratories, ntt corporation, japan']		
lu15b_interspeech	['nuance communications inc.']	7	Speech Synthesis and Spoken Language Generation
ohtani15_interspeech	['knowledge media laboratory, coorporate r & d center, toshiba corporation']	7	Speech Synthesis and Spoken Language Generation
xie15_interspeech	['key laboratory of human-machine intelligence-synergy systems,', 'shenzhen institutes of advanced technology, chinese academy of sciences, china', 'cambridge university engineering dept, trumpington st., cambridge, cb2 1pz u.k.', 'the chinese university of hong kong, hong kong, china']	7	Speech Synthesis and Spoken Language Generation
mohammadi15_interspeech	['center for spoken language understanding, oregon health & science university', 'portland, or, usa']		
huber15_interspeech	['sound analysis/synthesis team, ircam-cnrs-upmc stms', ' paris, france', 'stefan (dot) huber, axel (dot) roebel (at) ircam (dot) fr']	7	Speech Synthesis and Spoken Language Generation
huang15_interspeech	['dept. of computer science and information engineering', 'national cheng-kung university, tainan, taiwan']	7	Speech Synthesis and Spoken Language Generation
oshima15_interspeech	['graduate school of information science, nara institute of science and technology, japan']	7	Speech Synthesis and Spoken Language Generation
toman15_interspeech	['ftw telecommunications research center vienna, austria']	7	Speech Synthesis and Spoken Language Generation
wu15_interspeech	['the centre for speech technology research, university of edinburgh, united kingdom']	7	Speech Synthesis and Spoken Language Generation
wang15b_interspeech	['national laboratory of pattern recognition, institute of automation,', 'chinese academy of sciences, beijing, china', 'beijing key laboratory of mobile computing and pervasive device,', 'institute of computing technology, chinese academy of sciences, beijing, china']	7	Speech Synthesis and Spoken Language Generation
ninh15_interspeech	['graduate school of science and engineering, ritsumeikan university, japan']	7	Speech Synthesis and Spoken Language Generation
merritt15_interspeech	['the centre for speech technology research, university of edinburgh, united kingdom', 'national institute of informatics, japan']	7	Speech Synthesis and Spoken Language Generation
chen15e_interspeech	['key laboratory of shanghai education commission for', 'intelligent interaction and cognitive engineering', 'speechlab, department of computer science and engineering', 'shanghai jiao tong university, shanghai, china']	7	Speech Synthesis and Spoken Language Generation
watts15_interspeech	['centre for speech technology research, university of edinburgh, uk']	7	Speech Synthesis and Spoken Language Generation
betz15_interspeech	['bielefeld university, phonetics and phonology workgroup', 'bielefeld university, dialogue systems group']	7	Speech Synthesis and Spoken Language Generation
szaszak15_interspeech	['department of telecommunications and media informatics,', 'budapest university of technology and economics', 'research institute for linguistics, hungarian academy of sciences']	7	Speech Synthesis and Spoken Language Generation
lanchantin15_interspeech	['†cambridge university engineering department, cambridge cb2 1pz, uk', '∗centre for speech technology research, university of edinburgh, edinburgh eh8 9ab, uk']	7	Speech Synthesis and Spoken Language Generation
thu15_interspeech	['multilingual translation lab., nict, kyoto, japan', 'natural language processing lab., ucsy, yangon, myanmar', 'spoken language communication lab., nict, kyoto, japan']	7	Speech Synthesis and Spoken Language Generation
takaki15_interspeech	['national institute of informatics (nii), tokyo', '-8430, japan', 'naver labs, naver corporation, seongnam', '-867, korea', 'the centre for speech technology research (cstr),', 'university of edinburgh, edinburgh, eh8 9lw, united kingdom']	7	Speech Synthesis and Spoken Language Generation
yao15_interspeech	['microsoft research']	7	Speech Synthesis and Spoken Language Generation
kay15_interspeech	['centre for speech technology research, university of edinburgh, uk', 'speech technology group, universidad politecnica de madrid, spain']	7	Speech Synthesis and Spoken Language Generation
eger15_interspeech	['text technology lab, goethe university frankfurt am main']	7	Speech Synthesis and Spoken Language Generation
ding15_interspeech	"[""school of computer science, northwestern polytechnical university, xi'an, china"", ""school of software and microelectronics, northwestern polytechnical university, xi'an, china""]"	7	Speech Synthesis and Spoken Language Generation
tobing15_interspeech	['graduate school of information science, nara institute of technology ( naist), japan']	7	Speech Synthesis and Spoken Language Generation
cornu15_interspeech	['university of east anglia']	7	Speech Synthesis and Spoken Language Generation
sitaram15b_interspeech	['carnegie mellon university, usa', 'university of california, san francisco, usa']	7	Speech Synthesis and Spoken Language Generation
wester15_interspeech	['the centre for speech technology research, the university of edinburgh, uk', 'cereproc ltd., uk', 'cambridge university engineering department, university of cambridge, uk']	7	Speech Synthesis and Spoken Language Generation
evrard15_interspeech	"['limsi-cnrs, audio & acoustic group', ""rue john von neumann, campus universitaire d'orsay"", 'bˆat. 508, f-91405 orsay cedex, france']"	7	Speech Synthesis and Spoken Language Generation
ardaillon15_interspeech	['ircam - umr stms (ircam - cnrs - sorbonne universites upmc paris 06)', 'paris, france']	7	Speech Synthesis and Spoken Language Generation
jauk15_interspeech	['speech processing group (veu), signal theory and communication department', 'universitat politecnica de catalunya, upc campus nord, c/jordi girona 1-3', ' barcelona', 'multimedia technologies group (gtm), atlanttic research centre, universidade de vigo', 'e.e. de telecomunicacion, campus universitario de vigo', ' vigo']	7	Speech Synthesis and Spoken Language Generation
aryal15_interspeech	['department of computer science and engineering, texas a&m university']	7	Speech Synthesis and Spoken Language Generation
matousek15_interspeech	['department of cybernetics', 'new technologies for the information society (ntis)', 'faculty of applied sciences, university of west bohemia, czech rep.']	12	Spoken Language Processing – Translation, Information Retrieval, and Resources
schweitzer15_interspeech	['institute for natural language processing, university of stuttgart, germany']	12	Spoken Language Processing – Translation, Information Retrieval, and Resources
chen15f_interspeech	['institute for infocomm research, singapore']	12	Spoken Language Processing – Translation, Information Retrieval, and Resources
wong15_interspeech	['human-computer communications laboratory,', 'department of systems engineering and engineering management', 'stanley ho big data decision analytics research centre,', 'school of life sciences,', 'cuhk-utrecht university centre for language, mind and brain,', 'department of linguistics and modern languages,', ',2,3,4the chinese university of hong kong, hong kong sar, china', 'department of linguistics, university of washington, seattle, wa usa']	12	Spoken Language Processing – Translation, Information Retrieval, and Resources
arsikere15_interspeech	['data analytics lab, xerox research center–india (xrci), bangalore, karnataka, india']	12	Spoken Language Processing – Translation, Information Retrieval, and Resources
can15_interspeech	['department of computer science and 2department of electrical engineering,', 'university of southern california, los angeles, ca, usa', 'department of psychiatry and behavioral sciences, university of washington, seattle, wa, usa']	12	Spoken Language Processing – Translation, Information Retrieval, and Resources
vapnarsky15_interspeech	['centre erea du lesc, cnrs & universite paris ouest, france', 'limsi-cnrs, univ. paris-sud', ', orsay, france']	12	Spoken Language Processing – Translation, Information Retrieval, and Resources
hasan15_interspeech	['the university of sheffield, sheffield, united kingdom']		
