paper_id	affiliations	author_area_id	author_area_label
chung19_interspeech	['computer science and artificial intelligence laboratory', 'massachusetts institute of technology', 'cambridge, ma 02139, usa']	5	Analysis of Speech and Audio Signals
huang19_interspeech	['acoustic research institute, austrian academy of sciences']	5	Analysis of Speech and Audio Signals
m19_interspeech	['indian institute of technology, kharagpur, india']	5	Analysis of Speech and Audio Signals
pascual19_interspeech		5	Analysis of Speech and Audio Signals
nellore19_interspeech	['speech processing laboratory, international institute of information technology, hyderabad, india', 'tcs research and innovation-mumbai, india', 'indian institute of technology jammu, india']	5	Analysis of Speech and Audio Signals
chatziagapi19_interspeech		5	Analysis of Speech and Audio Signals
kons19_interspeech	['ibm research']	7	Speech Synthesis and Spoken Language Generation
lorenzotrueba19_interspeech	['amazon.com, cambridge, united kingdom']	7	Speech Synthesis and Spoken Language Generation
neekhara19_interspeech		7	Speech Synthesis and Spoken Language Generation
mustafa19_interspeech	[',2,', ', christian bergler1, julia schottenhamml1, andreas maier1', 'pattern recognition lab, fau erlangen-nuremberg, erlangen, germany', 'dolby germany gmbh, nuremberg, germany']	7	Speech Synthesis and Spoken Language Generation
wu19b_interspeech	['graduate school of informatics, nagoya university, japan', 'graduate school of information science, nagoya university, japan', 'information technology center, nagoya university, japan']	7	Speech Synthesis and Spoken Language Generation
tian19_interspeech	['department of electrical and computer engineering, national university of singapore', 'school of computer engineering, nanyang technological university, singapore']	7	Speech Synthesis and Spoken Language Generation
zhao19_interspeech	['college of computer and information engineering, tianjin normal university, china', 'zd.b chair of embedded intelligence for health care and wellbeing, university of augsburg, germany', 'glam – group on language, audio & music, imperial college london, uk']	3	Analysis of Paralinguistics in Speech and Language
li19b_interspeech	['department of electrical engineering, national tsing hua university, taiwan', 'most joint research center for ai technology and all vista healthcare, taiwan']	3	Analysis of Paralinguistics in Speech and Language
gallardoantolin19_interspeech	['dept. of signal theory and communications, universidad carlos iii de madrid, madrid, spain', 'speech technology group, etsit, universidad politecnica de madrid, madrid, spain']	3	Analysis of Paralinguistics in Speech and Language
mallolragolta19_interspeech	['zd.b chair of embedded intelligence for health care & wellbeing, university of augsburg, germany', 'college of computer and information engineering, tianjin normal university, china', 'glam – group on language, audio & music, imperial college london, uk']	3	Analysis of Paralinguistics in Speech and Language
carmantini19_interspeech	['centre for speech technology research, university of edinburgh, edinburgh eh8 9ab, uk']	8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
luscher19_interspeech	['human language technology and pattern recognition, computer science department,', 'rwth aachen university', ' aachen, germany', 'apptek gmbh', ' aachen, germany']		
kanda19_interspeech	['hitachi ltd., japan', 'johns hopkins university, usa']	8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
meng19_interspeech	['microsoft corporation, redmond, wa, usa']	8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
wang19_interspeech	['the ohio state university, columbus, usa', 'tencent ai lab, bellevue, usa']	8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
mac19_interspeech	['department of electrical and computer engineering,', 'university of illinois at urbana-champaign, il 61801, usa', 'ibm research ai', 'ibm t j. watson research center, yorktown heights, ny 10598, usa']	8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
milde19_interspeech	['language technology group, dept. of informatics, universitat hamburg']	10	Speech Recognition: Technologies and Systems for New Applications
ondel19_interspeech	['brno university of technology']	10	Speech Recognition: Technologies and Systems for New Applications
higuchi19_interspeech	['department of communication and computer engineering, waseda university, tokyo, japan']	10	Speech Recognition: Technologies and Systems for New Applications
prasad19_interspeech	['google']	10	Speech Recognition: Technologies and Systems for New Applications
azuh19_interspeech	['mit computer science and artificial intelligence laboratory, cambridge, ma, usa']	10	Speech Recognition: Technologies and Systems for New Applications
feng19_interspeech	['department of electronic engineering, the chinese university of hong kong, hong kong']	10	Speech Recognition: Technologies and Systems for New Applications
nissen19_interspeech	['department of communication disorders, brigham young university, provo, utah, usa']	2	Phonetics, Phonology, and Prosody
ahlers19_interspeech	['university of osnabruck, germany', 'university of munster, germany']	2	Phonetics, Phonology, and Prosody
gubian19_interspeech	['institute of phonetics and speech processing, lmu munich, germany', 'school of linguistics and applied language studies, victoria univ. of wellington, new zealand']	2	Phonetics, Phonology, and Prosody
gessinger19_interspeech	['language science and technology, saarland university, germany', 'audeering gmbh, gilching, germany']	2	Phonetics, Phonology, and Prosody
niebuhr19b_interspeech	['centre of industrial electronics, mads clausen institute, university of southern denmark', 'chair of technology management, fau erlangen-nuremberg, germany']	2	Phonetics, Phonology, and Prosody
michalsky19_interspeech	['chair of technology management, fau erlangen-nuremberg, germany', 'institute for german studies, university of oldenburg, germany', 'institute of psychology, georg-august-university goettingen, germany']	2	Phonetics, Phonology, and Prosody
sager19_interspeech	['department of electrical and computer engineering', 'johns hopkins university, baltimore md 21218, usa']	12	Spoken Language Processing: Translation, Information Retrieval, Summarization, Resources and Evaluation
koh19_interspeech	['school of humanities, nanyang technological university, singapore', 'digital services lab, info-communications and media development authority, singapore']	12	Spoken Language Processing: Translation, Information Retrieval, Summarization, Resources and Evaluation
picheny19_interspeech	['ibm research ai', 'ibm t j. watson research center yorktown heights, ny 10598']	12	Spoken Language Processing: Translation, Information Retrieval, Summarization, Resources and Evaluation
ramteke19_interspeech	['national institute of technology karnataka, surathkal, india', 'school of allied health sciences, manipal, karnataka']	12	Spoken Language Processing: Translation, Information Retrieval, Summarization, Resources and Evaluation
ali19_interspeech	['†qatar computing research institute', 'hamad bin khalifa university, doha, qatar', '‡computational approaches to modeling language lab', 'new york university abu dhabi, uae']	12	Spoken Language Processing: Translation, Information Retrieval, Summarization, Resources and Evaluation
fallgren19_interspeech	['kth royal institute of technology']	12	Spoken Language Processing: Translation, Information Retrieval, Summarization, Resources and Evaluation
diez19_interspeech	['brno university of technology, faculty of information technology, it4i centre of excellence', 'speechlab, department of computer science and engineering, shanghai jiao tong university']	4	Speaker and Language Identification
vestman19_interspeech	['biometrics research laboratories, nec corporation, japan', 'computational speech group, university of eastern finland, finland']	4	Speaker and Language Identification
shon19_interspeech	['mit computer science and artificial intelligence laboratory, cambridge, ma, usa', 'center for language and speech processing, johns hopkins university, baltimore, usa', 'mit lincoln laboratory, lexington, ma, usa']	4	Speaker and Language Identification
gao19_interspeech	['university of science and technology of china, hefei, china', 'school of computing, university of kent, medway, uk']	4	Speaker and Language Identification
lin19_interspeech	['data science research center, duke kunshan university, kunshan, china', 'school of electronics and information technology, sun yat-sen university, guangzhou, china,', 'limsi, cnrs, univ. paris-sud, universite paris-saclay, orsay, france']		
chung19b_interspeech	['naver corporation, south korea']	4	Speaker and Language Identification
xie19_interspeech	['center for language and speech processing &', 'human language technology center of excellence,', 'the johns hopkins university, baltimore, md', ', usa']	4	Speaker and Language Identification
mccree19_interspeech	['human language technology center of excellence', 'johns hopkins university, baltimore, md, usa']	4	Speaker and Language Identification
ghahabi19_interspeech	['eml european media laboratory gmbh, berliner strasse 45', ' heidelberg, germany']	4	Speaker and Language Identification
park19_interspeech	['university of southern california', 'jd ai research']	4	Speaker and Language Identification
shafey19_interspeech	['google']	4	Speaker and Language Identification
cumani19_interspeech	['politecnico di torino, italy']	4	Speaker and Language Identification
yamamoto19_interspeech	['nec corporation, japan']	4	Speaker and Language Identification
ylmaz19_interspeech	['dept. of electrical and computer engineering, national university of singapore, singapore', 'cls/clst, radboud university, nijmegen, netherlands', 'cyberupt bv, south africa', 'icis, radboud university, nijmegen, netherlands']	4	Speaker and Language Identification
dubey19_interspeech	['robust speech technologies lab (rstl), center for robust speech systems (crss)', 'the university of texas at dallas, richardson, tx- 75080, usa']	4	Speaker and Language Identification
kovacs19_interspeech	['embedded internet systems lab, lulea university of technology, lulea, sweden', 'mta-szte research group on artificial intelligence, szeged, hungary', 'institute of informatics, university of szeged, szeged, hungary', 'department of electrical engineering (esat), ku leuven, leuven, belgium']	8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
soni19_interspeech	['tcs innovations lab']	8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
wu19c_interspeech	['key laboratory of speech acoustics and content understanding, institute of acoustics, china', 'university of chinese academy of sciences, china', 'xinjiang laboratory of minority speech and language information processing,', 'xinjiang technical institute of physics and chemistry, chinese academy of sciences, china']	8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
ming19_interspeech	"[""queen's university belfast, belfast bt7 1nn, u.k.""]"	8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
soni19b_interspeech	['tcs innovations lab', 'yantra park, thane, mumbai, india']	8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
kumar19_interspeech	['samsung research institute india - bangalore']	8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
delcroix19_interspeech	['ntt communication science laboratories, ntt corporation, kyoto, japan', 'center for language and speech processing, johns hopkins university, baltimore, md, usa']	8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
hsu19_interspeech	['usc information sciences institute, marina del rey, ca, usa']	8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
suzuki19_interspeech	['graduate school of integrated science and technology, shizuoka university, shizuoka, japan', 'national institute of advanced industrial science and technology, japan']	8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
wu19d_interspeech	"[""school of computer science, northwestern polytechnical university, xi'an, china"", 'tencent ai lab, shenzhen, china', 'tencent ai lab, bellevue, usa']"	8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
wang19b_interspeech	['department of computer science and engineering, the ohio state university, usa', 'center for cognitive and brain sciences, the ohio state university, usa']	8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
wang19c_interspeech	['department of computer science and engineering, the ohio state university, usa', 'center for cognitive and brain sciences, the ohio state university, usa']	8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
neekhara19b_interspeech	['uc san diego department of computer science', 'uc san diego department of electrical and computer engineering', 'uc san diego department of music']	8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
fujimoto19_interspeech	['national institute of information and communications technology, japan']	8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
liu19_interspeech	['national laboratory of pattern recognition, institute of automation, chinese academy of', 'sciences, china', 'school of artificial intelligence, university of chinese academy of sciences, china', 'tencent ai lab, bellevue, wa, usa', 'tencent ai lab, shenzhen, china', 'xueersi online school, china', 'kingsoft ai lab, china']	8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
yang19_interspeech	['columbia university, usa']	3	Analysis of Paralinguistics in Speech and Language
dinkov19_interspeech	['faculty of mathematics and informatics, sofia university “st kliment ohridski”', 'qatar computing research institute, hbku']	3	Analysis of Paralinguistics in Speech and Language
an19_interspeech	['department of engineering technology, queensborough community college (cuny), usa', 'department of computer science, cuny graduate center, usa', 'department of computer and information science, brooklyn college (cuny), usa']	3	Analysis of Paralinguistics in Speech and Language
weninger19_interspeech		3	Analysis of Paralinguistics in Speech and Language
gosztolya19_interspeech	['mta-szte research group on artificial intelligence, szeged, hungary', 'university of szeged, institute of informatics, szeged, hungary']	3	Analysis of Paralinguistics in Speech and Language
mori19_interspeech	['utsunomiya university, japan', 'chiba institute of technology, japan']	3	Analysis of Paralinguistics in Speech and Language
ludusan19_interspeech	['phonetics and phonology workgroup, faculty of linguistics and literary studies,', 'bielefeld university, germany']	3	Analysis of Paralinguistics in Speech and Language
truong19_interspeech	['human media interaction, university of twente, enschede, the netherlands', 'language science and technology, saarland university, saarbrucken, germany']	3	Analysis of Paralinguistics in Speech and Language
baird19_interspeech	['zd.b chair of embedded intelligence for health care & wellbeing, university of augsburg, germany', 'chair of health psychology, fau erlangen-nuremberg, germany', 'chair of clinical psychology and psychotherapy, university of ulm, germany', 'glam – group on language, audio and music, imperial college london, uk']	3	Analysis of Paralinguistics in Speech and Language
baird19b_interspeech	['zd.b chair of embedded intelligence for health care and wellbeing, univeristy of augsburg, germany', 'department of music, university of liverpool, uk', 'computer science department, columbia university, usa', 'glam – group on language, audio and music, imperial college london, uk']	3	Analysis of Paralinguistics in Speech and Language
niebuhr19c_interspeech	['mads clausen institute, centre for industrial electronics, university of southern denmark', 'dept. of design and communication, university of southern denmark']	3	Analysis of Paralinguistics in Speech and Language
vasquezcorrea19_interspeech	['pattern recognition lab, friedrich-alexander-universitat erlangen-nurnberg, erlangen, germany', 'faculty of engineering, universidad de antioquia udea, calle 70 no. 52-21, medellin, colombia']	3	Analysis of Paralinguistics in Speech and Language
chang19_interspeech	['graduate institute of communication engineering, national taiwan university']	12	Spoken Language Processing: Translation, Information Retrieval, Summarization, Resources and Evaluation
meier19_interspeech	['cognitive systems lab, university of bremen, germany']	12	Spoken Language Processing: Translation, Information Retrieval, Summarization, Resources and Evaluation
beeferman19_interspeech	['lab for social machines, mit media lab']	12	Spoken Language Processing: Translation, Information Retrieval, Summarization, Resources and Evaluation
mdhaffar19_interspeech	['quiniou', '⋆lium - university of le mans, france', '‡ lia - university of avignon, france', 'ls2n - university of nantes , france']	12	Spoken Language Processing: Translation, Information Retrieval, Summarization, Resources and Evaluation
marinelli19_interspeech	['signals and interactive systems lab, university of trento', 'vui inc.']	12	Spoken Language Processing: Translation, Information Retrieval, Summarization, Resources and Evaluation
dabike19_interspeech	['department of computer science, university of sheffield, uk']	12	Spoken Language Processing: Translation, Information Retrieval, Summarization, Resources and Evaluation
huang19b_interspeech	['department of computer science, university of sheffield, sheffield, uk']	12	Spoken Language Processing: Translation, Information Retrieval, Summarization, Resources and Evaluation
vidal19_interspeech	['departamento de computacion, fceyn, universidad de buenos aires (uba), argentina', 'instituto de investigacion en ciencias de la computacion (icc), conicet-uba, argentina']	12	Spoken Language Processing: Translation, Information Retrieval, Summarization, Resources and Evaluation
angerbauer19_interspeech	['institute for natural language processing (ims), university of stuttgart, germany', 'visualisation research centre (visus), university of stuttgart, germany', 'bosch center for artificial intelligence (bcai), renningen, germany']	12	Spoken Language Processing: Translation, Information Retrieval, Summarization, Resources and Evaluation
luo19_interspeech	['mit computer science and artificial intelligence laboratory', 'ford motor company']	12	Spoken Language Processing: Translation, Information Retrieval, Summarization, Resources and Evaluation
gutz19_interspeech	['department of communication sciences and disorders, mgh institute of health professions, usa', 'speech and hearing bioscience and technology program, harvard university, usa', 'department of communication sciences and disorders, university of texas at austin, usa', 'department of speech-language pathology, university of toronto, canada']	5	Analysis of Speech and Audio Signals
k19_interspeech	['indian institute of technology kharagpur, india']	5	Analysis of Speech and Audio Signals
heo19_interspeech	['school of computer science, university of seoul, south korea']	5	Analysis of Speech and Audio Signals
chen19_interspeech	['samsung research america', '\x02\x03\x04\x05\x06\x07\x05\x08', '\x0e\x05\x08\x0f\x07\x04\t\x10\x07\x05\x11\x12\x13\x04\x14\x13\x15\x05\x08', '\x0e\x14']	5	Analysis of Speech and Audio Signals
sharma19_interspeech	['department of electrical and computer engineering,', 'national university of singapore, singapore']	5	Analysis of Speech and Audio Signals
shrem19_interspeech	['department of computer science, bar-ilan university, ramat-gan, israel', 'department of linguistics, northwestern university, evanston, il, usa']	5	Analysis of Speech and Audio Signals
hui19_interspeech	['hkust-shenzhen research institute, shenzhen, china', 'department of industrial engineering and decision analytics, the hong kong university of', 'science and technology, hong kong, china', 'bioengineering graduate program, school of engineering, the hong kong university of science', 'and technology, hong kong, china']	5	Analysis of Speech and Audio Signals
shah19_interspeech	['speech research lab,', 'dhirubhai ambani institute of information and communication technology (da-iict),', 'gandhinagar, india']	5	Analysis of Speech and Audio Signals
shankar19_interspeech	['department of electrical and computer engineering, johns hopkins university']	5	Analysis of Speech and Audio Signals
mateju19_interspeech	['faculty of mechatronics, informatics and interdisciplinary studies,', 'technical university of liberec, studentska 2', ' 17 liberec, czech republic']	5	Analysis of Speech and Audio Signals
tang19_interspeech	['university of maryland, united states']	5	Analysis of Speech and Audio Signals
paul19_interspeech	['department of computer science, university of crete, greece', 'institute of applied and computational mathematics, forth, greece']	7	Speech Synthesis and Spoken Language Generation
chou19_interspeech	['college of electrical engineering and computer science, national taiwan university']	7	Speech Synthesis and Spoken Language Generation
lu19_interspeech	['tsinghua-cuhk joint research center for media sciences, technologies and systems,', 'graduate school at shenzhen, tsinghua university, shenzhen, china', 'beijing national research centre for information science and technology (bnrist),', 'department of computer science and technology, tsinghua university, beijing, china', 'department of systems engineering and engineering management,', 'the chinese university of hong kong, shatin, n.t., hong kong sar, china', 'tencent ai lab, tencent, shenzhen, china']	7	Speech Synthesis and Spoken Language Generation
tobing19_interspeech	['graduate school of information science, nagoya university, japan', 'information technology center, nagoya university, japan']	7	Speech Synthesis and Spoken Language Generation
kaneko19_interspeech	['ntt communication science laboratories, ntt corporation, japan']	7	Speech Synthesis and Spoken Language Generation
kurita19_interspeech	['nagoya university, furo-cho, chikusa-ku, nagoya, aichi, japan']	7	Speech Synthesis and Spoken Language Generation
zhao19b_interspeech	['machine intelligence technology, alibaba group']	7	Speech Synthesis and Spoken Language Generation
juvela19_interspeech	['aalto university, finland', 'national institute of informatics, japan', 'university of edinburgh, uk']		
yamamoto19b_interspeech	['line corp., tokyo, japan', 'naver corp., seongnam, korea']	7	Speech Synthesis and Spoken Language Generation
mohammadi19_interspeech	['oben, inc.']		
huang19c_interspeech	['academia sinica, taiwan', 'nagoya university, japan']	7	Speech Synthesis and Spoken Language Generation
liu19b_interspeech	['human-computer communications laboratory,', 'the chinese university of hong kong, shatin, n.t., hong kong sar, china', 'speechx limited, shenzhen, china']	7	Speech Synthesis and Spoken Language Generation
chen19b_interspeech		7	Speech Synthesis and Spoken Language Generation
ding19_interspeech	['department of computer science and engineering, texas a&m university, usa']	7	Speech Synthesis and Spoken Language Generation
stephenson19_interspeech	['intel ai lab, santa clara, ca, usa']	7	Speech Synthesis and Spoken Language Generation
dey19_interspeech	['idiap research institute', 'adobe research']	8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
kim19_interspeech	['samsung research, seoul, south korea']	8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
zhu19_interspeech	['key laboratory of speech acoustics and content understanding, institute of acoustics, china', 'university of chinese academy of sciences, china', 'xinjiang laboratory of minority speech and language information processing, xinjiang technical', 'institute of physics and chemistry, chinese academy of sciences, china']	8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
guo19_interspeech	"['shaanxi provincial key laboratory of speech and image information processing,', ""school of computer science, northwestern polytechnical university, xi'an, china""]"	8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
kitza19_interspeech	['human language technology and pattern recognition, computer science department,', 'rwth aachen university', ' aachen, germany', 'apptek gmbh', ' aachen, germany']	8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
xie19b_interspeech	['chinese university of hong kong, hong kong, china', 'shenzhen institutes of advanced technology, chinese academy of sciences, shenzhen, china']	8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
tsunoo19_interspeech	['sony corporation, japan']	8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
sar19_interspeech	['department of electrical and computer engineering, university of illinois at urbana-champaign', 'ibm research ai']	8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
sim19_interspeech	['google, usa']	8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
jain19_interspeech	['samsung r&d institute, india - bangalore']	8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
shor19_interspeech	['google, united states', 'als therapy development institute, united states']	8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
peskov19_interspeech	['university of maryland department of computer science and umiacs', 'carnegie mellon university language technology institute', 'university of maryland department of computer science, ischool, umiacs, and lsc']	11	Spoken dialog systems and conversational analysis
gupta19_interspeech	['amazon.com, cambridge, ma-usa']	11	Spoken dialog systems and conversational analysis
marzinotto19_interspeech	['orange labs/ lannion france', 'aix marseille universite, univ. toulon, cnrs, lis, marseille, france']	11	Spoken dialog systems and conversational analysis
parcollet19_interspeech	['avignon universite, lia, france', 'orkis, aix-en-provence, france']	11	Spoken dialog systems and conversational analysis
georges19_interspeech		11	Spoken dialog systems and conversational analysis
lugosch19_interspeech		11	Spoken dialog systems and conversational analysis
shivakumar19_interspeech	['signal processing for communication understanding and behavior analysis laboratory', 'university of southern california, los angeles, usa']	11	Spoken dialog systems and conversational analysis
tomashenko19_interspeech	['lia, university of avignon, france', 'lium, university of le mans, france']	11	Spoken dialog systems and conversational analysis
song19_interspeech	['department of computer science and engineering,', 'the hong kong university of science and technology, hong kong', 'ai group, webank co., ltd, shenzhen, china']	11	Spoken dialog systems and conversational analysis
masumura19_interspeech	['ntt media intelligence laboratories, ntt corporation, japan']	11	Spoken dialog systems and conversational analysis
chien19_interspeech	['department of electrical and computer engineering, national chiao tung university, taiwan']	11	Spoken dialog systems and conversational analysis
williams19_interspeech	['microsoft', 'one microsoft way, redmond, washington']	11	Spoken dialog systems and conversational analysis
korpusik19_interspeech	['loyola marymount university, los angeles, ca 90045, usa', 'mit computer science and artificial intelligence laboratory, cambridge, ma 02139, usa']	11	Spoken dialog systems and conversational analysis
kobayashi19_interspeech	['corporate research & development center, toshiba corporation, japan']	11	Spoken dialog systems and conversational analysis
seneviratne19_interspeech	['university of maryland college park', 'pindrop']	1	Speech Perception, Production and Acquisition
dash19_interspeech	"['department of bioengineering, university of texas at dallas, usa', 'department of psychology, university of texas at austin, usa', ""meg lab, dell children's medical center, austin, tx, usa"", 'callier center for communication disorders, university of texas at dallas, usa']"	1	Speech Perception, Production and Acquisition
sheth19_interspeech	['dept. of physics and astronomy, university of california, los angeles, usa', 'dept. of neurology and neurosurgery, tel aviv university, tel aviv, isr', 'dept. of neurosurgery, university of california, los angeles, usa', 'dept. of linguistics, university of california, los angeles, usa', 'dept. of radiological sciences, university of california, los angeles, usa']	1	Speech Perception, Production and Acquisition
silva19_interspeech		1	Speech Perception, Production and Acquisition
douros19_interspeech	['universite de lorraine, cnrs, inria, loria, f-54000 nancy, france,', 'universite de lorraine, inserm u1254, iadi, f-54000 nancy, france']	1	Speech Perception, Production and Acquisition
rasskazova19_interspeech	['humboldt-universitat zu berlin, germany', 'leibniz-centre general linguistics, germany']	1	Speech Perception, Production and Acquisition
gubian19b_interspeech	['institute of phonetics and speech processing, lmu munich, germany']	1	Speech Perception, Production and Acquisition
csapo19_interspeech	['department of telecommunications and media informatics,', 'budapest university of technology and economics, budapest, hungary', 'mta-elte lendulet lingual articulation research group, budapest, hungary', 'mta-szte research group on artificial intelligence, szeged, hungary', 'institute of informatics, university of szeged, hungary', 'department of phonetics, e¨otv¨os lorand university, budapest, hungary']	1	Speech Perception, Production and Acquisition
klein19_interspeech	['humboldt-universitat zu berlin, germany', 'ludwig-maximilians-universitat munchen, germany']	1	Speech Perception, Production and Acquisition
takemoto19_interspeech	['chiba institute of technology, japan', 'konan university, japan', 'national institute for japanese language and linguistics, japan']	1	Speech Perception, Production and Acquisition
leeuwen19_interspeech	['department of head and neck oncology and surgery, netherlands cancer institute, amsterdam', 'department of radiology, netherlands cancer institute, amsterdam', 'techmed center, university of twente, enschede', 'amsterdam center for language and communication, university of amsterdam, amsterdam', 'the netherlands']	1	Speech Perception, Production and Acquisition
mucke19_interspeech	['ifl-phonetics, university of cologne, germany', 'laboratoire de phonetique et phonologie, umr 7018, cnrs/sorbonne-nouvelle, france', 'cornell university, ithaca, united states', '\x02']	1	Speech Perception, Production and Acquisition
kleijn19_interspeech	['google llc., san francisco, ca', 'school of engineering and computer science, victoria university of wellington, new zealand']	5	Analysis of Speech and Audio Signals
ramanathi19_interspeech	['electrical engineering, indian institute of science (iisc), bangalore 560012, india']	5	Analysis of Speech and Audio Signals
