paper_id	affiliations	author_area_id	author_area_label
zhu21c_interspeech	['school of computing, national university of singapore, singapore', 'department of electrical and computer engineering, national university of singapore, singapore', 'institute for infocomm research, a⋆star, singapore']	4	Speaker and Language Identification
gong21_interspeech	['tianjin key laboratory of cognitive computing and application,', 'college of intelligence and computing, tianjin university, tianjin, china', 'huiyan technology (tianjin) co., ltd, tianjin, china', 'japan advanced institute of science and technology, ishikawa, japan']	7	Speech Synthesis and Spoken Language Generation
bak21_interspeech	['speech ai lab, ncsoft, republic of korea']	7	Speech Synthesis and Spoken Language Generation
nakamura21_interspeech	['graduate school of information science and technology, the university of tokyo, japan']	7	Speech Synthesis and Spoken Language Generation
kakegawa21_interspeech	['the graduate school of interdisciplinary science and engineering', 'in health systems, okayama university, japan', 'ntt coporation, japan']		
dai21_interspeech	['tianjin key laboratory of cognitive computing and application,', 'college of intelligence and computing, tianjin university, tianjin, china', 'tianjin university-huiyan technology joint ai lab, tianjin university, tianjin, china']	7	Speech Synthesis and Spoken Language Generation
dou21_interspeech	['university of cambridge, united kingdom']	7	Speech Synthesis and Spoken Language Generation
elias21_interspeech	['google, israel', 'google, japan', 'google, usa']	7	Speech Synthesis and Spoken Language Generation
wu21b_interspeech	['facebook ai, usa']	7	Speech Synthesis and Spoken Language Generation
jia21_interspeech	['google research, usa', 'google research, japan']	7	Speech Synthesis and Spoken Language Generation
ge21_interspeech	['sony interactive entertainment llc, san mateo, california, usa']	7	Speech Synthesis and Spoken Language Generation
sun21_interspeech	['hertz lab, oppo research institute, beijing, china']	6	Speech Coding and Enhancement
zhang21b_interspeech	['department of electrical and computer engineering, national university of singapore, singapore', 'alibaba group, china', 'australian ehealth research centre, csiro, herston, qld', ', australia']	6	Speech Coding and Enhancement
pan21_interspeech	"['department of electrical and electronic engineering, southern university of science and', 'technology, shenzhen, china', ""department of stomatology, shenzhen second people's hospital, the first affiliated hospital of"", 'shenzhen university, shenzhen, china']"	6	Speech Coding and Enhancement
biswas21_interspeech	['indian institute of technology jammu, india', 'indraprastha institute of information technology delhi, india']	6	Speech Coding and Enhancement
yamamoto21_interspeech	['graduate school of systems engineering, wakayama university, japan', 'ntt communication science laboratories, japan']	6	Speech Coding and Enhancement
liu21b_interspeech	['key laboratory of noise and vibration research, institute of acoustics, chinese academy of', 'sciences, beijing, china', 'university of chinese academy of sciences, beijing, china']	6	Speech Coding and Enhancement
kong21_interspeech	['bytedance, shanghai, china']	6	Speech Coding and Enhancement
hsieh21_interspeech	['research center for information technology innovation, academia sinica, taiwan', 'national institute of information and communications technology, japan']	6	Speech Coding and Enhancement
fu21_interspeech	['research center for information technology innovation, academia sinica, taipei, taiwan', 'the ohio state university, columbus, oh, usa', 'mila-quebec ai institute, montreal, canada', 'national institute of information and communications technology, kyoto, japan']	6	Speech Coding and Enhancement
edraki21_interspeech	"[""department of electrical and computer engineering, queen's university, kingston, canada"", 'department of electronic systems, aalborg university, aalborg, denmark', 'oticon a/s, smoerum, denmark', 'department of speech and hearing science, university of illinois at urbana-champaign,', 'champaign, illinois, usa']"	6	Speech Coding and Enhancement
qiu21_interspeech	['school of natural and computational sciences, massey university, new zealand']	6	Speech Coding and Enhancement
nayem21_interspeech	['department of computer science, indiana university, usa']	6	Speech Coding and Enhancement
zhang21c_interspeech	['arizona state university, usa']	6	Speech Coding and Enhancement
nguyen21_interspeech	['apple', ' apple park way', 'cupertino, california, usa']	11	Spoken Dialog Systems and Conversational Analysis
chen21_interspeech	['adsplab, school of ece, peking university, shenzhen, china', 'department of electrical engineering, yale university, ct, usa', 'peng cheng laboratory, shenzhen, china']	11	Spoken Dialog Systems and Conversational Analysis
su21_interspeech	['georgia institute of technology, usa']	11	Spoken Dialog Systems and Conversational Analysis
chiba21_interspeech	['ntt communication science laboratories, japan', 'graduate school of informatics, nagoya university, japan']	11	Spoken Dialog Systems and Conversational Analysis
yamazaki21_interspeech	['graduate school of engineering, tohoku university, japan', 'ntt communication science laboratories, japan']	11	Spoken Dialog Systems and Conversational Analysis
xu21_interspeech	['adsplab, school of ece, peking university, shenzhen, china', 'peng cheng laboratory, shenzhen, china', 'department of electrical engineering, yale university, ct, usa']	11	Spoken Dialog Systems and Conversational Analysis
tang21_interspeech	['tianjin key laboratory of cognitive computing and application,', 'college of intelligence and computing, tianjin university, tianjin, china', 'tianjin university-huiyan technology joint ai lab, tianjin university, tianjin, china', 'japan advanced institute of science and technology, ishikawa, japan']	11	Spoken Dialog Systems and Conversational Analysis
wang21b_interspeech	['amazon alexa, usa', 'university of toronto, canada', 'amazon alexa, canada']	11	Spoken Dialog Systems and Conversational Analysis
zhang21d_interspeech	['school of artificial intelligence, university of chinese academy of sciences, china', 'nlpr, institute of automation, chinese academy of sciences, china', 'cas center for excellence in brain science and intelligence technology, china']	8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
siminyu21_interspeech		8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
loweimi21_interspeech	"['centre for speech technology research (cstr), university of edinburgh, uk', ""department of engineering, king's college london, uk""]"	8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
fujimoto21_interspeech	['national institute of information and communications technology, japan']	8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
ratnarajah21_interspeech	['university of maryland, college park, md 20742, usa']	8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
chen21b_interspeech	['ciaic, school of marine science and technology, northwestern polytechnical university, china']	8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
chang21_interspeech	['alexa machine learning, amazon, usa']	8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
tsunoo21_interspeech	['sony corporation, japan', 'carnegie mellon university, usa']	8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
ma21_interspeech	['school of information science and engineering, xinjiang university, urumqi, china', 'tencent minority-mandarin translation, beijing, china']	8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
likhomanenko21_interspeech	['facebook ai research, usa', 'facebook ai research, france']	8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
lam21_interspeech	['tencent ai lab, shenzhen, china', 'tencent ai lab, bellevue wa, usa']	8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
hou21_interspeech	['ghent university, belgium', 'bytedance ai lab, china']	5	Analysis of Speech and Audio Signals
kim21b_interspeech	['corporate research and development center, toshiba corporation, japan']	5	Analysis of Speech and Audio Signals
park21_interspeech	['google inc., usa']	5	Analysis of Speech and Audio Signals
ichikawa21_interspeech	['shiga university, japan', 'the university of tokyo, japan', 'national institute for educational policy research, japan']	5	Analysis of Speech and Audio Signals
zhou21_interspeech	['university of science and technology of china, hefei, anhui, p r. china', 'iflytek research, hefei, anhui, p.r.china', 'georgia institute of technology, atlanta, ga. usa']	5	Analysis of Speech and Audio Signals
makishima21_interspeech	['ntt media intelligence laboratories, ntt corporation, japan']	5	Analysis of Speech and Audio Signals
nonaka21_interspeech	['graduate school of medicine, engineering, and agricultural sciences,', 'university of yamanashi, japan', 'faculty of industrial technology, tsukuba university of technology, japan', 'faculty of engineering, information and systems, university of tsukuba, japan']		
kwon21_interspeech	['university of cambridge, uk', 'university of southampton, uk']	5	Analysis of Speech and Audio Signals
wei21_interspeech	"[', sung-un park 2', ""samsung r&d institute china xi'an, china"", 'samsung advanced institute of technology, republic of korea']"	5	Analysis of Speech and Audio Signals
bhati21_interspeech	['†', '‡']	5	Analysis of Speech and Audio Signals
xu21b_interspeech	['moe key lab of artificial intelligence', 'x-lance lab, department of computer science and engineering', 'ai institute, shanghai jiao tong university, shanghai, china', 'xiaomi corporation, beijing, china']	5	Analysis of Speech and Audio Signals
chlebowski21_interspeech	['universite de paris, clillac-arp, f-75013 paris, france']		
wang21c_interspeech	['department of language and linguistic science, university of york, uk']	2	Phonetics, Phonology, and Prosody
bonneau21_interspeech	['universite de lorraine, cnrs, inria, loria, f-54000 nancy, france']	2	Phonetics, Phonology, and Prosody
chakraborty21_interspeech	['department of electrical engineering, indian institute of technology bombay, india', 'international institute of information technology, pune, india']	2	Phonetics, Phonology, and Prosody
urooj21_interspeech	['center for language engineering, university of engineering and technology, pakistan', 'university of konstanz, germany']	2	Phonetics, Phonology, and Prosody
tamim21_interspeech	['university of amsterdam, the netherlands']	2	Phonetics, Phonology, and Prosody
coy21_interspeech	['department of language and linguistic science, university of york. uk']		
jessen21_interspeech	['bundeskriminalamt, germany']	2	Phonetics, Phonology, and Prosody
lo21_interspeech	['department of language and linguistic science, university of york, uk']	2	Phonetics, Phonology, and Prosody
soo21_interspeech	['department of linguistics, university of british columbia, canada']	2	Phonetics, Phonology, and Prosody
lalhminghlui21_interspeech		2	Phonetics, Phonology, and Prosody
schuller21_interspeech	['glam – group on language, audio & music, imperial college london, uk', 'eihw – chair of embedded intelligence for health care and wellbeing, university of augsburg, germany', 'pattern recognition lab, fau erlangen-nuremberg, germany', 'university of cambridge, uk', 'delft university of technology, the netherlands', 'faculty of science, utrecht university, the netherlands']		
soleraurena21_interspeech	['inesc-id, lisbon, portugal', 'instituto superior tecnico, university of lisbon (ist-ul), portugal']	3	Paralinguistics in Speech and Language: Human and Automatic Analysis and Processing
klumpp21_interspeech	['pattern recognition lab, friedrich-alexander-universitat, erlangen-nurnberg, germany', 'technische hochschule georg simon ohm, nurnberg, germany', 'faculty of engineering, universidad de antioquia udea, calle 70 no. 52-21, medellin, colombia', 'department of otorhinolaryngology, head and neck surgery. ludwig-maximilians university,', 'munich, germany']	3	Paralinguistics in Speech and Language: Human and Automatic Analysis and Processing
casanova21_interspeech	['instituto de ciencias matematicas e de computacao, university of sao paulo, brazil', 'federal university of technology – parana, brazil', 'dept. of computer science, institute of mathematics and statistics, university of sao paulo, brazil']	3	Paralinguistics in Speech and Language: Human and Automatic Analysis and Processing
illium21_interspeech	['mobile and distributed systems group,', 'lmu munich']		
pellegrini21_interspeech	['irit, universite paul sabatier, cnrs, toulouse, france']	3	Paralinguistics in Speech and Language: Human and Automatic Analysis and Processing
muller21_interspeech	['mobile and distributed systems group,', 'lmu munich', 'germany']	3	Paralinguistics in Speech and Language: Human and Automatic Analysis and Processing
zwerts21_interspeech	['department of biology, utrecht university, utrecht, the netherlands', 'information and technology services, utrecht university, utrecht, the netherlands', 'department of information and computing sciences, utrecht university, utrecht, the netherlands']	3	Paralinguistics in Speech and Language: Human and Automatic Analysis and Processing
rizos21_interspeech	['glam – group on language, audio, & music, imperial college london, uk', 'department of life sciences, imperial college london, uk', 'matchlab – department of electrical and electronic engineering, imperial college london, uk', 'eihw – chair of embedded intelligence for health care and wellbeing, university of augsburg,', 'germany']	5	Analysis of Speech and Audio Signals
egaslopez21_interspeech	['institute of informatics, university of szeged, hungary', 'mta-szte research group on artificial intelligence, elrn, szeged, hungary']	3	Paralinguistics in Speech and Language: Human and Automatic Analysis and Processing
verkholyak21_interspeech	['st. petersburg institute for informatics and automation of the russian academy of sciences,', 'st. petersburg federal research center of the russian academy of sciences (spc ras), russia', 'ulm university, ulm, germany', 'itmo university, st. petersburg, russia']	3	Paralinguistics in Speech and Language: Human and Automatic Analysis and Processing
schiller21_interspeech	['human-centered artificial intelligence, augsburg, germany', 'max-planck-institute for empirical aesthetics, frankfurt, germany']	3	Paralinguistics in Speech and Language: Human and Automatic Analysis and Processing
luu21_interspeech	['centre for speech technology research, university of edinburgh, uk']	4	Speaker and Language Identification
rybicka21_interspeech	['agh university of science and technology, institute of electronics, krakow, poland', 'center for language and speech processing, johns hopkins university, baltimore, usa', 'human language technology center of excellence, johns hopkins university, baltimore, usa']	4	Speaker and Language Identification
stafylakis21_interspeech	['omilia - conversational intelligence, athens, greece']	4	Speaker and Language Identification
he21_interspeech	['idiap research institute, switzerland', 'ecole polytechnique federale de lausanne (epfl), switzerland']	4	Speaker and Language Identification
peng21_interspeech	['ping an technology (shenzhen) co., ltd., china', 'peking university, shenzhen graduate school, china']	4	Speaker and Language Identification
xiao21_interspeech	['lpp, sorbonne nouvelle, france', 'lam, sorbonne universite, france']		
block21_interspeech	['phonetics lab, university of california, davis, usa']	1	Speech Perception, Production and Acquisition  by Human Listeners
monesi21_interspeech	[', bernd accou', ', tom francart', ',2', ',2', ', hugo van hamme 1', 'ku leuven, psi, dept. of electrical engineering (esat), leuven, belgium', 'ku leuven, exporl, dept. neurosciences, leuven, belgium']	1	Speech Perception, Production and Acquisition  by Human Listeners
bosch21_interspeech	['centre for language studies, radboud university, nijmegen, the netherlands']	1	Speech Perception, Production and Acquisition  by Human Listeners
bosch21b_interspeech	['centre for language studies, radboud university, nijmegen, the netherlands']	1	Speech Perception, Production and Acquisition  by Human Listeners
brand21_interspeech	['hotel management school maastricht, the netherlands', 'utrecht university, the netherlands', 'centre for language studies, radboud university, nijmegen, the netherlands']	1	Speech Perception, Production and Acquisition  by Human Listeners
kim21c_interspeech	['korea university, south korea', 'drexel university, usa']	5	Analysis of Speech and Audio Signals
wang21d_interspeech	['adsplab, school of ece, peking university, shenzhen, china', 'peng cheng laboratory, shenzhen, china', 'center for vision, speech and signal processing, university of surrey, uk']	5	Analysis of Speech and Audio Signals
zheng21_interspeech	['national engineering laboratory for speech and language information processing,', 'university of science and technology of china, hefei, china', 'ict cluster, singapore institute of technology, singapore', 'iflytek research, iflytek co., ltd, hefei, china']	5	Analysis of Speech and Audio Signals
nandi21_interspeech	['department of computer science and engineering, manipal institute of technology,', 'manipal academy of higher education, manipal', ' 104, india', 'department of electronics and communication engineering, manipal institute of technology,', 'manipal academy of higher education, manipal', ' 104, india']	5	Analysis of Speech and Audio Signals
sundar21_interspeech	['amazon.com inc., cambridge, massachusetts, united states']	5	Analysis of Speech and Audio Signals
gong21b_interspeech	['mit computer science and artificial intelligence laboratory, cambridge, ma 02139, usa']	5	Analysis of Speech and Audio Signals
seo21_interspeech	['dept. of computer science and engineering, sogang university, seoul, republic of korea']	5	Analysis of Speech and Audio Signals
bear21_interspeech	['centre for digital music, queen mary university of london, london, uk', 'the alan turing institute, london, uk']	5	Analysis of Speech and Audio Signals
hori21_interspeech	['mitsubishi electric research laboratories (merl), cambridge, ma, usa']		
si21_interspeech	['ping an technology (shenzhen) co., ltd., shenzhen, china', 'hong kong university of science and technology, hong kong, china', 'university of science and technology of china, hefei, china']	5	Analysis of Speech and Audio Signals
deshmukh21_interspeech		5	Analysis of Speech and Audio Signals
komatsu21_interspeech	['line corporation, japan', 'carnegie mellon university, usa', 'nagoya university, japan', 'human dataware lab. co., ltd., japan']	5	Analysis of Speech and Audio Signals
tseng21_interspeech	['institute of linguistics, academia sinica, taiwan', 'department of information engineering and computer science, feng-chia university, taiwan']	13	Speech, Voice, and Hearing Disorders
wang21e_interspeech	['department of electrical and electronic engineering, southern university of science and', 'technology, shenzhen, china', 'department of machine intelligence, speech and hearing research center, and key laboratory of', 'machine perception (ministry of education), peking university, beijing, china', 'peng cheng laboratory, shenzhen, china']	13	Speech, Voice, and Hearing Disorders
sharma21_interspeech	['electrical engineering, indian institute of science, bengaluru', ', india', 'centre for neuroscience, indian institute of science, bengaluru', ', india']		
abraham21_interspeech	['all india institute of speech and hearing, mysuru, india']	13	Speech, Voice, and Hearing Disorders
wang21f_interspeech	['college of intelligence and computing, tianjin university, tianjin, china', 'tianjin international engineering institute, tianjin university, tianjin, china', 'institute of linguistics, chinese academy of social science, beijing, china', 'shenzhen research institute of big data, the chinese university of hong kong, shenzhen, china']	13	Speech, Voice, and Hearing Disorders
dineley21_interspeech	"['chair of embedded intelligence for health care and wellbeing, university of augsburg, germany', ""institute of psychiatry, psychology and neuroscience, king's college london, london, uk"", 'parc sanitari sant joan de deu, fundacio sant joan de deu, cibersam, barcelona, spain', 'centro de salud bartomeu fabres anglada, gava, idiap jordi gol, spain', ""radar-cns patient advisory board, king's college london, uk"", 'institute of health informatics, university college london, london, uk', 'south london and maudsley national health services foundation trust, london, uk', 'janssen research and development llc, titusville, nj, united states', 'glam - group on language, audio, & music, imperial college london, london, uk', 'www.radar-cns.org']"	13	Speech, Voice, and Hearing Disorders
li21_interspeech	['biomedical engineering, university of cincinnati, usa', 'psychology, university of cincinnati, usa', 'communication sciences and disorders, university of cincinnati, usa']	13	Speech, Voice, and Hearing Disorders
ribeiro21_interspeech	['the centre for speech technology research, university of edinburgh, uk']	13	Speech, Voice, and Hearing Disorders
ferreira21_interspeech	['dep. electronics telec. & informatics, university of aveiro, aveiro, portugal', 'institute of electronics and informatics engineering of aveiro (ieeta), portugal']	13	Speech, Voice, and Hearing Disorders
cao21_interspeech	['department of electrical and computer engineering, university of texas at austin, usa', 'department of neurology, dell medical school, university of texas at austin, usa', 'school of electrical and computer engineering, georgia institute of technology, atlanta, usa', 'department of speech, language, and hearing sciences, university of arizona, usa', 'department of otolaryngology, ut southwestern medical center, usa', 'department of speech, language, and hearing sciences, university of texas at austin, usa']	13	Speech, Voice, and Hearing Disorders
schroter21_interspeech	['friedrich-alexander-universitat erlangen-nurnberg, pattern recognition lab, germany', 'sivantos gmbh, research and development, erlangen, germany']	6	Speech Coding and Enhancement
fontaine21_interspeech	[', kazuyoshi yoshii', 'aip, riken, tokyo, japan', 'graduate school of informatics, kyoto university, kyoto, japan', 'national institute of advanced industrial science and technology (aist), tokyo, japan']	6	Speech Coding and Enhancement
zhang21e_interspeech	['school of engineering, westlake university, hangzhou, china', 'institute of advanced technology, westlake institute for advanced study, hangzhou, china']	6	Speech Coding and Enhancement
song21_interspeech	['school of electrical engineering and computer science,', 'gwangju institute of science and technology, gwangju, republic of korea']	6	Speech Coding and Enhancement
zarazaga21_interspeech	['department of signal processing and acoustics, aalto university, espoo, finland', 'siti lab, national engineering school of tunis, el manar university, tunis, tunisia']	6	Speech Coding and Enhancement
zhang21f_interspeech	['department of computer science and engineering, the ohio state university, usa', 'center for cognitive and brain sciences, the ohio state university, usa']	6	Speech Coding and Enhancement
graetzer21_interspeech	['acoustics research group, university of salford, uk', 'department of computer science, university of sheffield, uk', 'school of medicine, university of nottingham, uk', 'school of psychology, cardiff university, uk']	6	Speech Coding and Enhancement
tu21b_interspeech	['university of sheffield, department of computer science, sheffield, uk']	6	Speech Coding and Enhancement
sivasankaran21_interspeech	['microsoft, one microsoft way, redmond, wa, usa', 'universite de lorraine, cnrs, inria, loria, f-54000 nancy, france.']	6	Speech Coding and Enhancement
huang21_interspeech		6	Speech Coding and Enhancement
cao21b_interspeech	['tencent cloud xiaowei, beijing, china']	8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
sadhu21_interspeech	['johns hopkins university, usa', 'amazon alexa, usa']	8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
wallington21_interspeech	['centre for speech technology research, university of edinburgh, united kingdom']	8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
hsu21_interspeech	['facebook ai, usa', 'facebook ai, france']	8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
higuchi21_interspeech	['mitsubishi electric research laboratories (merl), usa', 'waseda university, japan']	8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
misra21_interspeech	['google llc, usa']	8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
chen21c_interspeech		8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
likhomanenko21b_interspeech	['facebook ai research, usa', 'facebook ai research, france']	8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
yue21_interspeech	['department of electrical and computer engineering, national university of singapore, singapore']	8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
deng21_interspeech	['microsoft, china', 'microsoft, usa']	8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
seyfarth21_interspeech	['amazon aws ai, usa']	12	Spoken Language Processing: Translation, Information Retrieval, Summarization, Resources and Evaluation
mcgowan21_interspeech	['alexa machine learning, amazon.com, usa']	12	Spoken Language Processing: Translation, Information Retrieval, Summarization, Resources and Evaluation
rocholl21_interspeech	['google research, usa']	12	Spoken Language Processing: Translation, Information Retrieval, Summarization, Resources and Evaluation
chen21d_interspeech	['speech lab, alibaba group, china']	12	Spoken Language Processing: Translation, Information Retrieval, Summarization, Resources and Evaluation
ihori21_interspeech	['ntt media intelligence laboratories, ntt corporation, japan']	12	Spoken Language Processing: Translation, Information Retrieval, Summarization, Resources and Evaluation
lin21_interspeech	['⋆smart platform product department, tencent technology co., ltd, china']	12	Spoken Language Processing: Translation, Information Retrieval, Summarization, Resources and Evaluation
wintrode21_interspeech	['raytheon applied signal technology, usa']	12	Spoken Language Processing: Translation, Information Retrieval, Summarization, Resources and Evaluation
palaskar21_interspeech	['carnegie mellon university, usa', 'facebook ai, usa']	12	Spoken Language Processing: Translation, Information Retrieval, Summarization, Resources and Evaluation
lee21_interspeech	['ai research center, samsung sds, south korea']	12	Spoken Language Processing: Translation, Information Retrieval, Summarization, Resources and Evaluation
wodarczak21_interspeech	['stockholm university, sweden', 'trinity college dublin, ireland']	11	Spoken Dialog Systems and Conversational Analysis
broughton21_interspeech	['school of computing, national university of singapore, singapore', 'department of computer science, university of sheffield, uk']	7	Speech Synthesis and Spoken Language Generation
zhou21b_interspeech	['∗department of ece, national university of singapore (nus), singapore', '†singapore university of technology and design (sutd), singapore']	7	Speech Synthesis and Spoken Language Generation
ding21_interspeech	['national engineering laboratory for speech and language information processing,', 'university of science and technology of china, hefei, p.r.china', 'iflytek research, iflytek co. ltd., hefei, p.r.china']	7	Speech Synthesis and Spoken Language Generation
he21b_interspeech	['glam – group on language, audio, & music, imperial college london, uk', 'department of computer science, the university of tokyo, japan', 'chair of embedded intelligence for health care and wellbeing, university of augsburg, germany']	7	Speech Synthesis and Spoken Language Generation
chen21e_interspeech	['key laboratory of speech acoustics & content understanding, institute of acoustics, cas, china', 'university of chinese academy of sciences, beijing, china']	7	Speech Synthesis and Spoken Language Generation
wang21g_interspeech		7	Speech Synthesis and Spoken Language Generation
lin21b_interspeech	['college of electrical engineering and computer science, national taiwan university, taiwan', 'r08922048,', 'r08922080,']	7	Speech Synthesis and Spoken Language Generation
liberatore21_interspeech	['texas a&m university, college station, texas, usa']	7	Speech Synthesis and Spoken Language Generation
wang21h_interspeech	['shenzhen international graduate school, tsinghua university, shenzhen, china', 'huya inc., guangzhou, china', 'the chinese university of hong kong, hong kong sar, china']	7	Speech Synthesis and Spoken Language Generation
luong21_interspeech	['vinai research, hanoi, vietnam', 'deezer research and development, paris, france']	7	Speech Synthesis and Spoken Language Generation
chouchane21_interspeech	['security protocols and applied cryptography, eurecom, france', 'audio, security and privacy, eurecom, france']	6	Speech Coding and Enhancement
aloufi21_interspeech	['imperial college london, uk']	6	Speech Coding and Enhancement
novotney21_interspeech	['amazon alexa, usa']	6	Speech Coding and Enhancement
ro21_interspeech	['google inc., u.s.a.', 'courant institute of mathematical sciences, u.s.a.']	6	Speech Coding and Enhancement
koppelmann21_interspeech	['institute of communication acoustics, ruhr-universitat bochum, bochum, germany']	6	Speech Coding and Enhancement
yang21_interspeech	['georgia institute of technology, atlanta, ga, usa', 'faculty of computer and telecommunication engineering, university of enna, italy', 'department of electronic systems, ntnu, trondheim, norway']	6	Speech Coding and Enhancement
ma21b_interspeech	['nlpr, institute of automation, chinese academy of sciences, china', 'school of artificial intelligence, university of chinese academy of sciences, china']	6	Speech Coding and Enhancement
shah21_interspeech	['alexa machine learning, amazon, usa']	6	Speech Coding and Enhancement
fazel21_interspeech	['amazon alexa, usa', 'amazon alexa, uk']	6	Speech Coding and Enhancement
