paper_id	affiliations
quiroz17_interspeech	['leibniz-zas & berlin school of mind and brain, berlin, germany', 'leibniz-zas & humboldt-universitaet zu berlin, berlin, germany']
simko17_interspeech	['university of helsinki, finland', 'university of tampere, finland']
ip17_interspeech	['the marcs institute, western sydney university, penrith south, nsw 2751, australia', 'arc centre of excellence for the dynamics of language, canberra, act 2601, australia']
zahner17_interspeech	['linguistics department, university of konstanz, germany;', 'the marcs institute for brain, behaviour & development, australia;', 'the arc centre of excellence for the dynamics of language, australia']
rognoni17_interspeech	['appen limited, australia']
maekawa17_interspeech	['national institute for japanese language and linguistics, japan']
ma17c_interspeech	['tsinghua-cuhk joint research center for media sciences, technologies and systems,', 'graduate school at shenzhen, tsinghua university, shenzhen 518055, china', 'department of systems engineering and engineering management,', 'the chinese university of hong kong, shatin, n.t., hong kong sar, china', 'tsinghua national laboratory for information science and technology (tnlist),', 'department of computer science and technology, tsinghua university, beijing 100084, china']
sahu17_interspeech	['speech communication laboratory, university of maryland, college park, md, usa', 'amazon.com, usa', 'voicevibes, marriottsville, md; information sciences institute, usc, los angeles, ca, usa']
dang17_interspeech	['school of electrical engineering and telecommunications, unsw, sydney, australia', 'data61, csiro, sydney, australia']
khorram17_interspeech	['university of michigan at ann arbor', 'ibm t j. watson research center']
chasaide17_interspeech	['phonetics and speech laboratory, school of linguistic, speech and communication sciences', 'trinity college dublin, ireland']
neumann17_interspeech	['university of stuttgart, germany']
miyoshi17_interspeech	['graduate school of information science and technology, the university of tokyo,', '-3-1 hongo, bunkyo-ku, tokyo 113-8656, japan']
hsu17_interspeech	['computer science and artificial intelligence laboratory', 'massachusetts institute of technology', 'cambridge, ma 02139, usa']
hashimoto17_interspeech	['graduate school of engineering, the university of tokyo, japan']
kaneko17_interspeech	['ntt communication science laboratories, ntt corporation, japan']
ardaillon17_interspeech	['ircam - umr stms (ircam - cnrs - sorbonne universits) paris, france']
mohammadi17_interspeech	['center for spoken language understanding, oregon health & science university', 'portland, or, usa']
sak17_interspeech	['google inc., usa']
pundak17_interspeech	['google inc., new york, ny, usa']
ravanelli17_interspeech	['fondazione bruno kessler, trento, italy', 'universite de montreal, montreal, canada']
chien17c_interspeech	
ratajczak17_interspeech	['graz university of technology, signal processing and speech communication laboratory', 'eth zurich, learning & adaptive systems group']
han17_interspeech	['capio inc., belmont, ca, usa']
lee17_interspeech	
torrescarrasquillo17_interspeech	
colibro17_interspeech	['nuance communications, inc.', 'politecnico di torino, italy']
zhang17c_interspeech	['center for robust speech systems (crss), erik jonsson school of engineering,', 'university of texas at dallas, richardson, texas, u.s.a.']
plchot17_interspeech	['nuance communications, inc.', 'crim, montreal (quebec), canada']
sadjadi17_interspeech	['nist itl/iad/multimodal information group, md, usa', 'mit lincoln laboratory, lexington, ma, usa', 'u.s. department of defense, md, usa']
kawahara17b_interspeech	[', hideki banno', ', tomoki toda5', 'toshio irino1', 'wakayama university, japan', 'health science university of hokkaido, japan', 'graduate school of science and technology, meijo university, japan', 'interdisciplinary graduate school of medicine and engineering, university of yamanashi, japan', 'graduate school of information science, nagoya university, japan']
lopez17_interspeech	['department of signal processing and acoustics, aalto university, finland.']
juvela17_interspeech	['aalto university, department of signal processing and acoustics, finland', 'national institute of informatics, japan', 'the centre for speech technology research, university of edinburgh, united kingdom']
sorin17_interspeech	['ibm research – haifa, israel']
manriquez17_interspeech	['universidad tecnica federico santa maria, chile', 'university of waterloo, canada', 'universidad de valparaiso, chile']
espic17_interspeech	['the centre for speech technology research (cstr), university of edinburgh, uk']
kember17_interspeech	['the marcs institute, western sydney university, australia;', 'arc centre of excellence for the dynamics of language, australia;', 'university of', 'tubingen, germany;', 'konstanz university, germany']
hou17_interspeech	['utrecht university']
athanasopoulou17_interspeech	['uc san diego, usa', 'university of delaware, usa']
plug17_interspeech	['university of leeds, united kingdom', 'university of glasgow, united kingdom']
yang17_interspeech	['communication sciences and disorders, university of central arkansas, usa', 'communication sciences and disorders, ohio university, usa', 'chinese academy of social sciences, china']
ewald17_interspeech	['lund university, sweden', 'university of tartu, estonia']
qian17_interspeech	
yue17_interspeech	['the university of tokyo,', 'tokyo international university,', 'kyoto university']
lee17b_interspeech	['educational testing service', 'rosedale road, princeton, nj, usa', 'clee001, syoon, xwang002,']
arora17_interspeech	['faculty of linguistics, philology and phonetics, university of oxford, uk', 'goethe university, frankfurt am main, germany']
proenca17_interspeech	['instituto de telecomunicacões, coimbra, portugal', 'department of electrical and computer engineering, university of coimbra, portugal', 'polytechnic institute of leiria, leiria, portugal', 'microsoft & university of washington, seattle, wa, usa', 'microsoft ai and research, mountain view, ca, usa', 'microsoft, digital advisory services, lisbon, portugal']
escuderomancebo17_interspeech	['department of computer science, university of valladolid, spain', 'department of spanish philology, universitat autonoma de barcelona, spain', 'department of modern languages, uned, spain']
ward17_interspeech	['university of texas at el paso, usa', 'kyoto university, japan', 'sri international']
levow17_interspeech	['university of washington,', 'seattle, wa usa']
barriere17_interspeech	['ltci, telecom paristech, universite paris saclay, f-75013, paris, france']
luo17_interspeech	['+department of electronic engineering, tsinghua university, beijing, china', 'osignal analysis and interpretation lab, university of southern california, los angeles, ca, usa']
schroder17_interspeech	['institute of acoustics and speech communication, technische universitat dresden']
mendels17_interspeech	['columbia university, usa']
swart17_interspeech	['nuance communications, inc. (south africa)']
dey17_interspeech	['idiap research institute, martigny, switzerland', 'ecole polytechnique federale de lausanne, lausanne, switzerland']
zhang17d_interspeech	['center for robust speech systems (crss), university of texas at dallas, richardson, tx 75080', 'microsoft corporation, one microsoft way, redmond, wa 98052']
yu17_interspeech	['beijing university of posts and telecommunications, china', 'aalborg university, denmark']
ma17d_interspeech	['school of electrical engineering and telecommunications, unsw australia', 'data61, csiro, sydney, australia', 'institute for infocomm research, a*star, singapore']
zhong17_interspeech	['department of systems engineering & engineering management,', 'the chinese university of hong kong, hong kong sar of china,', 'speech group, microsoft research asia, beijing, china']
vestman17_interspeech	['school of computing, university of eastern finland, finland', 'dmc r&d center, samsung electronics, seoul, korea', 'department of signal processing and acoustics, aalto university, finland']
bhattacharya17_interspeech	['mcgill university, montreal, canada', 'computer research institute of montreal, montreal, canada']
park17b_interspeech	['dept of electrical engineering, university of california los angeles, usa', 'dept of head and neck surgery, school of medicine, university of california los angeles, usa', 'dept of linguistics, university of california los angeles, usa']
lee17c_interspeech	['institute for infocomm research (i2r), a⋆star, singapore', 'department of electrical and computer engineering, national university of singapore']
heo17_interspeech	['school of computer science, university of seoul, korea']
chen17f_interspeech	['school of computer science and technology, harbin institute of technology, china']
li17g_interspeech	['center for speech and language technologies, research institute of information technology', 'department of computer science and technology, tsinghua university, beijing', ', china']
bousquet17_interspeech	['university of avignon - lia, france']
mccree17_interspeech	['human language technology center of excellence', 'johns hopkins university, baltimore, md, usa']
borgstrom17_interspeech	['mit lincoln laboratory, lexington, ma', 'nist itl/iad/multimodal information group, md']
tan17_interspeech	['dept. of electronic and information engineering, the hong kong polytechnic university']
matejka17_interspeech	
silnova17_interspeech	['brno university of technology, czech republic']
travadi17_interspeech	['signal analysis and interpretation lab, university of southern california']
rahman17_interspeech	['speech and audio research laboratory, queensland university of technology, brisbane, australia']
cheng17_interspeech	['key laboratory of speech acoustics and content understanding, institute of acoustics,', 'xinjiang laboratory of minority speech and language information processing, xinjiang technical', 'institute of physics and chemistry,', 'chinese academy of sciences, china', 'university of chinese academy of sciences', 'center of language and speech processing', 'human language technology center of excellence,', 'the johns hopkins university, baltimore, md, usa']
kim17e_interspeech	['samsung semiconductor, inc.', 'directors place, san diego, ca, usa']
tran17_interspeech	['ntt communication science laboratories, ntt corporation,', '-4, hikaridai, seika-cho (keihana science city), soraku-gun, kyoto 619-0237 japan', 'nara institute of science and technology', '-5 takayama, ikoma, nara, japan']
karita17_interspeech	['ntt communication science laboratories, ntt corporation, kyoto, japan']
ark17_interspeech	['baidu silicon valley artificial intelligence lab', ' bordeaux dr. sunnyvale, ca 94089, usa', '*equal contribution']
wu17c_interspeech	['cambridge university engineering dept,', 'trumpington st., cambridge, cb2 1pz, u.k.']
heck17_interspeech	['watson multimodal, ibm research - tokyo, japan', 'graduate school of information science, nara institute of science and technology, japan']
grosz17_interspeech	['institute of informatics, university of szeged, hungary', 'mta-szte research group on artificial intelligence, szeged, hungary']
grosz17b_interspeech	['university of szeged, institute of informatics, szeged, hungary', 'mta-szte research group on artificial intelligence, szeged, hungary']
wang17h_interspeech	['center for language and speech processing', 'human language technology center of excellence', 'the johns hopkins university, baltimore, md 21218, usa']
takeda17_interspeech	['the institute of scientific and industrial research, osaka university, japan', 'honda research institute japan, co. ltd., japan']
variani17_interspeech	['google inc, mountain view, ca, usa']
sim17_interspeech	['google inc., usa']
tuske17_interspeech	['human language technology and pattern recognition, computer science department,', 'rwth aachen university', ' aachen, germany']
tang17_interspeech	['toyota technological institute at chicago, usa']
masumura17_interspeech	['ntt media intelligence laboratories, ntt corporation, japan']
wodarczak17_interspeech	['stockholm university, sweden,', 'carnegie mellon university, pittsburgh pa, usa', 'voci technologies, inc., pittsburgh pa, usa', 'university of tartu, estonia']
heeman17_interspeech	['center for spoken language understanding, ohsu, portland or, usa']
maier17_interspeech	['semantic computing group, citec, bielefeld university', 'dialogue systems group, citec, bielefeld university']
ishimoto17_interspeech	['center for corpus development, national institute for japanese language and linguistics, japan', 'school of media science, tokyo university of technology, japan']
liu17_interspeech	['atr hiroshi ishiguro lab, japan.', 'graduate school of engineering science, osaka university.']
inaguma17_interspeech	['graduate school of informatics kyoto university, japan']
rahimi17_interspeech	['university of pittsburgh, usa', 'university of maryland, usa']
reverdy17_interspeech	['adapt centre, school of computer science and statistics, trinity college dublin, ireland']
crook17_interspeech	['microsoft corporation, redmond, wa u.s.a.']
ramanarayanan17b_interspeech	['hillary molloy† and david suendermann-oeft†', 'educational testing service r&d,', '†90 new montgomery street, suite 1500, san francisco, ca', '‡660 rosedale rd., princeton, nj']
ando17_interspeech	['ntt media intelligence laboratories, ntt corporation, japan']
ultes17_interspeech	['engineering department, university of cambridge, cambridge, united kingdom']
nakamura17_interspeech	['graduate school of informatics, kyoto university, japan']
fatima17_interspeech	['multimedia, vision and graphics laboratory,', 'college of engineering, koc university, istanbul, turkey']
elsner17_interspeech	['department of linguistics, the ohio state university']
bohn17_interspeech	['department of english, aarhus university, denmark', 'center on autobiographical memory research, dept. of psychology, aarhus university, denmark']
kleber17_interspeech	['institute of phonetics and speech processing, lmu munich, germany']
reidy17_interspeech	['callier center for communication disorders, university of texas at dallas, usa', 'department of linguistics, ohio state university, usa', 'department of hearing and speech sciences, university of maryland, usa', 'department of speech-language-hearing sciences, university of minnesota, usa']
xiao17_interspeech	['south china university of technology, guangzhou, china', 'microsoft research asia, beijing, china']
chen17g_interspeech	['department of chinese and bilingual studies, the hong kong polytechnic university, hong kong', 'sar, china', 'department of modern and classical languages, university of north georgia, u s.']
wiener17_interspeech	['carnegie mellon university, pittsburgh, pa, usa']
chen17h_interspeech	['school of foreign studies, nanjing university of science and technology, china', 'department of linguistics, university of oregon, usa']
luo17b_interspeech	['school of electronic communication technology, shenzhen institute of information technology,', 'china,', 'school of applied foreign languages, shenzhen polytechnic, china,', 'shenzhen seaskyland technologies, china']
grigonyte17_interspeech	['department of linguistics, stockholm university, sweden', 'english department, university of zurich, switzerland']
hanulikova17_interspeech	['university of freiburg, germany', 'freiburg institute for advanced studies, university of freiburg, germany', 'university of stockholm, sweden']
fernandez17_interspeech	['department of linguistics, stockholm university, sweden']
sjons17_interspeech	['department of linguistics, stockholm university, sweden', 'center for language and cognition groningen, university of groningen, the netherlands']
zhang17e_interspeech	['department of chinese and bilingual studies, the hong kong polytechnic university, hong kong', 'shenzhen institutes of advanced technology, chinese academy of sciences, china']
marklund17_interspeech	['stockholm babylab, phonetics laboratory, dept. of linguistics, stockholm university, sweden']
berisha17_interspeech	
castellana17_interspeech	['department of electronics and telecommunications, politecnico di torino, italy', 'department of speech, music and hearing, kth, stockholm, sweden', 'department of energy, politecnico di torino, italy']
bandini17b_interspeech	['university health network: toronto rehabilitation institute, toronto, canada', 'mgh institute of health professions, boston, usa', 'neurology, sunnybrook health sciences centre, toronto, canada', 'brain sciences, sunnybrook research institute, toronto, canada', 'department of speech-language pathology, university of toronto, canada']
adiga17_interspeech	['department of electronics and electrical engineering', 'indian institute of technology guwahati, india', 'vit university, chennai, india']
k17_interspeech	['department of speech language pathology', 'all india institute of speech and hearing, mysore-570 006, india', 'department of electronics and electrical engineering', 'indian institute of technology guwahati, guwahati-781039, india']
laaridh17_interspeech	['university of avignon, ceri/lia, france', 'aix marseille universite, cnrs, lpl umr 7309', ', aix-en-provence, france']
klumpp17_interspeech	['friedrich-alexander-universitat erlangen-nurnberg, germany', 'universidad de antioquia, colombia']
hlavnicka17_interspeech	['czech technical university in prague, faculty of electrical engineering, department of circuit', 'theory, technicka 2', ' 27, prague 6, czech republic', 'charles university in prague, first faculty of medicine, department of neurology and centre of', 'clinical neuroscience, katerinska 30', ' 00, prague 2, czech republic']
tu17b_interspeech	['speech and hearing science department', 'school of electrical, computer, and energy engineering', 'arizona state university']
vachhani17_interspeech	['tcs innovation labs, mumbai']
lilley17_interspeech	['nemours biomedical research, wilmington de, usa']
li17h_interspeech	['institute of linguistics, chinese academy of social sciences, beijing, china', 'clinical audiology center, beijing tongren hospital, beijing, china', 'beijing institute of otolaryngology, beijing, china']
gu17b_interspeech	['nanjing normal university, china', 'george washington university, usa']
kumar17b_interspeech	['language technologies institute, school of computer science', 'carnegie mellon university']
huang17d_interspeech	['key laboratory of speech acoustics and content understanding, institute of acoustics, chinese', 'academy of sciences', 'university of chinese academy of sciences', 'xinjiang laboratory of minority speech and language information processing, xinjiang', 'technical institute of physics and chemistry, chinese academy of sciences']
pradhan17_interspeech	['department of electronics and communication engineering', 'national institute of technology patna, india.']
gao17_interspeech	['school of electrical/electronic and computer engineering, the university of western australia,', 'australia']
xu17_interspeech	['school of computer science and engineering, nanyang technological university, singapore', 'school of computer science, northwestern polytechnical university, china', 'department of electrical and computer engineering, national university of singapore, singapore']
guo17b_interspeech	['shanghai institute of microsystem and information technology, chinese academy of sciences', 'beijing unisound information technology co. ltd.', 'huawei technologies co. ltd.']
wang17i_interspeech	['speech and audio signal processing laboratory, faculty of information technology, beijing', 'university of technology, beijing, china', 'department of electrical and computer engineering, the university of auckland,', 'auckland 1142, new zealand']
shannon17_interspeech	['google inc., usa']
he17_interspeech	['coordinated science lab, university of illinois at urbana-champaign, urbana, illinois, usa 61801', 'inspirit iot, inc, champaign, illinois, usa 61822', 'beckman institute, university of illinois at urbana-champaign, urbana, illinois, usa 61801']
zegers17_interspeech	['ku leuven, dept. esat, belgium']
yang17b_interspeech	['key laboratory of machine perception,', 'shenzhen graduate school, peking university, china']
karthik17_interspeech	['electrical engineering, indian institute of science (iisc), bengaluru-560012, india']
chen17i_interspeech	['dept. electrical engineering, national tsing hua university, taiwan']
tao17_interspeech	
maas17_interspeech	['amazon.com, usa']
kothapally17_interspeech	['center for robust speech systems (crss), university of texas at dallas, usa']
wu17d_interspeech	['institute of information science, academia sinica, taipei, taiwan', 'research center for information technology innovation, academia sinica, taipei, taiwan']
zhang17f_interspeech	['department of computer science, inner mongolia university, china']
ogawa17_interspeech	['ntt communication science laboratories, ntt corporation, kyoto, japan']
gelderblom17_interspeech	['acoustics research centre, sintef digital, trondheim, norway']
koutsogiannaki17_interspeech	['samsung electronics']
hirsch17_interspeech	['institute for pattern recognition, niederrhein university of applied sciences, krefeld, germany', 'fraunhofer institute iais, st. augustin, germany']
rehr17_interspeech	['signal processing group, department of informatics, university of hamburg, germany']
marxer17_interspeech	['university of sheffield, uk']
park17c_interspeech	['carnegie mellon university, usa', 'qualcomm research, usa']
li17i_interspeech	['university of tsukuba, japan', 'ntt communication science laboratories, ntt corporation, japan', 'information technology center, nagoya university, japan']
websdale17_interspeech	['university of east anglia']
michelsanti17_interspeech	['department of electronic systems, aalborg university, denmark']
qian17b_interspeech	['university of illinois at urbana-champaign, usa', 'ibm watson research center, usa', 'microsoft research, usa']
zhang17g_interspeech	['department of computer science, inner mongolia university, china', 'department of computer science and engineering, the ohio state university, usa', 'center for cognitive and brain sciences, the ohio state university, usa']
zorila17_interspeech	['toshiba cambridge research laboratory, united kingdom', 'computer science department, university of crete, greece']
meermeier17_interspeech	['raytheon bbn technologies, cambridge, massachusetts, usa']
cernak17_interspeech	['idiap research institute, switzerland']
lenarczyk17_interspeech	['ipi pan – institute of computer science of the polish academy of sciences, warsaw, poland']
chennupati17_interspeech	['speech processing lab, international institute of information technology, hyderabad, india.', 'research centre imarat, hyderabad, india.']
stemmer17_interspeech	
tsuji17_interspeech	
daniel17_interspeech	['nxp semiconductors, sophia antipolis, france']
milosevic17_interspeech	['school of electrical engineering, university of belgrade, serbia', 'empa, swiss federal laboratories for materials science and technology, switzerland']
hagerer17_interspeech	['audeering gmbh, gilching, germany', 'chair of complex & intelligent systems, university of passau, germany']
jeon17_interspeech	['school of electrical engineering and computer science', 'gwangju institute of science and technology (gist), gwangju 61005, korea']
wood17_interspeech	['necotis, department of electrical and computer engineering', 'universite de sherbrooke, quebec, canada']
rouhe17_interspeech	['aalto university school of electrical engineering, finland']
pelachaud17_interspeech	['director of research cnrs at isir,', 'university of pierre and marie curie', 'wednesday', ' august', ':30–9:30, aula magna', 'conversing with social agents that smile and laugh']
papadopoulos17_interspeech	['pourdamghani2, michael pust2, boliang zhang3, xiaoman pan3, di lu3, ying lin3,', 'glembek4, murali karthick b.askar4, martin karafiat4, lukas burget4,', 'heng ji3, jonathan may2, kevin knight2, shrikanth narayanan', 'signal analysis and interpretation lab, university of southern california, u.s.a.', 'information sciences institute, university of southern california, u.s.a.', 'computer science department, rensselaer polytechnic institute, u.s.a', 'statistical speech technology group, university of illinois urbana-champaign, u.s.a.']
mihajlik17_interspeech	['budapest university of technology and economics, hungary', 'thinktech research center, hungary', 'university of hradec kralove, czech republic']
watson17_interspeech	['university of auckland, new zealand', 'university of canterbury, new zealand', 'the university of waikato, new zealand']
feng17_interspeech	['department of electronic engineering, the chinese university of hong kong, hong kong']
das17_interspeech	['university of illinois, usa', 'brno university of technology, czech republic']
gutkin17_interspeech	['google, london, united kingdom', 'google, new york city, ny, usa']
hall17_interspeech	['university of british columbia, canada']
schwarz17_interspeech	['stockholm babylab, phonetics laboratory, dept. of linguistics, stockholm university, sweden', 'clintec, speech pathology unit, karolinska institutet, stockholm, sweden']
casillas17_interspeech	['max planck institute for psycholinguistics, the netherlands', 'psychology and neuroscience, duke university, usa', 'speech, language, and hearing sciences, purdue university, usa', 'psychology, university of manitoba, canada', 'cognitive and information sciences, university of california, merced, usa']
casillas17b_interspeech	"['max planck institute for psycholinguistics, the netherlands', 'duke university, usa', 'cognitive and information sciences, university of california merced', 'laboratoire de sciences cognitives et psycholinguistique (ens, ehess, cnrs), departement', ""d'etudes cognitives, ecole normale superieure, psl research university, paris, france."", 'university of manitoba, canada', 'washington state university and hearing oral program of excellence (hope) of spokane, usa']"
bergmann17_interspeech	"[""lscp, departement d' etudes cognitives, ens, ehess, cnrs, psl research university, paris,"", 'france', 'university of pennsylvania, philadelphia, pa, usa']"
tsuji17b_interspeech	['university of pennsylvania, philadelphia, usa', 'lscp, departement detudes cognitives, ens, ehess, cnrs, psl research university, paris,', 'france.']
chasaide17b_interspeech	['the phonetics and speech lab., school of linguistic, speech and communication sciences,', 'trinity college, dublin']
saeb17_interspeech	['department of electrical and electronic engineering, stellenbosch university, south africa', 'un global pulse, kampala, uganda']
malandrakis17_interspeech	['signal analysis and interpretation laboratory (sail), usc, los angeles, ca 90089, usa', 'brno university of technology, bozetechova 2', ' brno, czech republic']
kocharov17_interspeech	['saint petersburg state university, russia']
bhati17_interspeech	['department of electrical engineering, iit hyderabad, hyderabad, india']
gauthier17_interspeech	"[""laboratoire d'informatique de grenoble (lig), univ. grenoble alpes, grenoble, france"", 'laboratoire dynamique du langage (ddl), cnrs - universite aix marseille, france']"
glarner17_interspeech	['department of communications engineering – paderborn university', ' paderborn, germany', 'cognitive signal processing group – ruhr-universitat bochum', ' bochum, germany']
zhuang17_interspeech	['apple inc., usa']
abraham17_interspeech	['indian institute of technology-madras, india']
abraham17b_interspeech	['indian institute of technology-madras, india']
helgadottir17_interspeech	['center for analysis and design of intelligent agents, reykjavik university, iceland']
alumae17_interspeech	['school of information technologies, tallinn university of technology, tallinn, estonia', 'north estonian medical centre, tallinn, estonia']
gunason17_interspeech	['center for analysis and design of intelligent agents, reykjavik university, iceland']
niekerk17_interspeech	['multilingual speech technologies, north-west university, south africa', 'google inc.']
gutkin17b_interspeech	['google inc., united kingdom']
mendelson17b_interspeech	['kth royal institure of technology, sweden', 'centre for speech technology research, university of edinburgh, edinburgh, eh8 9ab, uk']
tong17b_interspeech	['institute for infocomm research, singapore']
larsen17_interspeech	"[""laboratoire de sciences cognitives et psycholinguistique, departement d'etudes cognitives, ens,"", 'ehess, cnrs, psl research university, paris, france.']"
wiren17_interspeech	['department of linguistics, stockholm university, sweden']
marklund17b_interspeech	['stockholm babylab, phonetics laboratory, dept. of linguistics, stockholm university, sweden']
strombergsson17_interspeech	['division of speech and language pathology, department of clinical science, intervention and', 'technology (clintec), karolinska institutet (ki), stockholm, sweden', 'department of speech, music and hearing, kth, stockholm, sweden', 'department of linguistics, stockholm university, stockholm, sweden']
chaabouni17_interspeech	"[""departement d'etudes cognitives, ecole normale superieure, ecole des hautes etudes en sciences"", 'sociales, psl research university, centre national de la recherche scientifique, paris, france.', 'facebook ai research, paris']"
obuchi17_interspeech	['school of media science, tokyo university of technology']
bosker17_interspeech	['max planck institute for psycholinguistics, po box 310', ' ah, nijmegen, netherlands', 'donders institute for brain, cognition and behaviour, radboud university, nijmegen, netherlands']
gallardo17b_interspeech	['quality and usability lab, telekom innovation laboratories, tu berlin, germany']
trouvain17_interspeech	['language science and technology, saarland university, saarbrucken, germany']
schweitzer17b_interspeech	['institute for natural language processing, university of stuttgart, germany']
novaktot17_interspeech	['mads clausen institute, university of southern denmark, denmark', 'utrecht university, the netherlands']
michalsky17_interspeech	['institute of german studies, university of oldenburg, germany']
jiao17_interspeech	['school of foreign languages, tongji university, china', 'department of speech, hearing and phonetic sciences, university college london, uk', 'institute of acoustics and speech communication, technische universitat dresden, germany']
baumann17_interspeech	['language technology institute, carnegie mellon university, pittsburgh, usa', 'natural language systems group, department of informatics, universitat hamburg, germany']
signorello17_interspeech	['laboratoire de phonetique et phonologie (lpp), universite sorbonne nouvelle, paris 3, france', 'hôpital erasme, universite libre de bruxelles, belgium']
serrurier17_interspeech	['clinic for phoniatrics, pedaudiology & com. disorders, uniklinik rwth aachen, germany', 'gipsa-lab, univ. grenoble alpes & cnrs, f-38000 grenoble, france', 'inserm us 17 - cnrs ums 3552 - univ. grenoble alpes & chu grenoble, ums irmage, france']
patil17b_interspeech	['signal analysis and interpretation laboratory', 'university of southern california, usa']
tang17b_interspeech	['university of british columbia, canada', 'massachusetts general hospital, usa', 'university of maryland dental school, usa']
uezu17_interspeech	['kyushu university', '-9-1 shiobaru, minami-ku, fukuoka, japan']
gangamohan17_interspeech	['speech processing laboratory', 'international institute of information technology, hyderabad, india']
hua17_interspeech	['university of illinois, u.s.a.']
dhiman17_interspeech	['department of electrical engineering, indian institute of science, bangalore - 560 012, india']
miwa17_interspeech	['school of information science, japan advanced institute of science and technology', '-1 asahidai, nomi, ishikawa 923–1292 japan']
graf17_interspeech	['acoustic speech enhancement research, nuance communications deutschland gmbh, ulm,', 'germany', 'digital signal processing and system theory, christian-albrechts-universitat zu kiel, kiel,', 'germany']
morise17b_interspeech	['faculty of engineering, university of yamanashi, japan']
stehwien17_interspeech	['university of stuttgart, germany']
galvez17_interspeech	['departamento de computacion, fceyn, universidad de buenos aires, argentina', 'constantine the philosopher university in nitra, slovakia', 'institute of informatics, slovak academy of sciences, slovakia', 'instituto de investigacion en ciencias de la computacion, conicet-uba, buenos aires, argentina']
zellers17_interspeech	['institut fur linguistik: anglistik, universitat stuttgart, germany', 'institut fur maschinelle sprachverarbeitung, universitat stuttgart, germany']
mukherjee17_interspeech	['center for translational neurophysiology of speech and communication,', 'istituto italiano di tecnologia, ferrara, italy', 'aix marseille univ, cnrs, lpl, aix-en-provence, france', 'section of human physiology, university of ferrara, italy']
luque17_interspeech	['telefonica research edificio telefonica-diagonal 00, barcelona, spain']
brusco17_interspeech	['departamento de computacion, fceyn, universidad de buenos aires, argentina', 'instituto de investigacion en ciencias de la computacion, conicet-uba, buenos aires, argentina']
egorow17_interspeech	['cognitive systems group, otto von guericke university', ' magdeburg, germany']
chen17j_interspeech	['department of electrical engineering, national tsing hua university, taiwan', 'department of psychiatry, national taiwan university hospital and college of medicine, taiwan']
lin17_interspeech	['department of electrical engineering, national tsing hua university, taiwan']
brueckner17_interspeech	['machine intelligence & signal processing group, mmk,', 'technische universitat munchen, germany', 'chair of complex & intelligent systems, university of passau, germany', 'department of computing, imperial college london, uk', 'eemcs, university of twente, the netherlands', 'nuance communications, ulm, germany']
gosztolya17_interspeech	['mta-szte research group on artificial intelligence, szeged, hungary', 'department of informatics, university of szeged, hungary']
haider17_interspeech	['adapt centre, trinity college dublin, ireland', 'iphsi, university of edinburgh, uk']
li17j_interspeech	['microsoft ai and research, one microsoft way, redmond, wa 98052']
ahmad17_interspeech	['department of electronics and communication engineering, nit sikkim, india.', 'department of electronics and communication engineering, nit patna, india.', 'department of computer science and engineering, nit sikkim, india', '.']
xie17_interspeech	['key laboratory of human-machine intelligence-synergy systems,', 'shenzhen institutes of advanced technology, chinese academy of sciences, shenzhen, china', 'chinese university of hong kong, hong kong, china']
arsikere17_interspeech	
srinivasamurthy17_interspeech	['idiap research institute, martigny, switzerland', 'spoken language systems group, saarland university (uds), saarbrucken, germany', 'institute for flight guidance, german aerospace center (dlr), braunschweig, germany']
kim17f_interspeech	['mila, universite de montreal, canada', 'samsung advanced institute of technology, republic of korea']
bosker17b_interspeech	['max planck institute for psycholinguistics, po box 310', ' ah, nijmegen, netherlands', 'donders institute for brain, cognition and behaviour, radboud university, nijmegen, netherlands']
wang17j_interspeech	['the chinese university of hong kong, hong kong', 'the hong kong polytechnic university, hong kong', 'shenzhen institutes of advanced integration technology, chinese academy of sciences, china']
verma17_interspeech	['indian institute of technology madras, india', 'massachusetts institute of technology, cambridge, usa']
watanabe17_interspeech	['graduate school of information science, nara institute of science and technology, japan']
rietmolen17_interspeech	['u.r.i octogone-lordat (e.a. 4156), universite de toulouse, utm, toulouse, france', 'laboratoire clle-ltc (umr 5263), universite de toulouse, utm, toulouse, france', 'laboratoire parole & langage (umr 7309), aix-marseille universite, aix-en-provence, france']
zhao17_interspeech	['tianjin key laboratory of cognitive computing and application, tianjin university, china', 'japan advanced institute of science and technology, japan']
agrawal17_interspeech	['learning and extraction of acoustic patterns lab, dept. of electrical engg.,', 'indian institute of science, bengaluru-560012, india.']
mimura17_interspeech	['kyoto university, school of informatics, sakyo-ku, kyoto606-8501, japan', 'riken center for advanced intelligence project (aip), chuo-ku, tokyo103-0027, japan']
yu17b_interspeech	['tencent ai lab, seattle, usa', 'department of computer science and engineering, shanghai jiao tong university, shanghai, china']
tachioka17_interspeech	['information technology r&d center, mitsubishi electric corporation, japan', 'department of computer science and intelligent systems, faculty of eng., oita university, japan', 'mitsubishi electric research laboratories, usa']
loweimi17b_interspeech	['speech and hearing research group (spandh), university of sheffield, sheffield, uk']
king17_interspeech	['amazon, u.s.a.', 'university of california, san diego, u.s.a']
bapna17_interspeech	['google research, mountain view']
georgiadou17_interspeech	['technical university of crete, department of electrical & computer engineering, greece']
