paper_id	affiliations	author_area_id	author_area_label
inaguma20_interspeech	['graduate school of informatics, kyoto university, kyoto, japan']	8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
houston20_interspeech	['amazon, seattle, washington, usa']	8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
song20b_interspeech	['tsinghua shenzhen international graduate school, tsinghua university, shenzhen, china', 'the chinese university of hong kong, shatin, n.t., hong kong sar, china', 'tencent ai lab, shenzhen, china']	8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
stan20_interspeech	['communications department', 'technical university of cluj-napoca, romania']	12	Spoken Language Processing: Translation, Information Retrieval, Summarization, Resources and Evaluation
shangguan20_interspeech		12	Spoken Language Processing: Translation, Information Retrieval, Summarization, Resources and Evaluation
liu20c_interspeech	['facebook ai, menlo park, ca, usa']	12	Spoken Language Processing: Translation, Information Retrieval, Summarization, Resources and Evaluation
ramakrishna20_interspeech	['signal analysis and interpretation laboratory, university of southern california,', 'los angeles, ca']	12	Spoken Language Processing: Translation, Information Retrieval, Summarization, Resources and Evaluation
fan20_interspeech		12	Spoken Language Processing: Translation, Information Retrieval, Summarization, Resources and Evaluation
woodward20_interspeech		12	Spoken Language Processing: Translation, Information Retrieval, Summarization, Resources and Evaluation
ali20_interspeech	['qatar computing research institute, hbku, doha, qatar', 'centre for speech technology research, university of edinburgh, uk']	12	Spoken Language Processing: Translation, Information Retrieval, Summarization, Resources and Evaluation
ludusan20_interspeech	['phonetics workgroup, faculty of linguistics and literary studies & citec,', 'bielefeld university, germany']	12	Spoken Language Processing: Translation, Information Retrieval, Summarization, Resources and Evaluation
martin20_interspeech	['department of linguistics, university of florida, gainesville, fl, u.s.a.', '-5454']	12	Spoken Language Processing: Translation, Information Retrieval, Summarization, Resources and Evaluation
zellou20_interspeech		2	Phonetics, Phonology, and Prosody
lorin20_interspeech	"[""departement d'etudes cognitives, ecole normale superieure, psl university, paris, france"", 'scuola normale superiore, pisa, italy', 'laboratoire des systemes perceptifs, cnrs umr 8248, ecole normale superieure, psl university,', 'paris, france']"	2	Phonetics, Phonology, and Prosody
luo20_interspeech	['shanghai international studies university']		
yue20_interspeech	['department of linguistics, graduate school, university of chinese academy of social sciences', 'institute of linguistics, chinese academy of social sciences']	2	Phonetics, Phonology, and Prosody
wang20f_interspeech	['school of foreign languages, east china university of science and technology, shanghai, china']	2	Phonetics, Phonology, and Prosody
zellers20_interspeech	['institute for scandinavian studies, frisian studies and general linguistics,', 'kiel university, germany', 'signal processing and speech communication laboratory, graz university of technology, austria']	2	Phonetics, Phonology, and Prosody
huang20b_interspeech	['institute of linguistics, national tsing hua university']	2	Phonetics, Phonology, and Prosody
li20g_interspeech		2	Phonetics, Phonology, and Prosody
wilkins20_interspeech		2	Phonetics, Phonology, and Prosody
li20h_interspeech	['school of electrical engineering and telecommunications, unsw australia', 'data61, csiro, australia']	10	Speech Recognition: Technologies and Systems for New Applications
lu20_interspeech	['amazon.com']	10	Speech Recognition: Technologies and Systems for New Applications
caseiro20_interspeech		10	Speech Recognition: Technologies and Systems for New Applications
mao20b_interspeech	['uc san diego']	10	Speech Recognition: Technologies and Systems for New Applications
geng20_interspeech	['the chinese university of hong kong', 'shenzhen institutes of advanced technology, chinese academy of sciences']	10	Speech Recognition: Technologies and Systems for New Applications
wei20_interspeech	['ping an technology (shenzhen) co., ltd.']	10	Speech Recognition: Technologies and Systems for New Applications
barbera20_interspeech	['institute of cognitive neuroscience, university college london, u.k.', 'speech, hearing & phonetic sciences, university college london, u.k.', 'goldsmiths college, university of london, u.k.']	10	Speech Recognition: Technologies and Systems for New Applications
liu20d_interspeech	['the chinese university of hong kong, hong kong sar, china', 'shenzhen institutes of advanced technology, chinese academy of sciences, shenzhen, china', 'tencent ai lab, bellevue, usa']	10	Speech Recognition: Technologies and Systems for New Applications
lin20c_interspeech	['smart platform product department, tencent technology co., ltd, china']	10	Speech Recognition: Technologies and Systems for New Applications
yi20_interspeech	['national laboratory of pattern recognition, institute of automation, chinese academy of sciences', 'center for excellence in brain science and intelligence technology, chinese academy of sciences', 'university of chinese academy of sciences, beijing']	10	Speech Recognition: Technologies and Systems for New Applications
chen20d_interspeech	['netease games ai lab']	13	Special Sessions
zeinali20_interspeech	['amirkabir university of technology, iran', 'institute for infocomm research, a⋆star, singapore', 'computer research institute of montreal, canada', 'brno university of technology, czech republic']	13	Special Sessions
jiang20_interspeech	['school of informatics, xiamen university, china', 'school of electronic science and engineering, xiamen university, china']	13	Special Sessions
mun20_interspeech	['department of electrical and computer engineering and the institute of new media and', 'communications, seoul national university, seoul, south korea']	13	Special Sessions
alumae20_interspeech	['tallinn university of technology, estonia']	13	Special Sessions
shen20b_interspeech	['national institute of information and communications technology, japan']	13	Special Sessions
thienpondt20_interspeech	['idlab, department of electronics and information systems, ghent university - imec, belgium']	13	Special Sessions
lozanodiez20_interspeech		13	Special Sessions
ravi20_interspeech	['university of california los angeles, usa']	13	Special Sessions
zhang20d_interspeech	['national engineering laboratory for speech and language information processing,', 'university of science and technology of china, hefei, p.r.china']	7	Speech Synthesis and Spoken Language Generation
ding20_interspeech	['department of computer science and engineering, texas a&m university, usa']	7	Speech Synthesis and Spoken Language Generation
li20i_interspeech	['college of telecommunication & information engineering, njupt, nanjing, p.r. china', 'school of software engineering, jit, nanjing, p.r. china', 'vivo ai lab, shenzhen, p.r. china']	7	Speech Synthesis and Spoken Language Generation
polyak20_interspeech	['facebook ai research', 'the school of computer science, tel aviv university']	7	Speech Synthesis and Spoken Language Generation
zhang20e_interspeech	['singapore r&d, yitu technology', 'school of computing, national university of singapore']	7	Speech Synthesis and Spoken Language Generation
wang20g_interspeech		7	Speech Synthesis and Spoken Language Generation
polyak20b_interspeech		7	Speech Synthesis and Spoken Language Generation
ishihara20_interspeech	['gree inc.', 'the university of tokyo']	7	Speech Synthesis and Spoken Language Generation
cong20_interspeech	"[""northwestern polytechnical university, xi'an, china"", 'meituan-dianping group, beijing, china']"	7	Speech Synthesis and Spoken Language Generation
hong20_interspeech	['adsplab, school of ece, peking university, shenzhen, china', 'peng cheng laboratory, shenzhen, china', 'center for vision, speech and signal processing, university of surrey, uk']	5	Analysis of Speech and Audio Signals
wang20h_interspeech	['adsplab, school of ece, peking university, shenzhen, china', 'peng cheng laboratory, shenzhen, china', 'center for vision, speech and signal processing, university of surrey, uk']	5	Analysis of Speech and Audio Signals
wang20i_interspeech	['deepmind']	5	Analysis of Speech and Audio Signals
pankajakshan20_interspeech		5	Analysis of Speech and Audio Signals
kim20_interspeech	['korea university, south korea', 'army research lab, usa']	5	Analysis of Speech and Audio Signals
zheng20_interspeech	['national engineering laboratory for speech and language information processing,', 'university of science and technology of china, hefei, china.', 'ict cluster, singapore institute of technology, singapore', 'iflytek research, iflytek co., ltd, hefei, china']	5	Analysis of Speech and Audio Signals
kao20_interspeech	['alexa speech, amazon.com inc.', 'toyota technological institute at chicago']	5	Analysis of Speech and Audio Signals
chang20_interspeech		5	Analysis of Speech and Audio Signals
park20b_interspeech		5	Analysis of Speech and Audio Signals
jindal20_interspeech	['manipal academy of higher education, india', 'massachusetts institute of technology, usa', 'netaji subhas institute of technology, india', 'indraprastha institute of information technology, india']	5	Analysis of Speech and Audio Signals
radfar20_interspeech	['alexa machine learning, amazon']	11	Spoken dialog systems and conversational analysis
liu20e_interspeech	['moe key lab of artificial intelligence, ai institute, shanghai jiao tong university', 'speechlab, department of computer science and engineering', 'shanghai jiao tong university, shanghai']	11	Spoken dialog systems and conversational analysis
rao20_interspeech	['amazon alexa, usa']	11	Spoken dialog systems and conversational analysis
denisov20_interspeech	['institute for natural language processing (ims), university of stuttgart, germany']	11	Spoken dialog systems and conversational analysis
chetupalli20_interspeech	['leap lab, indian institute of science, bengaluru, india']	11	Spoken dialog systems and conversational analysis
tian20b_interspeech	"[""huawei noah's ark lab, london, uk""]"	11	Spoken dialog systems and conversational analysis
cho20_interspeech	['department of electrical and computer engineering and inmc, seoul national university, korea', 'search solution inc., korea']	11	Spoken dialog systems and conversational analysis
ruan20_interspeech	['amazon alexa, cambridge, usa']	11	Spoken dialog systems and conversational analysis
kuo20_interspeech	['ibm research ai']	11	Spoken dialog systems and conversational analysis
gopalakrishnan20_interspeech	['amazon alexa ai']	11	Spoken dialog systems and conversational analysis
ding20b_interspeech	['department of computer science and engineering, texas a&m university, usa', 'department of electrical and computer engineering, the university of texas at austin, usa', 'school of software engineering, university of science and technology of china, china']	13	Special Sessions
yu20b_interspeech	['national key laboratory for novel software technology,', 'department of computer science and technology, nanjing university, china']	4	Speaker and Language Identification
zheng20b_interspeech	['speech lab, alibaba damo academy']	4	Speaker and Language Identification
jung20_interspeech	['school of electrical engineering, kaist, daejeon, republic of korea']	4	Speaker and Language Identification
wu20b_interspeech	['college of artificial intelligence, nankai university, tianjin, china', 'college of computer science, nankai university, tianjin, china']	4	Speaker and Language Identification
safari20_interspeech	['talp research center', 'universitat politecnica de catalunya, barcelona, spain']	4	Speaker and Language Identification
zhang20f_interspeech	['college of intelligence and computing, tianjin university, tianjin, china', 'computer college, qinghai nationalities university, xining, china']	4	Speaker and Language Identification
zhang20g_interspeech	['school of software, yunnan university, yunnan, china', 'tianjin key laboratory of cognitive computing and application,', 'college of intelligence and computing, tianjin university, tianjin, china', 'engineering research center of cross-border network security, ministry of education, china', 'biometrics research laboratories, nec corporation, japan']	4	Speaker and Language Identification
li20j_interspeech	['department of electronic engineering, the chinese university of hong kong, hong kong']	4	Speaker and Language Identification
qu20_interspeech	['ping an technology (shenzhen) co., ltd.']	4	Speaker and Language Identification
weng20_interspeech	['tencent ai lab, bellevue, usa']	8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
wang20j_interspeech	['(alphabetical order) yujiao du‡∗, jinyu li†, shujie liu♦, liang lu†, shuo ren♦,', 'guoli ye†, sheng zhao†, ming zhou♦', '⋆nankai university ♦microsoft research asia, beijing', '†microsoft speech and language group', '‡beijing university of posts and telecommunications']	8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
zhang20h_interspeech	['facebook ai, usa']	8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
dimitriadis20_interspeech	['microsoft, one microsoft way, redmond, wa, usa']	8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
