paper_id	affiliations
strom22_interspeech	['amazon alexa ai', 'abstract', 'inference with large deep learning models in resource-constrained', 'settings is increasingly a bottleneck in real-world applications of', 'state-of-the-art ai. here we address this by low-precision weight', 'quantization.', 'we achieve very low accuracy degradation by re-', 'parameterizing the weights in a way that leaves the weight distribu-', 'tion approximately uniform. we show lower bit-width quantization', 'and less accuracy degradation than previously reported in experi-', 'ments on glue benchmarks (3-bit', '.2% rel. degradation), and on', 'internal intent/slot-filling datasets (2-bit', '.4% rel. degradation).', 'index terms: quantization, deep learning, transformers', '. introduction', 'very large machine learning models, with a high count of learn-', 'able parameters is a hallmark of contemporary deep learning. a', 'number of studies have shown and quantified that in many settings,', 'larger is better, e.g., [1]. in particular for natural language pro-', 'cessing (nlp), large transformer-based language models trained on', 'terrabytes of unlabeled data have recently formed the backbone for', 'systems that excel on important benchmarks [2', ']. as the success', 'and size of such models grow, so too does the importance of com-', 'pressing them without sacrificing too much of their performance.', 'compression is motivated by inference speed/cost, for enabling de-', 'ployment in resource-constrained edge devices, and a lower carbon', 'footprint [4', '].', 'techniques for compressing neural network models range from', 'pruning weights [6', '], to low-rank factorization [8], to training a', 'small model under the supervision of a larger one [9]. one method', 'with a rich history is quantizing the model parameters into fewer', 'bits [10', ']. quantization is a straight-forward approach for re-', 'ducing size and increasing speed and, with bit-widths of eight bits', 'or more, it can often be done easily with very little degradation in', 'accuracy [12]. however for a given model and task setting, each', 'quantization method has a characteristic accuracy versus compres-', 'sion curve where accuracy typically degrades rapidly above some', 'level of aggressive quantization. for transformer models in particu-', 'lar, it has been shown difficult to quantize weights to fewer than four', 'bits without significant degradation [13', '] and many works focus', 'on 8-bit quantization, e.g., [15].', 'a basic approach is full-precision training followed by quanti-', 'zation, but for aggressive compression the quantization noise intro-', 'duced by this mismatch between training and test can degrade ac-', 'curacy. this can be mitigated by quantization-aware training, [11],', 'and more recently [12], which introduces quantization during train-', 'ing, typically by injecting quantization noise in the forward pass,', 'and estimating the gradients of quantized parameters with straight', 'through estimators (ste) [16]. some studies have pointed out that', 'as a secondary effect, ste introduces a small bias during training', 'and have proposed extensions to the method [17].', 'a relatively unexplored approach to quantization-aware training', 'is studying and optimizing the overall distribution of weights under', 'the typical stochastic gradient descent (sgd) optimization. in this', 'paper we take this approach when we consider the problem of quan-', 'tizing large transformer-based language models into low bit-widths', '(sub 4-bit precision). this type of compression level promises to re-', 'duce memory footprint even further and allow very fast inference by', 'leveraging low bit precision operators.', 'our contributions', 'we propose (i) a novel weight transforma-', 'tion that causes sgd to learn approximately uniformly distributed', 'weights instead of the typical gaussian distribution. further, we ap-', 'ply (ii) a regularization technique that controls the mean and vari-', 'ance of the learned parameters, and we show how it can be effi-', 'ciently implemented in modern deep learning frameworks. finally,', '(iii) we demonstrate empirically, as far as we know, the lowest re-', 'ported quantization bit-widths for compressed transformer models', 'with only minor accuracy degradations measured on common bench-', 'mark tests - only 0.2% relative degradation with 3-bit precision.', '. background', 'given a vector of weights w, each individual weight wi is lin-', 'early mapped to a finite range, typically [−1', '], by normalizing:', 'ˆ', 'wi = 2', 'wi−min(w)', 'max(w)−min(w) −1 where min(w) and max(w) are stored', 'separately for each weight field. to quantize the weights', 'b points', 'are spaced uniformly [−1', '] and ˆ', 'wi is mapped to the closest point:', 'q(wi) = (round[2b−1( ˆ', 'wi + 1) −0.5] + 0.5) ∗21−b −1.', '(1)', 'with the quantization aware training approach, the quantized pa-', 'rameters are directly optimized with ste [16], since the round[⋅]', 'operation is non-differentiable.', 'outliers in the distribution of the unquantized weights stretch', 'the weight range and wider ranges space the quantized points fur-', 'ther apart, increasing the quantization error: ∣wi −q(wi)∣. this', 'can be mitigated by approaches that attempt to adapt to the natural', 'bell-curve of the weight distribution (discussed in section 6). we', 'adopt a different approach, shaping the weight distribution so that it', 'resembles the uniform distribution where each quantization level is', 'utilized equally.', 'our method can be applied to any weight fields, but in the rest', 'of this paper, we focus on the transformer neural network architec-', 'ture [18]. the model-weights of the transformer are contained in', 'affine linear operations that transform an input x by wx + b where', 'w is a matrix of weights and b is a vector of bias terms. we focus', 'on quantizing the weight matrices w that form the bulk of the size', 'and computation in the network.', 'interspeech 2022', '-22 september 2022, incheon, korea', 'copyright © 2022 isca', '.21437/interspeech.2022-50']
guo22_interspeech	['the chinese university of hong kong, hong kong sar, china']
bae22_interspeech	['speech ai lab, ncsoft corp., republic of korea']
tsiamas22_interspeech	['talp research center, universitat politecnica de catalunya, barcelona']
xu22b_interspeech	['meta ai']
kim22_interspeech	['qualcomm ai research†, qualcomm korea yh, seoul, republic of korea']
luo22_interspeech	['ping an technology (shenzhen) co., ltd.', 'aquinas international academy, ca, usa']
munakata22_interspeech	['sanken, osaka university, osaka, japan']
pan22_interspeech	['college of computer science, inner mongolia university, national & local joint engineering', 'research center of intelligent information processing technology for mongolian, inner mongolia', 'key laboratory of mongolian information processing technology', 'national laboratory of pattern recognition, institute of automation, chinese academy of sciences']
fietkau22_interspeech	['institute of acoustics and speech communication, technische universitat dresden, germany']
chen22_interspeech	['school of electronic and information engineering, south china university of technology, china', 'ubtech robotics corp, china', 'iflytek research, china']
mateju22_interspeech	['faculty of mechatronics, informatics and interdisciplinary studies,', 'technical university of liberec, studentska 2', ' 17 liberec, czech republic']
liu22_interspeech	['department of computer science, indiana university, usa']
choi22_interspeech	['department of electronic engineering, hanyang university, seoul, republic of korea']
luo22b_interspeech	['shanghai international studies university (sisu), shanghai, china']
zhao22_interspeech	['adsplab, school of ece, peking university, shenzhen, china']
masuyama22_interspeech	['tokyo metropolitan university, tokyo, japan']
shi22_interspeech	['toyota technological institute at chicago', 'meta ai']
kitamura22_interspeech	['konan university, japan', 'wakayama university, japan', 'aichi shukutoku university, japan']
kunihara22_interspeech	['graduate school of engineering, the university of tokyo', 'faculty of global communication, kobe gakuin university']
rui22_interspeech	"['toshiba china r&d center, beijing, china', 'xiangdong wang', 'beijing key laboratory of mobile computing', 'and pervasive device, institute', 'of computing technology,chinese academy', 'of sciences, beijing, china', 'abstract', 'the recently proposed mean teacher method, which exploits', 'large-scale unlabeled data in a self-ensembling manner, has', 'achieved state-of-the-art results in several semi-supervised', 'learning benchmarks. spurred by current achievements, this', 'paper proposes an effective couple learning method that', 'combines a well-trained model and a mean teacher model.', 'the suggested pseudo-labels generated model (plg) in-', 'creases strongly- and weakly-labeled data to improve the', ""mean teacher method's performance. moreover, the mean"", ""teacher's consistency cost reduces the noise impact in the"", 'pseudo-labels introduced by detection errors. the experimen-', 'tal results on task 4 of the dcase2020 challenge demon-', 'strate the superiority of the proposed method, achieving', 'about 44.25% f1-score on the validation set without post-', ""processing, significantly outperforming the baseline system's"", '.39%. furthermore, this paper also propose a simple and', 'effective experiment called the variable order input (voi)', 'experiment, which proves the significance of the couple', 'learning method. our developed couple learning code is', 'available on github.', 'index terms— semi-supervised, pseudo-label, mean', 'teacher, sound event detection', '. introduction', 'sound carries a large amount of information about our every-', 'day environment and physical events. therefore, developing', 'signal processing methods to extract this information has', 'huge potential in several applications, such as searching for', 'multimedia based on audio content by creating context-aware', 'mobile devices, robots, and cars. promoted by the annual', 'dcase challenges [1', '', '], the sota in weakly labeled', 'semi-supervised sound event detection (sed) has progressed', 'rapidly during recent years. indeed, several approaches have', 'been proposed for weakly labeled sed [4', '', '], such as an in-', 'tegrated pretrained deep neural network [4], classifier chains', '[5], and self-supervised auxiliary [6].', 'most recent sota', 'approaches, e.g., [7', '', '', '], rely on post-processing, where', 'the neural network performs audio tagging [11', '', '', ']', 'by learning to attend to the time range where the sound', 'event is active. teacher-student approaches dominate semi-', 'supervised sed [15', '], where the teacher and student', 'networks are jointly trained to employ an additional loss for', 'consistency between their predictions on unlabeled data.', 'currently, several scholars separate the use of pseudo-', 'label data from the mean teacher method [17], with some', 'scholars focusing on improving the pseudo-labels data on', 'semi-supervised tasks [18', '', '], while others focus on', 'improving semi-supervised tasks utilizing the mean teacher', 'method [21', '', ']. for example, [24] employs the audio', 'tagging system to generate pseudo labels with consistency', 'training. unlike current trends, this paper develops an en-', 'semble method, entitled couple learning 1 , which utilizes', 'two deep learning models for semi-supervised sound event', 'detection (sed). the two models have the distinctive objec-', 'tives of generating pseudo-labels (plg) from the unlabeled', 'and weakly-labeled data in the original dataset and employ-', 'ing a mean teacher approach to predict sound classes using', ""original data and the plg's outputs. a thorough description"", 'of the proposed method is given in fig. 1.', 'our architecture involves two main stages. the first stage', 'employs a well-trained model to create pseudo weak and', 'strong labels for the original unlabeled data and pseudo strong', 'labels for the original weakly labeled data. the pseudo-labels', 'generated at this stage are quite noisy. therefore, the second', 'stage utilizes the mean teacher model to exploit the baseline', 'and generate pseudo datasets. the baseline dataset contains', 'a few strongly labeled data and weakly labeled data, and a', 'large number of unlabeled data. in contrast, the generated', 'pseudo dataset contains pseudo-strong labels generated from', 'unlabeled data (ups), pseudo-weak labels generated from', 'unlabeled data (upw), and pseudo-strong labels generated', 'from weakly-labeled data (wps) data.', 'code', 'is', 'available', 'at', 'https://github.com/toshiba-china-', 'rdc/dcase20 task4', 'interspeech 2022', '-22 september 2022, incheon, korea', 'copyright © 2022 isca', '.21437/interspeech.2022-103']"
stan22_interspeech	['communications department,', 'technical university of cluj-napoca, romania']
yang22_interspeech	['department of electrical and computer engineering, national university of singapore', 'school of future technology, south china university of technology', 'the chinese university of hong kong, shenzhen, china 4kriston ai, china']
muller22_interspeech	['fraunhofer aisec', 'technical university munich', 'why do birds gmbh']
ahn22_interspeech	['school of electrical engineering and computer science,', 'gwangju institute of science and technology, gwangju, korea', 'electronics and telecommunications research institute, daejeon, korea']
baas22_interspeech	['medialab, e&e engineering, stellenbosch university, south africa']
pesoparada22_interspeech	['samsung research, uk']
shor22_interspeech	"['verily life sciences1, google research2', 'abstract', 'recent advances in self-supervision have dramatically im-', 'proved the quality of speech representations. however, de-', 'ployment of state-of-the-art embedding models on devices', 'has been restricted due to their limited public availability and', 'large resource footprint.', 'our work addresses these issues', 'by publicly releasing a collection of paralinguistic speech', 'models1 that are small and near state-of-the-art performance.', 'our approach is based on knowledge distillation, and our', 'models are distilled on public data only. we explore different', 'architectures and thoroughly evaluate our models on the non-', 'semantic speech (noss) benchmark. our largest distilled', 'model achieves over 96% the accuracy on 6 of 7 tasks, is', 'less than 15% the size of the original model (314mb vs', '.2gb), and is trained on 6.5% the data. the smallest model', 'achieves over 90% the accuracy on 6 of 7 tasks and is 1% in', 'size (22mb). our models outperform the 1.2gb open source', 'wav2vec 2.0 model on 5 of 7 tasks despite being less than a', 'third the size, and one of our models outperforms wav2vec', '.0 on both emotion recognition tasks despite being less than', '% the size.', 'index terms— speech, representations, on-device, par-', 'alinguistic speech', '. introduction', 'self-supervised learning for audio has improved the qual-', 'ity of speech representations, resulting in huge performance', 'gains on downstream tasks [1', '', ']. however, a few obsta-', 'cles prevent these representations from being widely adopted', 'on devices, particularly for paralinguistic speech tasks which', 'focus on aspects of speech other than the textual meaning.', 'first, recent self-supervised models are often extremely large,', 'making them challenging to use in resource-constrained envi-', ""ronments like mobile phones (e.g. huggingface's wav2vec"", '.0 [3] at 1.2 gb). second, due to the private nature of most', 'speech data, high-performance models are often not publicly', 'released (e.g. cap12 [4]). in this work, we overcome both', 'constraints using public data and knowledge distillation [5].', 'specifically, we knowledge distill a recent state-of-the-art', 'paralinguistic speech representation “conformer applied to', 'https://tfhub.dev/s?q=trillsson', 'paralinguistics” (cap12 [4]) into a series of models, which', 'we call trillsson.', 'our approach primarily relies on “knowledge distilla-', 'tion” [5]. we train small student models on several fixed-', 'length input architectures, including resnets, efficientnets,', 'and transformers, to match the arbitrary-length input cap12', '(teacher) transformer embeddings.', 'our architectures ex-', 'plore the model size versus performance tradeoff.', 'to our', 'knowledge, this is the first successful cross-architecture dis-', 'tillation from a transformer to non-transformer model using', 'a different dataset.', 'we use nearly 58k hours of publicly available speech', 'data from libri-light [6] and audioset [7] for distillation.', 'for evaluation, we use the “non-semantic speech bench-', 'mark” (noss) [8]. noss includes 7 tasks such as emotion', 'recognition and speaker identification that require slow-time', 'features.', 'additionally, we demonstrate the superior per-', 'formance of trillsson models by comparing them with', 'existing publicly available representations such as trill [8]', 'and wav2vec2.0 [3]. our contributions are:', '. create generally-useful paralinguistic models that are', 'small enough to run on-device.', '. demonstrate successful cross-architecture knowledge', 'distillation from transformers to fixed-context convo-', 'lutional networks.', '. publicly release models at different points of the model', 'size and performance trade-off curve.', '. identify the best paralinguistic representation in the', 'public wav2vec2.0 model and demonstrate that our', 'models outperform it.', '. background and related works', 'self-supervised representation learning has shown remark-', 'able success in vision [9] and speech recognition [3]. the', 'wav2vec2.0 [3] and conformer models [10] are most rele-', 'vant to our work. [3] was one of the first frameworks to suc-', 'cessfully combine transformers [11] and a self-supervised', 'contrastive learning objective for speech. the same training', 'objective was subsequently combined with conformer archi-', 'tectures [10], which added convolution filters to transformer', 'interspeech 2022', '-22 september 2022, incheon, korea', 'copyright © 2022 isca', '.21437/interspeech.2022-118']"
ciccarelli22_interspeech	['amazon alexa ai']
liu22b_interspeech	['†institute for infocomm research, a*star, singapore']
vuho22_interspeech	[',3 school of information science, japan advanced institute of science and technology', 'faculty of health and medical sciences, aichi shukutoku university']
jung22_interspeech	['naver corporation, south korea', 'korea advanced institute of science and technology, south korea']
chen22b_interspeech	['shenzhen international graduate school, tsinghua university, shenzhen, china', 'xverse inc., shenzhen, china', 'huya inc., guangzhou, china', 'the chinese university of hong kong, hong kong sar, china']
goswami22_interspeech	['the university of tokyo, japan', 'riken, japan']
vaessen22_interspeech	['institute for computing and information sciences, radboud university']
rajan22_interspeech	['college of engineering trivandrum, thiruvananthapuram', 'apj abdul kalam technological university, kerala, india']
kang22_interspeech	['computer research institute of montreal (crim)']
kang22b_interspeech	['computer research institute of montreal (crim)']
feng22_interspeech	['signal analysis and interpretation lab (sail), university of southern california']
kang22c_interspeech	['computer research institute of montreal (crim)']
babu22_interspeech	['△meta ai', '□google ai', '♢outreach', '♣hugging face']
wu22_interspeech	['georgia institute of technology', 'school of electric computer and engineering', 'amazon, seattle, washington']
gessinger22_interspeech	['language science and technology, saarland university, saarbrucken, germany', 'adapt centre, university college dublin, ireland', 'phonetics laboratory, linguistics, university of california, davis, usa']
lutati22_interspeech	['tel-aviv university', 'meta ai research']
ogayo22_interspeech	['†language technologies institute, carnegie mellon university', '‡inspired cognition', 'pittsburgh, pa, usa']
chen22c_interspeech	['school of software engineering, south china university of technology, guangzhou, china']
li22b_interspeech	['tianjin key laboratory of cognitive computing and application,', 'college of intelligence and computing, tianjin university, tianjin, china', 'japan advanced institute of science and technology, ishikawa, japan', 'national institute of information and communications technology (nict), kyoto, japan']
kim22b_interspeech	['school of computer science, university of seoul, republic of korea']
pan22b_interspeech	['institute of data science, national university of singapore, singapore', 'key laboratory of cognitive computing and application, tianjin university, china', 'the chinese university of hong kong, shenzhen, china', 'machine listening lab, university of bremen, germany', 'kriston ai, china']
li22c_interspeech	['key laboratory of noise and vibration research, institute of acoustics, chinese academy of', 'sciences, beijing, china', 'university of chinese academy of sciences, beijing, china']
yang22b_interspeech	['department of electronic engineering, hanyang university', 'seoul', ', republic of korea']
tesch22_interspeech	['signal processing, universitat hamburg, germany']
yue22_interspeech	"[""department of engineering, king's college london, uk"", 'speech and hearing research group (spandh), university of sheffield, uk', 'centre for speech technology research (cstr), university of edinburgh, uk']"
zuo22_interspeech	['department of computer science and engineering', 'the hong kong university of science and technology']
fukuda22_interspeech	['ibm research ai, chuo-ku hakozaki-cho, tokyo, japan', 'ibm research ai, ibm t j. watson research center, yorktown heights, ny, usa']
li22d_interspeech	['†department of computer science and technology, bnrist, tsinghua university, china', '‡tencent ai lab, shenzhen, china']
zhao22b_interspeech	['adsplab, school of ece, peking university, shenzhen, china']
quintas22_interspeech	"['irit, universite de toulouse, cnrs, toulouse inp, ut3, toulouse, france', ""iuc toulouse, chu toulouse, service orl de l'hˆopital larrey, toulouse, france"", 'laboratoire de neuropsycholinguistique, ur 4156, universite de toulouse, toulouse, france']"
agaskar22_interspeech	['amazon alexa', 'cambridge, ma, usa']
kaland22_interspeech	['institute of linguistics, university of cologne, germany']
prananta22_interspeech	['multimedia computing group, delft university of technology, the netherlands', 'netherlands cancer institute, amsterdam, the netherlands', 'aclc, university of amsterdam, amsterdam, the netherlands']
vangysel22_interspeech	['apple']
borsos22_interspeech	['google research']
hou22_interspeech	['∗waves research group', 'ghent university, belgium', 'ku leuven, belgium', 'meta ai, usa']
bernhard22_interspeech	['university of zurich, switzerland', 'university of bern, switzerland', 'university of geneva, switzerland']
uchida22_interspeech	['hitachi, ltd., japan']
harvill22_interspeech	['university of illinois at urbana-champaign, united states', 'korea advanced institute of science and technology, south korea']
zhan22_interspeech	['netease games ai lab, guangzhou, china']
yang22c_interspeech	['department of information and communication engineering, tokyo institute of technology,', 'tokyo, japan', 'research institute of international chinese language education, beijing language and culture', 'university, beijing, china']
choi22b_interspeech	['department of electronic engineering', 'hanyang university, seoul, republic of korea']
irino22_interspeech	['faculty of systems engineering, wakayama university, japan']
chen22d_interspeech	['yu-chuan chang1', 'yen-cheng chang1', 'yi-ren yeh2', 'e.sun financial holding co., ltd., taiwan', 'department of mathematics, national kaohsiung normal university, taiwan']
nguyen22_interspeech	['vinai research, hanoi, vietnam']
liang22b_interspeech	"[""ciaic, school of marine science and technology, northwestern polytechnical university, xi'an,"", 'china']"
yang22d_interspeech	['speech and audio signal processing laboratory, faculty of information technology,', 'beijing university of technology, beijing, china']
shen22_interspeech	['the department of electronic engineering and information science (eeis)', 'university of science and technology of china, hefei, china']
kim22c_interspeech	['department of electrical and computer engineering and inmc,', 'seoul national university, seoul, south korea', 'samsung research, samsung electronics, republic of korea']
algayres22_interspeech	['ens-psl, ehess, cnrs, paris 2inria, paris', 'facebook ai research']
koutini22_interspeech	['institute of computational perception1 & lit ai lab2, johannes kepler university linz, austria']
zhang22b_interspeech	['sensetime research']
chen22e_interspeech	['key laboratory of speech acoustics & content understanding, institute of acoustics, cas, china', 'university of chinese academy of sciences, beijing, china']
aguirre22_interspeech	['university of texas at el paso, computer science department, usa', 'new mexico state university, department of communication disorders, usa']
sanchez22_interspeech	['alexa ai, amazon']
sadeghi22_interspeech	['universite de lorraine, cnrs, inria, loria, f-54000 nancy, france']
sunder22_interspeech	['the ohio state university, columbus, oh, usa', 'ibm research ai, yorktown heights, ny, usa']
wu22b_interspeech	['georgia institute of technology', 'school of electrical and computer engineering']
zhang22c_interspeech	['alexa ai, amazon']
hu22_interspeech	['google llc, usa']
yin22_interspeech	['university of science and technology of china, hefei, china', 'microsoft research asia, beijing china', 'microsoft azure speech, beijing, china']
mehmood22_interspeech	['samsung research uk']
kanda22b_interspeech	['microsoft cloud+ai, usa', 'microsoft research asia, china']
udagawa22_interspeech	['graduate school of information science and technology, the university of tokyo, japan.']
mitsui22_interspeech	['rinna co., ltd., japan', 'nagoya institute of technology, japan']
novitasari22_interspeech	['ibm research - tokyo, japan', 'nara institute of science and technology, japan']
kishiyama22_interspeech	['graduate school of arts and sciences, the university of tokyo, japan', 'faculty of foreign studies, nagoya gakuin university, japan']
zhao22c_interspeech	['beijing national research center for information science and technology', 'department of electronic engineering, tsinghua university, beijing 100084, china']
saijo22_interspeech	['waseda university, japan', 'line corporation, japan']
luong22_interspeech	['vinai research', 'deezer research and development']
saijo22b_interspeech	['waseda university, japan', 'line corporation, japan']
liu22c_interspeech	['microsoft azure speech', 'microsoft research asia']
horii22_interspeech	['toyohashi university of technology', 'tokushima university', 'national institute of technology, anan college', 'nippon telegraph and telephone corporation']
zhang22d_interspeech	['department of computer science, indiana university, usa', 'department of speech, language and hearing sciences, indiana university, usa', 'department of speech and hearing sciences, university of washington, usa']
yuan22_interspeech	['vxi, china']
zheng22_interspeech	['speech lab, alibaba group']
saeki22_interspeech	['line corporation, japan. 2the university of tokyo, japan.']
mitsui22b_interspeech	['rinna co., ltd., japan']
zhao22d_interspeech	['microsoft research asia', 'university of technology sydney']
saeki22b_interspeech	['graduate school of information science and technology, the university of tokyo, japan.']
kim22d_interspeech	['department of artificial intelligence, dongguk university, seoul, korea']
saito22_interspeech	['the university of tokyo, japan', 'line corp., japan.']
koizumi22_interspeech	['google research', 'tokyo university of agriculture and technology']
koizumi22b_interspeech	['google research']
yoshinaga22_interspeech	['toyohashi university of technology, japan', 'national institute for japanese language and linguistics, japan']
makishima22_interspeech	['ntt corporation, japan']
sanada22_interspeech	['graduate school of engineering, the university of tokyo,', 'school of computing, tokyo institute of technology,', 'riken aip', ' fujitsu']
liu22d_interspeech	['institute of acoustics, chinese academy of sciences, beijing, china']
park22_interspeech	['samsung research, samsung electronics, republic of korea', 'pdmi ras, russia', 'mobile experience business, samsung electronics, republic of korea']
segal22_interspeech	"['keshet1', 'faculty of electrical and computer engineering, technion–israel institute of technology, israel', ""laboratoire de sciences cognitives et psycholinguistique, departement d'etudes cognitives, ens,"", 'ehess, cnrs, psl university, france', 'department of linguistics, northwestern university, il, usa', 'department of communicative sciences and disorders, new york university, ny, usa', 'department of computer science and school of communication sciences and disorders,', 'university of western ontario, ontario, canada']"
puffay22_interspeech	['ku leuven, dept. neurosciences, exporl, leuven, belgium', 'ku leuven, dept. of electrical engineering (esat), psi, leuven, belgium']
iwamoto22_interspeech	['doshisha university', 'ntt corporation']
lin22_interspeech	['shi1, weizhen huang1, yapeng mao1', 'zhejiang dahua technology co. ltd, hangzhou, china', 'zhejiang provincial key laboratory of harmonized application of vision & transmission,', 'hangzhou, china']
proszewska22_interspeech	['jagiellonian university, poland', 'alexa ai']
nihei22_interspeech	['ntt corporation', 'seikei university']
ohsugi22_interspeech	['ntt human informatics laboratories, ntt corporation']
vaaras22_interspeech	['unit of computing sciences, tampere university, finland', 'helsinki university hospital, helsinki, finland']
rumberg22_interspeech	['institut fur informationsverarbeitung - l3s, leibniz university hannover, germany', 'institut fur sonderpadagogik, leibniz university hannover, germany']
rumberg22b_interspeech	['institut fur informationsverarbeitung - l3s, leibniz university hannover, germany', 'institut fur sonderpadagogik, leibniz university hannover, germany']
park22b_interspeech	['line corp., tokyo, japan']
soky22_interspeech	['graduate school of informatics, kyoto university, sakyo-ku, kyoto, japan', 'national institute of information and communications technology (nict), kyoto, japan']
martnek22_interspeech	['dept. of computer science & engineering', 'university of west bohemia, plzeˇn, czech republic', 'ntis - new technologies for the information society', 'university of west bohemia, plzeˇn, czech republic', 'universite de lorraine', 'cnrs, loria, f-54000, nancy, france']
matsui22_interspeech	['riken center for brain science', 'sophia university', 'waseda university', 'duke university']
bayerl22_interspeech	['technische hochschule nurnberg georg simon ohm, germany', 'digital psychology, idego, italy', 'qatar computing research institute, qatar,', 'signals and interactive system lab, disi, university of trento, italy']
xu22c_interspeech	['beijing institute of technology, beijing, china', 'samsung research china-beijing (src-b)']
xu22d_interspeech	['timedomain.inc']
pelloin22_interspeech	"[""laboratoire d'informatique de l'universite du mans (lium), france"", 'aix marseille univ, universite de toulon, cnrs, lis, marseille, france', ""institut national de l'audiovisuel (ina), france"", 'naver labs europe (nle), france']"
zanonboito22_interspeech	"[""laboratoire d'informatique d'avignon (lia) - avignon university, avignon - france"", 'naver labs europe, meylan - france']"
liu22e_interspeech	['school of electrical and electronic engineering, nanyang technological university, singapore', 'clsp and hlt-coe, johns hopkins university, usa', 'psychology, school of social sciences, nanyang technological university, singapore']
lyu22_interspeech	['tiansuan lab, security bg, ant group', 'shanghai, china']
weise22_interspeech	['heismann2, maria schuster3, seung hee yang1', 'speech & language processing lab. friedrich-alexander-universitat erlangen-nurnberg, germany', 'pattern recognition lab. friedrich-alexander-universitat erlangen-nurnberg, germany', 'department of otorhinolaryngology, head and neck surgery. ludwig-maximilians university,', 'munich, germany']
lee22b_interspeech	['department of electronic engineering hanyang university', 'hyundai motor company, seoul, republic of korea']
karlapati22_interspeech	['alexa ai, amazon, cambridge, united kingdom']
neijman22_interspeech	['van son1,3, michiel m w. m van den brekel1,3', 'netherlands cancer institute, amsterdam, the netherlands', 'radboud universiteit, nijmegen, the netherlands', 'aclc, university of amsterdam, amsterdam, the netherlands']
deseyssel22_interspeech	['cognitive machine learning (ens–cnrs–ehess–inria–psl research university), france', 'universite de paris cite, cnrs, laboratoire de linguistique formelle, f-75013 paris, france', 'meta ai research, france']
salim22_interspeech	[',3dept of electronics and communication engineering, nit calicut, india', 'dept of electronics and communication engineering, nit patna, india']
fernau22_interspeech	['† technische universitat berlin', '⋆german center for artificial intelligence (dfki)']
he22_interspeech	['department of computer science', 'university of oxford, oxford, uk']
makarov22_interspeech	['alexa ai, amazon']
lee22c_interspeech	['graduate school of artificial intelligence, postech, republic of korea', 'department of computer science and engineering, postech, republic of korea']
pupier22_interspeech	['univ. grenoble alpes, cnrs, grenoble inp, lig, france']
ammarabbas22_interspeech	['alexa ai, amazon']
cattan22_interspeech	['universite paris-saclay, cnrs, lisn', ' orsay, france', 'qwant', ' boulevard haussmann', ' paris, france']
birladeanu22_interspeech	['university of glasgow']
fernandez22_interspeech	['ibm research ai']
pundak22_interspeech	['google inc., u.s.a']
soltau22_interspeech	['google brain']
tsukada22_interspeech	['macquarie university, australia', 'the university of melbourne, australia', 'inner mongolia university, china']
lu22_interspeech	['google inc.']
olivier22_interspeech	['language technologies institute, carnegie mellon university, usa']
janbakhshi22_interspeech	['idiap research institute, martigny, switzerland', 'ecole polytechnique federale de lausanne, lausanne, switzerland']
nishimura22_interspeech	['the university of tokyo, japan', 'line corp., japan.']
manocha22_interspeech	['department of computer science, princeton university, usa', 'adobe research, usa']
manocha22b_interspeech	['department of computer science, princeton university, princeton, nj, usa', 'meta reality labs research, redmond, wa, usa']
manocha22c_interspeech	['department of computer science, princeton university, princeton, nj, usa', 'meta reality labs research, redmond, wa, usa']
bekal22_interspeech	['aws ai labs']
seshadri22_interspeech	['apple']
