paper_id	affiliations
kalantari15b_interspeech	['speech, audio, image, and video technologies, science and engineering faculty', 'queensland university of technology', ' george st, brisbane, australia 4000']
ninomiya15_interspeech	['department of electrical engineering and computer science, nagoya university, japan', 'faculty of engineering, university of tokushima, japan', 'department of engineering, gifu university, japan', 'school of information science and technology, aichi prefectural university, japan']
kakouros15_interspeech	['department of signal processing and acoustics, aalto university, finland']
cernak15_interspeech	['idiap research institute, martigny, switzerland']
ning15_interspeech	['tsinghua-cuhk joint research center for media sciences, technologies and systems,', 'graduate school at shenzhen, tsinghua university, shenzhen 518055, china', 'tsinghua national laboratory for information science and technology (tnlist),', 'department of computer science and technology, tsinghua university, beijing 100084, china', 'department of systems engineering and engineering management,', 'the chinese university of hong kong, shatin, n.t., hong kong sar, china', 'beijing samsung telecom r&d center, beijing 100081, china']
bai15_interspeech	['school of electronic electrical and systems engineering,', 'the university of birmingham, birmingham b15 2tt, uk']
uchida15_interspeech	['the university of tokyo', '-3-1, hongo, bunkyo-ku, tokyo', '-8656 japan']
pappagari15_interspeech	['department of electrical engineering', 'indian institute of technology hyderabad, india']
loweimi15_interspeech	['speech and hearing research group (spandh), university of sheffield, sheffield, uk']
maia15_interspeech	['†toshiba research europe limited, cambridge research laboratory, cambridge, uk', '‡toshiba corporation, corporate research and development center, kawasaki, japan']
liberatore15_interspeech	['department of computer science and engineering, texas a&m university, united states']
csapo15_interspeech	['department of telecommunications and media informatics,', 'budapest university of technology and economics, budapest, hungary']
preu15_interspeech	['institute of acoustics and speech communication, technische universitat dresden']
abari15_interspeech	['university of debrecen, hungary', 'budapest university of technology and economics, department of telecommunications and', 'media informatics, hungary']
hsu15_interspeech	['department of electrical and computer engineering, national chiao tung university, taiwan']
laporte15_interspeech	['department of electrical engineering, ecole de technologie superieure, montreal canada', 'department of linguistics, universite du quebec a montreal, montreal canada']
websdale15_interspeech	['university of east anglia']
mertens15_interspeech	"['laboratory of images, signals and acoustics. universite libre de bruxelles, brussels, belgium', 'national fund for scientific research, belgium', ""neurology department of pays d'aix hospital, france"", 'lpl, laboratoire parole et langage, cnrs umr 6057, aix-marseille university, france', 'department of neurology, knappschaftskrankenhaus, ruhr university of bochum, germany']"
godoy15_interspeech	['mit lincoln laboratory', ' wood street, lexington, ma 02420']
houghton15b_interspeech	['school of electronic, electrical and systems engineering,', 'gisbert kapp building, university of birmingham b15 2tt, uk.']
meenakshi15_interspeech	['electrical engineering, indian institute of science (iisc), bangalore-560012, india']
tsai15_interspeech	['eecs department, university of california berkeley, berkeley, ca usa', 'international computer science institute, berkeley, ca usa', 'microsoft research, mountain view, ca usa']
zohrer15_interspeech	['signal processing and speech communication lab, graz university of technology', ',', 'bee-pri biotechmed-graz, idn – inst. of physiology, medical university of graz', ',']
gowda15_interspeech	['dept. of signal processing and acoustics, aalto university, finland']
drugman15_interspeech	['toshiba cambridge research laboratory, uk']
lu15c_interspeech	['. national institute of information and communications technology, japan', '. research center for information technology innovation, academic sinica, taiwan']
anushiyarachel15_interspeech	['speech lab, ssn college of engineering, chennai, india']
montano15_interspeech	['gtm - grup de recerca en tecnologies media, la salle - universitat ramon llull', 'quatre camins', ', barcelona, spain']
hyafil15_interspeech	['department of information and communication technologies', 'center for brain and cognition, universitat pompeu fabra, barcelona, spain', 'auditory language group, centre medical universitaire (cmu), geneva, switzerland', 'idiap research institutes, martigny, switzerland']
lee15b_interspeech	['mit computer science and artificial intelligence laboratory,', 'cambridge, massachusetts 02139, usa']
rasipuram15_interspeech	['idiap research institute, martigny, switzerland']
ma15c_interspeech	['graduate center, the city university of new york', 'educational testing service, princeton, nj']
lunsford15_interspeech	['center for spoken language understanding', 'oregon health & science university', 'portland, or, usa']
fontan15_interspeech	['universite de toulouse; ups; irit; toulouse, france', 'universite de toulouse; ut2j; letra; toulouse, france', 'archean technologies; montauban, france']
chakravarthula15_interspeech	['dept. electrical engineering, university of southern california, u.s.a.', 'dept. educational psychology, university of utah, u.s.a.', 'dept. psychiatry & behavioral sciences, university of washington, u.s.a.']
liu15b_interspeech	['university of washington, seattle']
kamper15_interspeech	['cstr and 2ilcc, school of informatics, university of edinburgh, uk', 'hltcoe and clsp, johns hopkins university, usa']
tilk15_interspeech	['institute of cybernetics', 'tallinn university of technology, estonia']
ylmaz15_interspeech	['dept. esat-psi, ku leuven, belgium']
gao15_interspeech	
joshi15_interspeech	['department of electrical engineering, indian institute of technology bombay, india']
kumar15b_interspeech	['microsoft corporation, redmond, wa']
liu15c_interspeech	['department of systems engineering and engineering management,', 'the chinese university of hong kong, hong kong sar, china', 'human language technology department,', 'institute for infocomm research, singapore']
sharma15_interspeech	['iit mandi, india']
niculescu15_interspeech	
yeo15_interspeech	['institute for infocomm research, singapore']
dharo15_interspeech	['institute for infocomm research - a*star', 'fusionopolis way, connexis south', 'singapore']
salimbajevs15_interspeech	['tilde', 'a vienibas gatve, lv-1004, riga, latvia', 'university of latvia', ' raina blvd., lv-1586, riga, latvia']
gaka15_interspeech	['agh university of science and technology', 'faculty of computer science, electronics and telecommunications, krakow pl–30059']
abdelali15_interspeech	['qatar computing research institute, hbku, doha, qatar']
stadtschnitzer15_interspeech	['fraunhofer iais, schloss birlinghoven, sankt augustin, germany']
bell15_interspeech	['centre for speech technology research, university of edinburgh, edinburgh eh8 9ab, uk']
znotins15_interspeech	['institute of mathematics and computer science, university of latvia', 'leta, latvia']
assayag15_interspeech	['intel corporation israel, po box 1659, matam industrial park, haifa 31015, israel', 'intel labs, santa clara , ca ', ' usa', 'intel corporation germany, dornacher strasse 1, d-85622 feldkirchen/muenchen, germany']
zioko15_interspeech	['agh university of science and technology,', 'department of computer science, electronics and telecommunications,', 'al. mickiewicza 30, krakow, poland, www.dsp.agh.edu.pl', 'techmo, krakow, poland, techmo.pl']
faria15_interspeech	['remeeting, inc.']
masudakatsuse15_interspeech	['faculty of humanity-oriented science and engineering, kindai university, fukuoka, japan']
kaufhold15_interspeech	['pattern recognition lab, fau erlangen-nuremberg, germany', 'e.sigma technology gmbh, ilmenau, germany']
azarov15_interspeech	['computer engineering department, belarusian state university of informatics and radioelectronics,', ', p.brovky str.', ', minsk, belarus']
duplessis15_interspeech	['limsi-cnrs', 'universite paris sud', 'universite paris sorbonne - paris 4', 'lium']
lange15_interspeech	['institute for natural language processing, university of stuttgart, germany']
berkling15_interspeech	['cooperative state university, karlsruhe, germany', 'logopraxen, karlsruhe, germany', 'inline internet online gmbh, germany']
wong15b_interspeech	['stanley ho big data decision analytics research centre,', 'the chinese university of hong kong,', 'hong kong sar, china']
rothlisberger15_interspeech	['ulla', 'richardson 4, silvia brem 1,2', 'university clinic for child and adolescent psychiatry, university of zurich, switzerland', 'neuroscience center zurich, university of zurich and eth zurich, switzerland', 'department of comparative linguistics, university of zurich, switzerland', 'the agora center, university of jyvaskyla, finland']
pfab15_interspeech	['institut fur phonetik und sprachverarbeitung, lmu munchen, munich, germany', 'entwicklungsgruppe klinische neuropsychologie (ekn), munchen']
patil15_interspeech	['data analytics lab, xerox research center india (xrci), bangalore, karnataka, india']
anguera15_interspeech	['sinkronigo, s.l., barcelona, spain']
besacier15_interspeech	
lee15c_interspeech	['institute for infocomm research, a*star, singapore']
arai15_interspeech	['department of information and communication sciences', 'sophia university, tokyo, japan']
budnik15_interspeech	"[""laboratoire d'informatique de grenoble (lig), univ. grenoble alpes, grenoble, france"", 'limsi, cnrs - orsay, france', 'list, luxembourg']"
kisler15_interspeech	['bavarian archive of speech signals,', 'ludwig-maximilians-universitat munchen, germany']
winkelmann15_interspeech	['institute of phonetics and speech processing,', 'ludwig maximilian university of munich']
wankerl15_interspeech	['pattern recognition lab, fau erlangen-nuremberg, germany', 'machine intelligence & signal processing group, tum, munich, germany', 'faculty of engineering, universidad de antioquia, medellin, colombia']
kumar15c_interspeech	"['raytheon bbn technologies', 'moulton street, cambridge, ma 02138, usa', 'abstract1', 'component models of speech-to-speech translation (s2s)', 'systems need to be customized to emerging needs. in this', 'demonstration, we will showcase the technical functionality of', ""bbn's domain customization tools for s2s systems that allow"", 'subject matter experts to augment an existing s2s system with', 'new vocabulary items and translation rules using a web-based', 'user interface. to reduce the user effort and time, our tools', 'leverage wikipedia as a linguistic resource for enrichment of', 'domain profiles by finding lexical items and translations', 'related to the domain. in a recent evaluation of bbn s2s', 'system customized for using these tools, we found 15%', '(relative) reduction in word error rate as well as 30% (relative)', 'reduction in untranslatable words when used within', 'customized conversational domains.', 'index', 'terms:', 'speech-to-speech', 'translation,', 'domain', 'customization, web as a resource', '. introduction', 'over the past decade, considerable progress has been made in', 'developing', 'usable,', 'two-way', 'speech-to-speech', '(s2s)', 'translation systems that enable real time cross-lingual spoken', 'communication [1].  state-of-the-art s2s systems comprise a', 'number of advanced technology components that perform', 'automatic speech recognition (asr), statistical machine', 'translation (smt) and text-to-speech synthesis (tts).', 'these components are trained on large volumes of data that is', 'collected to represent anticipated domains of use.', 'on the other hand, unforeseen scenarios for the use of', 'such systems emerge on a regular basis. examples of emergent', 'domains of use include natural disasters (e.g. landslides due to', 'torrential rains), humanitarian relief (e.g. refugee processing)', 'and medical emergencies (e.g. the recent outbreaks of middle-', 'eastern respiratory syndrome, or mers). unfortunately, the', 'performance of system components suffers dramatically when', 'they are used in domains that have limited or no coverage', 'within the training data. in particular, the asr component will', 'fail to recognize previously unseen (out-of-vocabulary or', '“oov”) words. furthermore, novel meanings of known words', 'in new domains may not be translated accurately. these', 'this work was funded by the darpa bolt program under', 'contract number hr0011-12-c-0014. the views, opinions,', 'and/or findings contained in this article are those of the', 'authors and should not be interpreted as representing the', 'official views or policies of the department of defense or the', 'u.s. government. approved for public release, distribution', 'unlimited.', 'failures cause non-communication and miscommunication of', 'critical concepts in s2s mediated cross-lingual interaction.', 'collecting large volumes of speech and text corpora in', 'response to emergent domains may not be feasible, given that', 'a s2s system would need to be deployed in a matter of hours', 'or days, rather than weeks or months. the objective of our', 'current work is to enable rapid extension of the conversational', 'repertoire of s2s systems to new domains.', 'we achieve this objective by developing workflows,', 'discussed in section 3, as well as technologies that allow', 'bilingual subject matter experts (smes) who are not s2s', 'system developers to customize s2s systems. we have created', 'web-based tools, presented next, that operationalize an', 'efficient customization workflow within which smes can', 'specify phrase pairs new to the emergent domain.', '. domain customization tools', 'figure 1. customization tool: editing a domain profile', 'the domain customization tool, referred to as customizer, is a', 'web based application that allows a customization team to', 'create and maintain domain profiles. figure 1 shows an', 'example of domain profile for medical triage. one of the use-', 'cases for this profile is performing triage following an', 'earthquake. users can specify a number of phrase pairs in both', 'translation directions. oov words in the customization are', 'automatically highlighted (e.g. landslide) which helps users', 'identify which words are critical to improving asr', 'performance in the new domain.', 'besides functionality for organizing and editing phrase', 'pairs, the customizer includes a number of advanced features', 'to facilitate the customization process. automatic translations', 'of phrases are made available to reduce the manual effort of', 'the bilingual speaker. automatic translations can be edited', 'when necessary. users can enrich manually entered phrases', 'using automatic phrase enrichment which uses wikipedia to', 'find keywords and phrases in articles about the manually', 'copyright © 2015 isca', 'september 6-10', ', dresden, germany', 'interspeech 2015: show & tell contribution']"
metze15_interspeech	['language technologies institute, carnegie mellon university, pittsburgh, pa; u.s.a.', 'dept. of computer science and engineering, the ohio state university, columbus, oh; u.s.a.', 'computer science department, minnesota state university, mankato, mn; u.s.a.']
rennies15_interspeech	['fraunhofer idmt, hearing, speech and audio technology, and cluster of', 'excellence hearing4all, oldenburg, germany', 'university of oldenburg, signal processing group and cluster of excellence', 'hearing4all, oldenburg, germany']
moller15_interspeech	['quality and usability lab, telekom innovation laboratories, tu berlin']
sityaev15_interspeech	['genesys, united states of america']
itakura15_interspeech	['graduate school of informatics, kyoto university, japan']
himawan15_interspeech	['idiap research institute, martigny, switzerland', 'science and engineering faculty, queensland university of technology']
dekkers15_interspeech	['esat-etc/advise, ku leuven tc geel, kleinhoefstraat 4', ', geel, belgium', 'esat-stadius, ku leuven, kasteelpark arenberg', ', leuven, belgium', 'esat-psi, ku leuven, kasteelpark arenberg', ', leuven, belgium', 'iminds, medical it, kasteelpark arenberg', ', leuven, belgium']
kim15b_interspeech	['google, mountain view ca 94043 usa']
ravanelli15_interspeech	['fondazione bruno kessler, trento, italy']
miao15_interspeech	['language technologies institute, school of computer science, carnegie mellon university']
levy15_interspeech	['grk „frequency effects in language“, university of freiburg']
tong15_interspeech	['institute for infocomm research, singapore']
jugler15_interspeech	['saarland university, saarbrucken, germany', 'ludwig maximilian university, munich, germany']
bao15b_interspeech	['research center for linguistic sciences, tianjin university, china', 'school of liberal arts and law, tianjin university, china', 'tianjin key laboratory of cognitive computing and application, china', 'school of information science, japan advanced institute of science and technology, japan']
saha15_interspeech	['centre for educational technology, indian institute of technology, kharagpur, india']
naganomadsen15_interspeech	['department of languages and literatures, university of gothenburg, sweden']
sar15_interspeech	['bogazici university, bebek, istanbul', ', turkey']
mendels15_interspeech	['columbia university, new york, usa', 'university of cambridge, cambridge, uk']
domoto15_interspeech	['graduate school of systems and information engineering, university of tsukuba, japan', 'interdisplinary graduate school of medicine and engineering, university of yamanashi, japan']
zhang15_interspeech	['raytheon bbn technologies, cambridge, ma, usa.']
bertero15_interspeech	['human language technology center', 'department of electronic and computer engineering', 'the hong kong university of science and technology, clear water bay, hong kong']
hough15_interspeech	['dialogue systems group', 'faculty of linguistics and literature', 'bielefeld university']
hu15_interspeech	['the centre for speech technology research,university of edinburgh, uk', 'toshiba research europe ltd, cambridge, uk']
achanta15_interspeech	['international institute of information technology, hyderabad, india']
fan15_interspeech	['microsoft research asia, beijing, china']
valentinibotinhao15_interspeech	['the centre for speech technology research, university of edinburgh, united kingdom']
song15b_interspeech	['department of electrical and electronic engineering, yonsei university, seoul, korea']
wu15b_interspeech	
wang15c_interspeech	['national engineering laboratory for speech and language information processing,', 'university of science and technology of china, hefei, anhui, p r. china', 'school of electrical and computer engineering, georgia institute of technology, usa']
irtza15_interspeech	['school of electrical engineering and telecommunications, unsw australia', 'atp research laboratory, national ict australia (nicta), australia', 'institute for infocomm research, a*star, singapore']
cumani15b_interspeech	['politecnico di torino, italy']
lykartsis15_interspeech	['audio communication group, technische universitat berlin, germany']
saeidi15_interspeech	['∗department of signal processing and acoustics, aalto university, finland', '† forensic laboratory, national bureau of investigation, finland', '‡ faculty of behavioural science, university of helsinki, finland', '⋆speech and image processing unit, school of computing, university of eastern finland']
rahman15_interspeech	['speech and audio research laboratory', 'queensland university of technology, brisbane, australia']
xu15_interspeech	['broadband wireless communication and sensor network technology key lab.', 'nanjing university of posts and telecommunications, china', 'institute for infocomm research, a*star, singapore']
cai15_interspeech	['sysu-cmu joint institute of engineering, sun yat-sen university, china', 'sysu-cmu shunde international joint research institute, china', 'school of information science and technology, sun yat-sen university, china', 'school of information science and technology, xiamen university, china']
aronowitz15_interspeech	['ibm research - haifa, israel']
hong15_interspeech	['school of information science and technology, xiamen university, china', 'sysu-cmu joint institute of engineering, sun yat-sen university, china']
jelil15_interspeech	['department of information technology', 'north-eastern hill university, shillong-793022,', 'department of electronics and electrical engineering', 'indian institute of technology guwahati, guwahati-781039']
gallardo15b_interspeech	['faculty of estem, university of canberra, australia', 'quality and usability lab, telekom innovation laboratories, tu berlin, germany', 'college of engineering and computer science, australian national university, australia']
yamamoto15_interspeech	['information and media processing laboratory, nec corporation, japan']
ribas15_interspeech	['advanced technologies application center (cenatav), habana, cuba', 'inria, villers-les-nancy, f-54600, france']
huang15b_interspeech	['school of ece, georgia institute of technology, atlanta, ga. usa', 'department of computer engineering, kore university of enna, enna, italy', 'microsoft corporation, one microsoft way, redmond, wa. usa']
huang15c_interspeech	['microsoft corporation, one microsoft way, redmond, wa 98052']
li15_interspeech	['speech and hearing research center,', 'key laboratory of machine perception (ministry of education),', 'peking university, beijing']
kumar15d_interspeech	['microsoft corporation, redmond, wa']
karthickb15_interspeech	
miao15b_interspeech	['language technologies institute, school of computer science, carnegie mellon university']
parisotto15_interspeech	['department of computer science, university of toronto', ' toronto rehabilitation institute-uhn;', 'sickkids research institute', ' university of calgary;', 'neurology, hospital for sick children; toronto on canada']
werff15_interspeech	['reykjavik university', 'menntavegur 1', ' reykjavik, iceland']
francoisnienaber15_interspeech	['department of computer science, university of toronto, toronto, canada', 'rotman research institute, toronto, canada', 'toronto rehabilitation institute-uhn, toronto, canada']
yang15c_interspeech	['department of electrical engineering, columbia university, new york, ny, usa.', 'department of neurosurgery, columbia university medical center, new york, ny, usa.', 'department of neurology, columbia university medical center, new york, ny, usa.']
brumberg15_interspeech	['department of speech-language-hearing, university of kansas, usa', 'department of psychology, university of kansas, usa', 'department of electrical engineering and computer science, university of kansas, usa']
heger15_interspeech	['cognitive systems lab, institute for anthropomatics and robotics,', 'karlsruhe institute of technology, karlsruhe, germany', 'national center for adaptive neurotechnologies, wadsworth center,', 'new york state department of health, albany, ny, usa', 'department of neurology, albany medical college, albany, usa', 'department of biomedical sciences,', 'state university of new york at albany, albany, ny, usa', '∗these authors contributed equally to this work']
chen15h_interspeech	['google inc., usa']
garciaromero15_interspeech	['human language technology center of excellence', 'the johns hopkins university, baltimore, md 21218, usa']
richardson15_interspeech	['mit lincoln laboratory, lexington, ma usa', 'mit csail, cambridge, ma usa']
tian15_interspeech	['national laboratory for information science and technology, department of electronic engineering,', 'tsinghua university, beijing 100084, china']
xing15_interspeech	['center for robust speech systems (crss)', 'university of texas at dallas, richardson, usa']
zheng15b_interspeech	['national laboratory of pattern recognition, institute of automation,', 'chinese academy of sciences, beijing, p.r.china']
yoshimura15_interspeech	['department of scientific and engineering simulation,', 'nagoya institute of technology, nagoya, japan']
pouget15_interspeech	['cnrs/gipsa-lab, grenoble, france', 'univ. grenoble alpes/gipsa-lab, grenoble, france', 'universitat hamburg, informatics department, natural language systems, hamburg, germany']
takamichi15_interspeech	['graduate school of information science, nara institute of science and technology (naist), japan', 'language technologies institute, carnegie mellon university (cmu)']
black15b_interspeech	['language technologies institute, carnegie mellon unversity, pittsburgh, pa, usa.']
hong15b_interspeech	['department of electrical and computer engineering and inmc,', 'seoul national university, korea']
tsiaras15_interspeech	['technical university of crete, school of electronic and computer engineering, chania, greece', 'toshiba research europe limited, cambridge research laboratory, cambridge, uk']
looze15_interspeech	['phonetics and speech laboratory, trinity college dublin, ireland', 'dublin institute of technology, ireland', 'center for robust speech systems, university of texas at dallas, usa', 'centre for innovative human systems, school of psychology, trinity college dublin']
lee15d_interspeech	['dmc r&d center, samsung electronics, suwon, south korea']
zainko15_interspeech	['department of telecommunications and media informatics', 'budapest university of technology and economics, hungary']
mandal15_interspeech	['indian institute of information technology and management, gwalior, india']
feher15_interspeech	['voice inter connect gmbh']
erro15_interspeech	['university of the basque country, bilbao/vitoria, spain', 'ikerbasque, bilbao, spain', 'vicomtech-ik4, san sebastian, spain', 'technical university of catalonia, barcelona, spain', 'nanyang technological university, singapore, singapore', 'university of vigo, vigo, spain', 'technical university of kosice, kosice, slovakia', 'university of science and technology of china, hefei, china']
sahraeian15_interspeech	['esat, ku leuven, belgium', 'hlt, meraka institute, csir, south africa']
golik15b_interspeech	['human language technology and pattern recognition, computer science department,', 'rwth aachen university', ' aachen, germany', 'spoken language processing group, limsi cnrs, paris, france']
wang15d_interspeech	['graduate school of science and engineering, doshisha university, kyoto, japan']
juan15_interspeech	['faculty of computer science and information technology, unimas, malaysia', 'grenoble informatics laboratory (lig), univ. grenoble alpes , grenoble, france']
korenevsky15_interspeech	['itmo university, saint-petersburg, russia', 'speech technology center ltd., saint-petersburg, russia', 'stc-innovations ltd., saint-petersburg, russia']
beck15_interspeech	['human language technology and pattern recognition, computer science department', 'rwth aachen university, ahornstr. 55', ' aachen, germany', 'spoken language processing group, limsi cnrs, paris, france']
itoh15_interspeech	"['ibm research, toyosu', '-8511, japan,', 'graduate school of informatics, shizuoka university', 'abstract1', 'word error rate or character error rate are usually used as the', 'metrics for evaluating the accuracy of speech recognition.', 'these are naturally-defined objective metrics and are helpful', 'for comparing recognition methods fairly. however the overall', 'performance of the recognition systems and the usefulness of', 'the results are not necessarily considered. to address this', 'problem, we study and propose a metric which  replicates', 'human-annotated scores using their perception to the', 'recognition results. the features that we use are the numbers', 'of insertion errors, deletion errors, and substitution errors in', 'the characters and the syllables. in addition we studied the', 'numbers of consecutive errors, the misrecognized keywords,', 'and the locations of errors. we created models using linear', 'regression and random forest, predicted human-perceived', 'scores, and compared them with the actual scores using', ""spearman's"", 'rank-based', 'correlation.', 'according', 'to our', 'experiments the correlation of human perceived scores with', 'character error rates is 0.456, while those with the predicted', 'scores by using a random forest of 10 features is 0.715. the', 'latter is close to the averaged correlation between the scores of', 'the human subjects', '.765, which suggests that we can predict', 'the human-perceived scores using those features and that we', 'can leverage human perception model for evaluating speech', 'recognition performance. the important factors (features) for', 'the prediction are the numbers of substitution errors and', 'consecutive errors.', 'index terms: speech recognition, evaluation, word error  rate,', 'character error rate, human perception', '. introduction', 'evaluation metrics are important for comparing various', 'algorithms for speech recognition and assessing which', 'approach outperforms the others.  the wer (word error', 'rate) has been most often used in  research work on speech', 'recognition [1]. the cer (character error rate) is also', 'popular in research for some languages (such as japanese),', 'where the word units can be ambiguous [2]. in some', 'applications, task-oriented metrics have also been tried. for', 'example levit proposed a metric for end-to-end accuracy', 'evaluation in voice-enabled search tasks [3].', '͊this work was conducted when the author was a member of', 'ibm research - tokyo', 'in addition, speech-enabled dialog systems have been usually', 'evaluated by the concept error rate, task completion ratio, or', 'required time and average number of turns to the completion', '[4][5], because the quality of dialog systems is affected not', 'only by the recognition accuracy but also by interpretation', 'algorithms and strategies of the dialog management. however,', 'in many speech applications such as dictation, voicemail', 'transcription, or message creation, the quality of the output', 'text, (its readability and understandability), is the largest factor', 'for evaluating the speech recognition systems. in this paper we', 'study the human-assessed quality of automatic speech', 'recognition (asr) output to rank the transcriptions in', 'japanese where the orthographic and word units are hard to', 'define.', 'this paper is organized as follows: in section 2 we survey', 'related works. in section 3 the strategy for collecting human', 'perceived scores from human annotators is described. in', 'section 4, we discuss the features to be used for defining our', 'metrics. section 5 presents our experimental results using two', 'frequently used approaches: linear regression and random', 'forest, a well-known non-linear prediction method. in section', ', we discuss the results, followed by some concluding', 'remarks.', '. related works', 'jones [6] studied the readability of asr transcripts, and', 'reported that certain metadata (capitalization, punctuation, and', 'disfluencies (removed or not)) significantly influenced the', 'human-perceived', 'readability.', 'nanjo', '[7]', 'proposed', 'the', 'weighted key word error rate (wker) as a more suitable', 'metric for evaluating asr used in applications. the asr', 'quality problem is similar in difficulty to assessing (or', 'automatically predicting) human reactions to machine', 'translation output . bleu was proposed as a more objective', 'metric for evaluating machine translation [8]. however, the', 'relation between the metrics for speech recognition output and', 'human-perceived quality has not been sufficiently investigated.', 'we are investigating what and how the recognition errors', 'affect human perception of the asr output. our goal is to the', 'predict human perceived quality scores using surface features', 'in the asr output, then to leverage the prediction model for', 'evaluating asr.', 'copyright © 2015 isca', 'september 6-10', ', dresden, germany', 'interspeech 2015', '.21437/interspeech.2015-321']"
jannet15_interspeech	['universite paris-sud', 'lne', 'lpp–cnrs umr 7018, universite sorbonne nouvelle', 'limsi–cnrs upr 3251']
mixdorff15b_interspeech	['beuth university berlin, germany', 'university of bielefeld, citec, germany', 'limsi-cnrs, orsay, france']
khaki15_interspeech	['department of electrical and electronics engineering, koc university, istanbul, turkey']
lee15e_interspeech	['department of electrical engineering, national tsing hua university, taiwan', 'signal analysis and interpretation laboratory (sail), los angeles, ca, usa']
mori15_interspeech	['graduate school of engineering, utsunomiya university, japan']
mehrabani15_interspeech	['sony computer entertainment america']
albin15_interspeech	['georgia institute of technology']
kadiri15_interspeech	['speech and vision laboratory', 'international institute of information technology, hyderabad, india.']
huang15d_interspeech	['school of electrical engineering and telecommunications, unsw australia', 'atp research laboratory, national ict australia (nicta), australia']
gu15_interspeech	['nanjing normal university, china', 'the university of tokyo, japan', 'centre national de la recherche scientifique, france']
gosztolya15_interspeech	['mta-szte research group on artificial intelligence, szeged, hungary']
chong15_interspeech	['marcs institute, university of western sydney, australia']
palogiannidi15_interspeech	['school of ece, technical university of crete, chania 73100, crete, greece', '“athena” research and innovation center, maroussi 15125, athens, greece', 'school of ece, national technical university of athens, zografou 15780, athens, greece']
xu15b_interspeech	['misp group, mmk, technische universitat munchen, germany', 'school of information science and engineering, southeast university, p.r. china', 'department of computing, imperial college london, u.k.', 'chair of complex and intelligent systems, university of passau, germany']
lee15f_interspeech	['department of electrical and electronic engineering, yonsei university, seoul, korea', 'microsoft research, one microsoft way, redmond, wa 98052, usa']
kim15c_interspeech	['school of electrical engineering, korea advanced institute of science and technology (kaist)']
vlasenko15_interspeech	['idiap research institute, martigny, switzerland', 'cognitive systems, iikt, otto von guericke university magdeburg and', 'center for behavioral brain sciences magdeburg']
arisoy15_interspeech	['mef university, istanbul, turkey', 'bogazici university, istanbul, turkey']
hall15_interspeech	['google, inc.']
marin15_interspeech	['microsoft corporation, bellevue, wa u.s.a.', 'university of washington, seattle, wa u.s.a.']
shazeer15_interspeech	['google, inc.', ' amphitheatre parkway', 'mountain view, ca 94043, usa', 'dept. esat, ku leuven, kasteelpark arenberg 10', 'b-3001 leuven, belgium']
pelemans15_interspeech	['google, inc.', ' amphitheatre parkway', 'mountain view, ca 94043, usa', 'dept. esat, ku leuven, kasteelpark arenberg 10', 'b-3001 leuven, belgium']
chelba15_interspeech	['google', 'amphitheatre parkway,', 'mountain view, ca 94043, usa']
botros15_interspeech	['human language technology and pattern recognition,', 'computer science department, rwth aachen university, aachen, germany', 'spoken language processing group, limsi cnrs, paris, france']
bayer15_interspeech	['signals and interactive systems lab - university of trento, italy']
sun15_interspeech	['school of computer science, carnegie mellon university', 'forbes avenue, pittsburgh, pa 15213-3891, usa']
chong15b_interspeech	['temasek laboratories, nanyang technological university, singapore 639798', 'school of computer engineering, nanyang technological university, singapore 639798', 'institute for infocomm research, singapore 138632']
paulik15_interspeech	['apple inc.', ' infinite loop, cupertino, ca 95014']
sak15_interspeech	['google']
nakkiran15_interspeech	['department of eecs, university of california, berkeley, usa', 'speech group, google inc., mountain view, usa']
sainath15b_interspeech	['google, inc. new york, ny, u.s.a']
berg15_interspeech	['ibm watson', 'ibm t.j. watson research center']
strom15_interspeech	['amazon.com']
kalkur15_interspeech	['indian institute of technology kanpur']
zhang15b_interspeech	"[""school of computer science, northwestern polytechnical university, xi'an, china"", 'institute for infocomm research, a⋆star, singapore', 'school of computer engineering, nanyang technological university, singapore']"
nie15_interspeech	['national laboratory of patten recognition, institute of automation, chinese academy of sciences', 'college of computer science, inner mongolia university', 'electric power research institute of shanxi electric power company, china state grid corp']
xu15c_interspeech	['national engineering laboratory for speech and language information processing,', 'university of science and technology of china, china', 'school of electrical and computer engineering, georgia institute of technology, usa']
kwon15_interspeech	['dept. of electrical and computer engineering and the inmc,', 'seoul national university, seoul, korea', 'school of information and communications,', 'gwangju institute of science and technology, gwangju, korea.']
khan15_interspeech	['school of computing sciences, university of east anglia, norwich, uk', 'department of software engineering, university of science and technology, bannu, pakistan']
hoge15_interspeech	['universitat der bundeswehr munchen, munich, germany']
yamamoto15b_interspeech	['graduate school of systems engineering, wakayama university,', 'cnbh, department of physiology, development, and neuroscience, university of cambridge']
rasilo15_interspeech	['aalto university, dept. signal processing and acoustics, otakaari 5 a', ' espoo, finland', 'vrije universiteit brussel, artificial intelligence laboratory, pleinlaan 2', ' elsene, belgium']
lin15b_interspeech	['college of communication engineering, jilin university, changchun 130025, p r. china', 'department of computer science, university of sheffield, sheffield s1 4dp, uk']
cao15_interspeech	['laboratory of phonetics and speech science, institute of linguistics,', 'chinese academy of social sciences, beijing, china', 'neurophonetics group, department of phoniatrics, pedaudiology, and communication disorders,', 'medical school, rwth aachen university, aachen, germany']
